date,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA
2020-08-18 00:00:00,11,0,,
2020-08-17 00:00:00,1473,0.0475220638153428,257.0,0.1361867704280156
2020-08-16 00:00:00,2137,0.0514740290126345,317.0,0.1072555205047319
2020-08-15 00:00:00,3281,0.0755867113684852,383.0,0.1331592689295039
2020-08-14 00:00:00,4613,0.0583134619553436,1049.0,0.1468064823641563
2020-08-13 00:00:00,4041,0.0715169512496907,1042.0,0.171785028790787
2020-08-12 00:00:00,5775,0.0496969696969697,1043.0,0.1447746883988495
2020-08-11 00:00:00,5462,0.0637129256682534,1198.0,0.156093489148581
2020-08-10 00:00:00,5741,0.0611391743598676,1093.0,0.1326623970722782
2020-08-09 00:00:00,3370,0.0614243323442137,274.0,0.0766423357664234
2020-08-08 00:00:00,3809,0.0661590968758204,383.0,0.1201044386422977
2020-08-07 00:00:00,4658,0.0740661227994848,1214.0,0.1359143327841845
2020-08-06 00:00:00,4360,0.0894495412844037,989.0,0.1749241658240647
2020-08-05 00:00:00,4152,0.0941714836223507,961.0,0.2154006243496358
2020-08-04 00:00:00,4242,0.0928807166430929,1211.0,0.1601981833195706
2020-08-03 00:00:00,5273,0.0982362981225109,1265.0,0.1604743083003953
2020-08-02 00:00:00,3049,0.0921613643817645,284.0,0.1091549295774648
2020-08-01 00:00:00,4090,0.087041564792176,374.0,0.1470588235294118
2020-07-31 00:00:00,5250,0.0870476190476191,1241.0,0.1506849315068493
2020-07-30 00:00:00,4150,0.1101204819277109,1170.0,0.188034188034188
2020-07-29 00:00:00,4574,0.1106252732837779,1206.0,0.1583747927031509
2020-07-28 00:00:00,4776,0.1170435510887772,1592.0,0.1457286432160804
2020-07-27 00:00:00,5966,0.1237009721756621,1306.0,0.1424196018376723
2020-07-26 00:00:00,3395,0.1293078055964654,257.0,0.1128404669260701
2020-07-25 00:00:00,4259,0.1256163418642874,354.0,0.1440677966101695
2020-07-24 00:00:00,6710,0.1180327868852459,1448.0,0.1774861878453039
2020-07-23 00:00:00,6278,0.1244026760114686,1248.0,0.1594551282051282
2020-07-22 00:00:00,7394,0.1294292669732215,1153.0,0.1500433651344319
2020-07-21 00:00:00,7642,0.1274535461920963,1639.0,0.1293471629042099
2020-07-20 00:00:00,7521,0.1498470948012233,1574.0,0.1556543837357052
2020-07-19 00:00:00,4242,0.132956152758133,273.0,0.1282051282051282
2020-07-18 00:00:00,7524,0.1368952684742159,377.0,0.1087533156498674
2020-07-17 00:00:00,11042,0.137203405180221,1713.0,0.1406888499708114
2020-07-16 00:00:00,9283,0.1591080469675751,1353.0,0.1433850702143385
2020-07-15 00:00:00,10986,0.1680320407791735,1401.0,0.1270521056388294
2020-07-14 00:00:00,10814,0.1807841686702423,1812.0,0.1230684326710817
2020-07-13 00:00:00,9738,0.192852741836106,1750.0,0.1245714285714286
2020-07-12 00:00:00,4882,0.2097501024170422,314.0,0.1210191082802548
2020-07-11 00:00:00,7253,0.201985385357783,485.0,0.154639175257732
2020-07-10 00:00:00,11282,0.197305442297465,1821.0,0.0939044481054366
2020-07-09 00:00:00,12718,0.1942915552759868,1732.0,0.0906466512702079
2020-07-08 00:00:00,11801,0.2176934158122193,1667.0,0.1037792441511698
2020-07-07 00:00:00,11495,0.2209656372335798,2089.0,0.0722833891814265
2020-07-06 00:00:00,12055,0.2174201576109498,1661.0,0.0878988561107766
2020-07-05 00:00:00,4644,0.2616279069767442,280.0,0.0714285714285714
2020-07-04 00:00:00,4789,0.212152850281896,374.0,0.0855614973262032
2020-07-03 00:00:00,9845,0.2117826307770442,655.0,0.0564885496183206
2020-07-02 00:00:00,13193,0.2095808383233533,1907.0,0.085998951232302
2020-07-01 00:00:00,12697,0.2292667559265969,2094.0,0.0773638968481375
2020-06-30 00:00:00,13055,0.2284182305630027,1969.0,0.0609446419502285
2020-06-29 00:00:00,13068,0.2339302112029385,2585.0,0.0862669245647969
2020-06-28 00:00:00,5489,0.2599744944434324,346.0,0.046242774566474
2020-06-27 00:00:00,8359,0.2430912788611078,602.0,0.0348837209302326
2020-06-26 00:00:00,12858,0.213719085394307,2679.0,0.0671892497200448
2020-06-25 00:00:00,11899,0.2203546516513993,2616.0,0.0592507645259939
2020-06-24 00:00:00,11676,0.2190818773552587,2617.0,0.0569354222392052
2020-06-23 00:00:00,11329,0.2019595727778268,2480.0,0.0403225806451613
2020-06-22 00:00:00,10402,0.2152470678715632,1951.0,0.0425422860071758
2020-06-21 00:00:00,4149,0.2605447095685708,458.0,0.0567685589519651
2020-06-20 00:00:00,6727,0.2234279768098707,604.0,0.0281456953642384
2020-06-19 00:00:00,10758,0.1896263245956497,2342.0,0.0367207514944492
2020-06-18 00:00:00,9692,0.1900536524969047,2144.0,0.0359141791044776
2020-06-17 00:00:00,8497,0.202189007885136,1814.0,0.0463065049614113
2020-06-16 00:00:00,8708,0.1901699586587047,2522.0,0.0368754956383822
2020-06-15 00:00:00,7967,0.1768545249152755,1792.0,0.0373883928571429
2020-06-14 00:00:00,3156,0.1935994930291508,436.0,0.0252293577981651
2020-06-13 00:00:00,4106,0.1841207988309791,574.0,0.0261324041811847
2020-06-12 00:00:00,7913,0.1430557310754455,1997.0,0.0330495743615423
2020-06-11 00:00:00,7062,0.1542056074766355,2009.0,0.0368342458934793
2020-06-10 00:00:00,6685,0.1449513836948392,1749.0,0.0263007432818754
2020-06-09 00:00:00,6442,0.1341198385594536,2060.0,0.041747572815534
2020-06-08 00:00:00,6394,0.1374726305911792,1998.0,0.0305305305305305
2020-06-07 00:00:00,2517,0.1609058402860549,381.0,0.0341207349081365
2020-06-06 00:00:00,3183,0.1388627081369777,572.0,0.0541958041958042
2020-06-05 00:00:00,5820,0.1061855670103093,2180.0,0.0348623853211009
2020-06-04 00:00:00,4794,0.1186900292031706,2173.0,0.0593649332719742
2020-06-03 00:00:00,4577,0.1365523268516496,1906.0,0.034102833158447
2020-06-02 00:00:00,4737,0.1118851593835761,2491.0,0.0305098354074669
2020-06-01 00:00:00,4550,0.1065934065934066,2756.0,0.0312046444121916
2020-05-31 00:00:00,1627,0.1198524892440074,535.0,0.0093457943925234
2020-05-30 00:00:00,3623,0.0844603919403809,1246.0,0.0264847512038523
2020-05-29 00:00:00,4312,0.0855751391465677,2407.0,0.0332363938512671
2020-05-28 00:00:00,3661,0.0895930073750342,2121.0,0.0301744460160302
2020-05-27 00:00:00,2945,0.0831918505942275,2359.0,0.0317931326833404
2020-05-26 00:00:00,3311,0.079734219269103,2486.0,0.0225261464199517
2020-05-25 00:00:00,1286,0.0684292379471229,354.0,0.0169491525423729
2020-05-24 00:00:00,1398,0.0765379113018598,457.0,0.0153172866520788
2020-05-23 00:00:00,2818,0.0475514549325763,1721.0,0.0226612434631029
2020-05-22 00:00:00,3080,0.0470779220779221,2852.0,0.0241935483870968
