date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-08-04 00:00:00,32,,,,,,1.0,2.0,1.0,19.0,,,4.0,5.0,,
2020-08-03 00:00:00,223,,23.0,1.0,2.0,14.0,14.0,2.0,,158.0,,,1.0,2.0,5.0,1.0
2020-08-02 00:00:00,305,1.0,3.0,3.0,1.0,19.0,16.0,8.0,2.0,235.0,,,8.0,3.0,6.0,
2020-08-01 00:00:00,526,2.0,6.0,6.0,2.0,23.0,74.0,6.0,4.0,391.0,,,6.0,5.0,,1.0
2020-07-31 00:00:00,842,25.0,50.0,26.0,9.0,35.0,99.0,15.0,18.0,517.0,,,3.0,14.0,21.0,10.0
2020-07-30 00:00:00,885,8.0,75.0,21.0,7.0,50.0,97.0,20.0,31.0,515.0,1.0,1.0,5.0,19.0,23.0,12.0
2020-07-29 00:00:00,982,8.0,70.0,29.0,7.0,65.0,95.0,22.0,28.0,617.0,2.0,,5.0,12.0,16.0,6.0
2020-07-28 00:00:00,1189,14.0,110.0,13.0,4.0,64.0,116.0,21.0,31.0,755.0,2.0,,16.0,24.0,9.0,10.0
2020-07-27 00:00:00,1449,13.0,96.0,27.0,5.0,75.0,122.0,33.0,36.0,953.0,,,23.0,22.0,30.0,14.0
2020-07-26 00:00:00,670,1.0,23.0,6.0,12.0,38.0,38.0,4.0,8.0,520.0,,2.0,5.0,8.0,,5.0
2020-07-25 00:00:00,997,3.0,61.0,8.0,27.0,53.0,73.0,24.0,23.0,687.0,1.0,1.0,6.0,7.0,13.0,10.0
2020-07-24 00:00:00,1683,18.0,83.0,37.0,5.0,53.0,135.0,33.0,31.0,1206.0,,2.0,21.0,21.0,19.0,19.0
2020-07-23 00:00:00,1671,20.0,97.0,22.0,8.0,63.0,142.0,32.0,66.0,1139.0,3.0,1.0,26.0,19.0,19.0,14.0
2020-07-22 00:00:00,1747,9.0,124.0,26.0,14.0,65.0,159.0,26.0,39.0,1215.0,,,10.0,14.0,24.0,22.0
2020-07-21 00:00:00,2008,20.0,114.0,31.0,16.0,65.0,246.0,37.0,39.0,1338.0,5.0,7.0,19.0,16.0,30.0,25.0
2020-07-20 00:00:00,2165,42.0,158.0,28.0,11.0,91.0,170.0,40.0,61.0,1459.0,7.0,1.0,10.0,29.0,34.0,24.0
2020-07-19 00:00:00,902,8.0,21.0,6.0,4.0,30.0,69.0,8.0,14.0,712.0,,1.0,1.0,16.0,8.0,4.0
2020-07-18 00:00:00,1524,5.0,12.0,7.0,7.0,82.0,109.0,21.0,34.0,1202.0,1.0,,8.0,7.0,7.0,22.0
2020-07-17 00:00:00,2567,14.0,105.0,37.0,15.0,104.0,174.0,45.0,42.0,1926.0,5.0,,9.0,15.0,45.0,31.0
2020-07-16 00:00:00,2575,32.0,171.0,36.0,23.0,111.0,201.0,54.0,56.0,1794.0,2.0,,26.0,14.0,24.0,31.0
2020-07-15 00:00:00,3030,37.0,167.0,35.0,13.0,115.0,237.0,39.0,72.0,2208.0,2.0,1.0,22.0,14.0,36.0,32.0
2020-07-14 00:00:00,3433,35.0,182.0,45.0,17.0,140.0,347.0,47.0,66.0,2441.0,4.0,,15.0,25.0,28.0,41.0
2020-07-13 00:00:00,3510,48.0,206.0,42.0,28.0,162.0,306.0,69.0,108.0,2400.0,1.0,,12.0,31.0,61.0,36.0
2020-07-12 00:00:00,1525,16.0,39.0,16.0,3.0,72.0,106.0,40.0,23.0,1194.0,,,1.0,6.0,5.0,4.0
2020-07-11 00:00:00,2095,14.0,26.0,19.0,11.0,96.0,178.0,33.0,35.0,1661.0,2.0,2.0,2.0,1.0,6.0,9.0
2020-07-10 00:00:00,3699,27.0,170.0,48.0,34.0,158.0,322.0,60.0,57.0,2733.0,2.0,,7.0,12.0,38.0,31.0
2020-07-09 00:00:00,4148,27.0,203.0,36.0,17.0,181.0,338.0,65.0,64.0,3099.0,8.0,4.0,10.0,18.0,38.0,40.0
2020-07-08 00:00:00,4584,26.0,274.0,35.0,33.0,290.0,378.0,57.0,94.0,3279.0,15.0,2.0,11.0,11.0,41.0,38.0
2020-07-07 00:00:00,4754,31.0,266.0,69.0,36.0,213.0,452.0,68.0,96.0,3378.0,8.0,,7.0,15.0,67.0,48.0
2020-07-06 00:00:00,4882,20.0,249.0,54.0,46.0,181.0,426.0,86.0,100.0,3530.0,2.0,2.0,16.0,19.0,100.0,51.0
2020-07-05 00:00:00,1922,15.0,43.0,14.0,9.0,87.0,189.0,37.0,32.0,1461.0,1.0,,1.0,2.0,18.0,13.0
2020-07-04 00:00:00,1666,11.0,38.0,11.0,6.0,96.0,128.0,43.0,28.0,1266.0,2.0,3.0,4.0,9.0,12.0,9.0
2020-07-03 00:00:00,3200,12.0,75.0,24.0,16.0,163.0,221.0,41.0,58.0,2539.0,1.0,,5.0,14.0,13.0,18.0
2020-07-02 00:00:00,4850,29.0,215.0,46.0,47.0,253.0,462.0,78.0,89.0,3510.0,10.0,,13.0,14.0,38.0,46.0
2020-07-01 00:00:00,5031,21.0,195.0,57.0,46.0,239.0,481.0,81.0,72.0,3663.0,7.0,4.0,21.0,28.0,49.0,67.0
