date,cases
2020-10-17 00:00:00,24
2020-10-16 00:00:00,234
2020-10-15 00:00:00,586
2020-10-14 00:00:00,847
2020-10-13 00:00:00,961
2020-10-12 00:00:00,889
2020-10-11 00:00:00,438
2020-10-10 00:00:00,502
2020-10-09 00:00:00,761
2020-10-08 00:00:00,755
2020-10-07 00:00:00,801
2020-10-06 00:00:00,816
2020-10-05 00:00:00,793
2020-10-04 00:00:00,365
2020-10-03 00:00:00,432
2020-10-02 00:00:00,664
2020-10-01 00:00:00,604
2020-09-30 00:00:00,653
2020-09-29 00:00:00,621
2020-09-28 00:00:00,645
2020-09-27 00:00:00,264
2020-09-26 00:00:00,393
2020-09-25 00:00:00,550
2020-09-24 00:00:00,551
2020-09-23 00:00:00,626
2020-09-22 00:00:00,627
2020-09-21 00:00:00,687
2020-09-20 00:00:00,298
2020-09-19 00:00:00,341
2020-09-18 00:00:00,542
2020-09-17 00:00:00,649
2020-09-16 00:00:00,731
2020-09-15 00:00:00,764
2020-09-14 00:00:00,867
2020-09-13 00:00:00,233
2020-09-12 00:00:00,352
2020-09-11 00:00:00,534
2020-09-10 00:00:00,628
2020-09-09 00:00:00,599
2020-09-08 00:00:00,716
2020-09-07 00:00:00,146
2020-09-06 00:00:00,190
2020-09-05 00:00:00,207
2020-09-04 00:00:00,423
2020-09-03 00:00:00,516
2020-09-02 00:00:00,597
2020-09-01 00:00:00,687
2020-08-31 00:00:00,749
2020-08-30 00:00:00,241
2020-08-29 00:00:00,276
2020-08-28 00:00:00,559
2020-08-27 00:00:00,594
2020-08-26 00:00:00,769
2020-08-25 00:00:00,577
2020-08-24 00:00:00,786
2020-08-23 00:00:00,259
2020-08-22 00:00:00,332
2020-08-21 00:00:00,513
2020-08-20 00:00:00,526
2020-08-19 00:00:00,832
2020-08-18 00:00:00,618
2020-08-17 00:00:00,650
2020-08-16 00:00:00,261
2020-08-15 00:00:00,489
2020-08-14 00:00:00,664
2020-08-13 00:00:00,681
2020-08-12 00:00:00,739
2020-08-11 00:00:00,982
2020-08-10 00:00:00,923
2020-08-09 00:00:00,353
2020-08-08 00:00:00,526
2020-08-07 00:00:00,977
2020-08-06 00:00:00,930
2020-08-05 00:00:00,980
2020-08-04 00:00:00,1065
2020-08-03 00:00:00,1276
2020-08-02 00:00:00,542
2020-08-01 00:00:00,759
2020-07-31 00:00:00,1195
2020-07-30 00:00:00,1712
2020-07-29 00:00:00,1324
2020-07-28 00:00:00,1647
2020-07-27 00:00:00,1666
2020-07-26 00:00:00,749
2020-07-25 00:00:00,1218
2020-07-24 00:00:00,1829
2020-07-23 00:00:00,1787
2020-07-22 00:00:00,1850
2020-07-21 00:00:00,2096
2020-07-20 00:00:00,2265
2020-07-19 00:00:00,917
2020-07-18 00:00:00,1543
2020-07-17 00:00:00,2615
2020-07-16 00:00:00,2655
2020-07-15 00:00:00,3105
2020-07-14 00:00:00,3487
2020-07-13 00:00:00,3574
2020-07-12 00:00:00,1507
2020-07-11 00:00:00,2116
2020-07-10 00:00:00,3820
