date,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA
2020-08-22 00:00:00,1,0,,
2020-08-21 00:00:00,162,0.0432098765432099,2.0,0
2020-08-20 00:00:00,1170,0.0307692307692308,121.0,0.1322314049586777
2020-08-19 00:00:00,927,0.0830636461704423,86.0,0.0930232558139535
2020-08-18 00:00:00,1178,0.0645161290322581,147.0,0.1224489795918367
2020-08-17 00:00:00,1338,0.0538116591928251,166.0,0.1566265060240964
2020-08-16 00:00:00,837,0.022700119474313,67.0,0.0149253731343284
2020-08-15 00:00:00,765,0.065359477124183,85.0,0.0470588235294118
2020-08-14 00:00:00,1657,0.0404345202172601,182.0,0.0934065934065934
2020-08-13 00:00:00,1500,0.0613333333333333,136.0,0.1323529411764706
2020-08-12 00:00:00,1227,0.0749796251018745,89.0,0.0786516853932584
2020-08-11 00:00:00,1615,0.0656346749226006,158.0,0.1075949367088608
2020-08-10 00:00:00,1606,0.0797011207970112,177.0,0.096045197740113
2020-08-09 00:00:00,804,0.0559701492537313,64.0,0.125
2020-08-08 00:00:00,874,0.0755148741418764,80.0,0.05
2020-08-07 00:00:00,1328,0.0474397590361446,204.0,0.1029411764705882
2020-08-06 00:00:00,1450,0.0717241379310345,196.0,0.1071428571428571
2020-08-05 00:00:00,1236,0.0809061488673139,125.0,0.136
2020-08-04 00:00:00,1387,0.0648882480173035,332.0,0.0391566265060241
2020-08-03 00:00:00,1591,0.0873664362036455,296.0,0.0472972972972973
2020-08-02 00:00:00,481,0.0686070686070686,50.0,0.06
2020-08-01 00:00:00,1045,0.0889952153110048,89.0,0.0337078651685393
2020-07-31 00:00:00,1469,0.0701157249829816,422.0,0.0781990521327014
2020-07-30 00:00:00,1403,0.112615823235923,379.0,0.0448548812664908
2020-07-29 00:00:00,1416,0.0833333333333333,369.0,0.0514905149051491
2020-07-28 00:00:00,1429,0.0930720783764871,486.0,0.0679012345679012
2020-07-27 00:00:00,1500,0.0993333333333333,525.0,0.0419047619047619
2020-07-26 00:00:00,523,0.0879541108986616,44.0,0.0227272727272727
2020-07-25 00:00:00,1066,0.1097560975609756,78.0,0.0256410256410256
2020-07-24 00:00:00,1571,0.0859325270528326,532.0,0.0413533834586466
2020-07-23 00:00:00,1468,0.1028610354223433,428.0,0.058411214953271
2020-07-22 00:00:00,1866,0.0803858520900322,445.0,0.0651685393258427
2020-07-21 00:00:00,1841,0.1048343291689299,547.0,0.0402193784277879
2020-07-20 00:00:00,1740,0.0982758620689655,528.0,0.0587121212121212
2020-07-19 00:00:00,633,0.1042654028436019,48.0,0.0833333333333333
2020-07-18 00:00:00,1229,0.0976403580146461,65.0,0.0461538461538462
2020-07-17 00:00:00,1914,0.0914315569487983,255.0,0.0745098039215686
2020-07-16 00:00:00,2054,0.0983446932814022,187.0,0.1229946524064171
2020-07-15 00:00:00,2064,0.1046511627906977,178.0,0.1348314606741573
2020-07-14 00:00:00,2306,0.1335646140503036,221.0,0.1085972850678733
2020-07-13 00:00:00,2055,0.1167883211678832,239.0,0.0627615062761506
