date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2021-10-20 00:00:00,358,24,0.0670391061452514
2021-10-19 00:00:00,8226,689,0.0837588135181133
2021-10-18 00:00:00,16866,1665,0.0987193169690502
2021-10-17 00:00:00,8296,991,0.1194551591128255
2021-10-16 00:00:00,9443,1051,0.1112993751985598
2021-10-15 00:00:00,17003,1456,0.085631947303417
2021-10-14 00:00:00,18485,1524,0.0824452258588044
2021-10-13 00:00:00,17584,1630,0.0926979071883531
2021-10-12 00:00:00,18324,1571,0.0857345557738485
2021-10-11 00:00:00,19778,1824,0.0922236828799676
2021-10-10 00:00:00,9681,1133,0.1170333643218676
2021-10-09 00:00:00,11361,1326,0.1167150778980724
2021-10-08 00:00:00,18081,1713,0.0947403351584536
2021-10-07 00:00:00,20353,1680,0.0825431140372427
2021-10-06 00:00:00,18149,1721,0.0948261612210039
2021-10-05 00:00:00,20295,1742,0.0858339492485834
2021-10-04 00:00:00,22158,2046,0.0923368535066342
2021-10-03 00:00:00,10283,1253,0.1218515997277059
2021-10-02 00:00:00,12059,1385,0.114851977775935
2021-10-01 00:00:00,19949,1867,0.0935886510602035
2021-09-30 00:00:00,22581,1865,0.0825915592754971
2021-09-29 00:00:00,22054,2073,0.0939965539131223
2021-09-28 00:00:00,22794,2107,0.0924366061244187
2021-09-27 00:00:00,23534,2370,0.1007053624543214
2021-09-26 00:00:00,10753,1271,0.1181995722124059
2021-09-25 00:00:00,12478,1518,0.121654111235775
2021-09-24 00:00:00,19946,1984,0.0994685651258398
2021-09-23 00:00:00,21914,1970,0.0898968695810897
2021-09-22 00:00:00,21206,2042,0.0962935018391021
2021-09-21 00:00:00,23560,2121,0.0900254668930391
2021-09-20 00:00:00,23425,2259,0.096435432230523
2021-09-19 00:00:00,10913,1286,0.117841106936681
2021-09-18 00:00:00,12381,1425,0.1150957111703417
2021-09-17 00:00:00,20385,1853,0.0909001716948737
2021-09-16 00:00:00,24247,1913,0.0788963583123685
2021-09-15 00:00:00,22922,1974,0.0861181397783789
2021-09-14 00:00:00,23216,2047,0.0881719503790489
2021-09-13 00:00:00,25703,2331,0.0906898027467611
2021-09-12 00:00:00,10985,1270,0.1156121984524352
2021-09-11 00:00:00,13812,1692,0.1225021720243267
2021-09-10 00:00:00,21561,2072,0.0960994388015398
