date,Gila_cume,Gila
1/1/2021,1,
1/10/2021,69,68
1/11/2021,109,40
1/12/2021,111,2
1/13/2021,112,1
1/14/2021,148,36
1/15/2021,170,22
1/16/2021,224,54
1/17/2021,293,69
1/18/2021,321,28
1/19/2021,322,1
1/2/2021,457,135
1/20/2021,581,124
1/21/2021,737,156
1/22/2021,892,155
1/23/2021,896,4
1/24/2021,1092,196
1/25/2021,1095,3
1/26/2021,1246,151
1/27/2021,1558,312
1/28/2021,1834,276
1/29/2021,2321,487
1/3/2021,2705,384
1/30/2021,2741,36
1/31/2021,2742,1
1/4/2021,2928,186
1/5/2021,3022,94
1/6/2021,3117,95
1/7/2021,3363,246
1/8/2021,3612,249
1/9/2021,3619,7
10/1/2021,3622,3
10/10/2021,3739,117
10/11/2021,3916,177
10/12/2021,4199,283
10/13/2021,4522,323
10/14/2021,4642,120
10/15/2021,4792,150
10/16/2021,4805,13
10/17/2021,5011,206
10/18/2021,5130,119
10/19/2021,5469,339
10/2/2021,5974,505
10/20/2021,6273,299
10/3/2021,6509,236
10/4/2021,6515,6
10/5/2021,6866,351
10/6/2021,7524,658
10/7/2021,8210,686
10/8/2021,9206,996
10/9/2021,9977,771
12/1/2020,10424,447
12/17/2020,10442,18
12/18/2020,10774,332
12/19/2020,11206,432
12/20/2020,11610,404
12/21/2020,11945,335
12/22/2020,12273,328
12/23/2020,13072,799
12/24/2020,13517,445
12/26/2020,13694,177
12/27/2020,14084,390
12/28/2020,14407,323
12/29/2020,14698,291
12/30/2020,15017,319
12/31/2020,15219,202
2/1/2021,15223,4
2/10/2021,15362,139
2/11/2021,15625,263
2/12/2021,15832,207
2/13/2021,16218,386
2/14/2021,16594,376
2/15/2021,18343,1749
2/16/2021,19226,883
2/17/2021,19469,243
2/18/2021,19820,351
2/19/2021,20146,326
2/2/2021,20865,719
2/20/2021,21120,255
2/21/2021,21507,387
2/22/2021,21517,10
2/23/2021,21734,217
2/24/2021,22018,284
2/25/2021,22328,310
2/26/2021,23606,1278
2/27/2021,23985,379
2/28/2021,25091,1106
2/3/2021,25506,415
2/4/2021,25679,173
2/5/2021,25979,300
2/6/2021,26124,145
2/7/2021,26444,320
2/8/2021,26692,248
2/9/2021,27025,333
3/1/2021,27038,13
3/10/2021,27210,172
3/11/2021,27376,166
3/12/2021,27501,125
3/13/2021,27755,254
3/14/2021,27925,170
3/15/2021,29590,1665
3/16/2021,30388,798
3/17/2021,30649,261
3/18/2021,30768,119
3/19/2021,30920,152
3/2/2021,31541,621
3/20/2021,31731,190
3/21/2021,31773,42
3/22/2021,31778,5
3/23/2021,31915,137
3/24/2021,32334,419
3/25/2021,32514,180
3/26/2021,32798,284
3/27/2021,32985,187
3/28/2021,33517,532
3/29/2021,33534,17
3/3/2021,33693,159
3/30/2021,33802,109
3/31/2021,33867,65
3/4/2021,34055,188
3/5/2021,34175,120
3/6/2021,34538,363
3/7/2021,34554,16
3/8/2021,34669,115
3/9/2021,34773,104
4/1/2021,34852,79
4/10/2021,35058,206
4/11/2021,35169,111
4/12/2021,35192,23
4/13/2021,35206,14
4/14/2021,35337,131
4/15/2021,35425,88
4/16/2021,35559,134
4/17/2021,35715,156
4/18/2021,35781,66
4/19/2021,35798,17
4/2/2021,35806,8
4/20/2021,35908,102
4/21/2021,36050,142
4/22/2021,36143,93
4/23/2021,36259,116
4/24/2021,36315,56
4/25/2021,36322,7
4/26/2021,36330,8
4/27/2021,36420,90
4/28/2021,36468,48
4/29/2021,36560,92
4/3/2021,36658,98
4/30/2021,36781,123
4/4/2021,36813,32
4/5/2021,36837,24
4/6/2021,36954,117
4/7/2021,37189,235
4/8/2021,37378,189
4/9/2021,37534,156
5/1/2021,37595,61
5/10/2021,37630,35
5/11/2021,37646,16
5/12/2021,37734,88
5/13/2021,37811,77
5/14/2021,37888,77
5/15/2021,37943,55
5/16/2021,38020,77
5/17/2021,38037,17
5/18/2021,38047,10
5/19/2021,38061,14
5/2/2021,38123,62
5/20/2021,38182,59
5/21/2021,38225,43
5/22/2021,38276,51
5/23/2021,38294,18
5/24/2021,38312,18
5/25/2021,38409,97
5/26/2021,38451,42
5/27/2021,38526,75
5/28/2021,38559,33
5/29/2021,38602,43
5/3/2021,38626,24
5/30/2021,38638,12
5/31/2021,38708,70
5/4/2021,38766,58
5/5/2021,38810,44
5/6/2021,38874,64
5/7/2021,38918,44
5/8/2021,38948,30
5/9/2021,38963,15
6/1/2021,39014,51
6/10/2021,39115,101
6/11/2021,39147,32
6/12/2021,39188,41
6/13/2021,39244,56
6/14/2021,39260,16
6/15/2021,39264,4
