date,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA
2020-08-15 00:00:00,9,0,,
2020-08-14 00:00:00,1768,0.045814479638009,498.0,0.1385542168674699
2020-08-13 00:00:00,3588,0.0696767001114827,994.0,0.1670020120724346
2020-08-12 00:00:00,5586,0.0495882563551737,1033.0,0.1461761858664085
2020-08-11 00:00:00,5388,0.0651447661469933,1196.0,0.1555183946488295
2020-08-10 00:00:00,5742,0.0613026819923372,1090.0,0.1321100917431193
2020-08-09 00:00:00,3376,0.0616113744075829,274.0,0.0766423357664234
2020-08-08 00:00:00,3810,0.0664041994750656,381.0,0.120734908136483
2020-08-07 00:00:00,4592,0.0731707317073171,1210.0,0.1355371900826446
2020-08-06 00:00:00,4333,0.0893145626586661,989.0,0.1749241658240647
2020-08-05 00:00:00,4165,0.0943577430972389,960.0,0.215625
2020-08-04 00:00:00,4256,0.093984962406015,1212.0,0.1608910891089109
2020-08-03 00:00:00,5287,0.0987327406846983,1265.0,0.1604743083003953
2020-08-02 00:00:00,3050,0.0937704918032787,279.0,0.1039426523297491
2020-08-01 00:00:00,4056,0.0875246548323471,369.0,0.1463414634146342
2020-07-31 00:00:00,5198,0.0873412851096576,1236.0,0.1504854368932039
2020-07-30 00:00:00,4128,0.1109496124031008,1166.0,0.1886792452830189
2020-07-29 00:00:00,4596,0.11118363794604,1206.0,0.1583747927031509
2020-07-28 00:00:00,4786,0.1174258253238613,1594.0,0.1455457967377666
2020-07-27 00:00:00,5985,0.1239766081871345,1306.0,0.1424196018376723
2020-07-26 00:00:00,3400,0.1294117647058824,257.0,0.1128404669260701
2020-07-25 00:00:00,4265,0.1261430246189918,354.0,0.1440677966101695
2020-07-24 00:00:00,6724,0.117935752528257,1448.0,0.1774861878453039
2020-07-23 00:00:00,6285,0.1244232299124901,1248.0,0.1594551282051282
2020-07-22 00:00:00,7407,0.1296071283920616,1153.0,0.1500433651344319
2020-07-21 00:00:00,7672,0.1273461939520334,1639.0,0.1293471629042099
2020-07-20 00:00:00,7532,0.1496282527881041,1574.0,0.1556543837357052
2020-07-19 00:00:00,4248,0.1334745762711865,273.0,0.1282051282051282
2020-07-18 00:00:00,7536,0.1369426751592357,377.0,0.1087533156498674
2020-07-17 00:00:00,11052,0.1374411871154542,1713.0,0.1406888499708114
2020-07-16 00:00:00,9293,0.1590444420531583,1354.0,0.1432791728212703
2020-07-15 00:00:00,11000,0.1680909090909091,1402.0,0.1269614835948645
2020-07-14 00:00:00,10823,0.1809110228217685,1812.0,0.1230684326710817
2020-07-13 00:00:00,9754,0.1929464834939512,1750.0,0.1245714285714286
2020-07-12 00:00:00,4895,0.2093973442288049,315.0,0.1206349206349206
2020-07-11 00:00:00,7261,0.202038286737364,485.0,0.154639175257732
2020-07-10 00:00:00,11298,0.1972915560276155,1821.0,0.0939044481054366
2020-07-09 00:00:00,12736,0.1942525125628141,1733.0,0.0905943450663589
2020-07-08 00:00:00,11825,0.2176744186046512,1668.0,0.1037170263788969
2020-07-07 00:00:00,11508,0.2208898157803267,2089.0,0.0722833891814265
2020-07-06 00:00:00,12077,0.217438105489774,1661.0,0.0878988561107766
2020-07-05 00:00:00,4647,0.2618893910049495,280.0,0.0714285714285714
2020-07-04 00:00:00,4799,0.2123359033131903,375.0,0.0853333333333333
2020-07-03 00:00:00,9850,0.2116751269035533,655.0,0.0564885496183206
2020-07-02 00:00:00,13210,0.2096896290688872,1907.0,0.085998951232302
2020-07-01 00:00:00,12709,0.2292863325202613,2094.0,0.0773638968481375
2020-06-30 00:00:00,13072,0.2281976744186047,1969.0,0.0609446419502285
2020-06-29 00:00:00,13083,0.2339677444011313,2585.0,0.0862669245647969
2020-06-28 00:00:00,5492,0.2600145666423889,346.0,0.046242774566474
2020-06-27 00:00:00,8370,0.2428912783751494,602.0,0.0348837209302326
2020-06-26 00:00:00,12873,0.2138584634506331,2679.0,0.0671892497200448
2020-06-25 00:00:00,11915,0.2202266051195972,2617.0,0.0592281238058846
2020-06-24 00:00:00,11691,0.2191429304593277,2618.0,0.0569136745607334
2020-06-23 00:00:00,11338,0.2020638560592697,2480.0,0.0403225806451613
2020-06-22 00:00:00,10410,0.2150816522574448,1953.0,0.0424987199180748
2020-06-21 00:00:00,4154,0.2602311025517574,458.0,0.0567685589519651
2020-06-20 00:00:00,6730,0.2233283803863299,605.0,0.028099173553719
2020-06-19 00:00:00,10767,0.1897464474784063,2345.0,0.0366737739872068
2020-06-18 00:00:00,9712,0.1897652388797364,2145.0,0.0358974358974359
2020-06-17 00:00:00,8506,0.2019750764166471,1815.0,0.0462809917355372
2020-06-16 00:00:00,8719,0.1899300378483771,2523.0,0.0368608799048751
2020-06-15 00:00:00,7983,0.1767505950144056,1792.0,0.0373883928571429
2020-06-14 00:00:00,3164,0.193109987357775,437.0,0.0251716247139588
2020-06-13 00:00:00,4109,0.1839863713798978,574.0,0.0261324041811847
2020-06-12 00:00:00,7924,0.1429833417465926,1998.0,0.033033033033033
2020-06-11 00:00:00,7076,0.1540418315432448,2009.0,0.0368342458934793
2020-06-10 00:00:00,6695,0.1447348767737117,1749.0,0.0263007432818754
2020-06-09 00:00:00,6447,0.1341709322165348,2062.0,0.0417070805043647
2020-06-08 00:00:00,6399,0.1373652133145804,2001.0,0.0304847576211894
2020-06-07 00:00:00,2520,0.1611111111111111,381.0,0.0341207349081365
2020-06-06 00:00:00,3184,0.138819095477387,572.0,0.0541958041958042
2020-06-05 00:00:00,5826,0.106076210092688,2181.0,0.0348464007336084
2020-06-04 00:00:00,4797,0.1186158015426308,2174.0,0.0593376264949402
2020-06-03 00:00:00,4581,0.1364330932110893,1906.0,0.034102833158447
2020-06-02 00:00:00,4745,0.1116965226554268,2492.0,0.0304975922953451
2020-06-01 00:00:00,4560,0.106359649122807,2757.0,0.0311933260790715
2020-05-31 00:00:00,1629,0.1197053406998159,537.0,0.0093109869646183
2020-05-30 00:00:00,3626,0.0843905129619415,1246.0,0.0264847512038523
2020-05-29 00:00:00,4323,0.0853573907009022,2407.0,0.0332363938512671
2020-05-28 00:00:00,3664,0.0895196506550218,2122.0,0.0301602262016965
2020-05-27 00:00:00,2952,0.0829945799457995,2359.0,0.0317931326833404
2020-05-26 00:00:00,3317,0.0795899909556829,2487.0,0.0225170888620828
2020-05-25 00:00:00,1289,0.0682699767261443,355.0,0.0169014084507042
2020-05-24 00:00:00,1402,0.0763195435092725,458.0,0.0152838427947598
2020-05-23 00:00:00,2824,0.0474504249291785,1721.0,0.0226612434631029
2020-05-22 00:00:00,3089,0.0469407575267077,2852.0,0.0241935483870968
2020-05-21 00:00:00,2924,0.0540355677154583,2697.0,0.0233592880978865
2020-05-20 00:00:00,2520,0.0563492063492064,2803.0,0.0260435247948626
2020-05-19 00:00:00,2899,0.047602621593653,3118.0,0.0298268120590122
2020-05-18 00:00:00,3903,0.059441455290802,3123.0,0.0294588536663465
2020-05-17 00:00:00,1722,0.032520325203252,964.0,0.0093360995850622
2020-05-16 00:00:00,5411,0.0364073184254297,1409.0,0.021291696238467
2020-05-15 00:00:00,3908,0.0570624360286592,3262.0,0.0278969957081545
2020-05-14 00:00:00,3292,0.057411907654921,2759.0,0.0300833635375136
2020-05-13 00:00:00,3824,0.037918410041841,2412.0,0.0327529021558872
2020-05-12 00:00:00,4267,0.0454651980314038,2548.0,0.0290423861852433
2020-05-11 00:00:00,3712,0.0557650862068966,2491.0,0.0333199518265757
2020-05-10 00:00:00,1080,0.0601851851851852,311.0,0.022508038585209
2020-05-09 00:00:00,4701,0.0363752393107849,750.0,0.02
2020-05-08 00:00:00,3927,0.0343773873185638,3249.0,0.025854108956602
2020-05-07 00:00:00,3722,0.0502418054809242,2738.0,0.0310445580715851
2020-05-06 00:00:00,2646,0.0646258503401361,2652.0,0.0290346907993967
2020-05-05 00:00:00,2643,0.0609156261823685,2915.0,0.0257289879931389
2020-05-04 00:00:00,2606,0.0663852647735994,2876.0,0.0292072322670376
2020-05-03 00:00:00,669,0.0642750373692078,295.0,0.0610169491525424
2020-05-02 00:00:00,2476,0.0456381260096931,298.0,0.023489932885906
2020-05-01 00:00:00,2376,0.0555555555555556,2558.0,0.0418295543393276
2020-04-30 00:00:00,2137,0.0687880205896116,2139.0,0.0280504908835905
2020-04-29 00:00:00,2025,0.0760493827160494,1959.0,0.0306278713629403
2020-04-28 00:00:00,2115,0.0690307328605201,1284.0,0.0272585669781931
2020-04-27 00:00:00,1792,0.09375,821.0,0.046285018270402
2020-04-26 00:00:00,382,0.0942408376963351,3.0,0.3333333333333333
2020-04-25 00:00:00,558,0.1093189964157706,14.0,0.0714285714285714
2020-04-24 00:00:00,1483,0.0795684423465947,112.0,0.0089285714285714
2020-04-23 00:00:00,1175,0.054468085106383,16.0,0.125
2020-04-22 00:00:00,1270,0.0574803149606299,4.0,0
2020-04-21 00:00:00,1135,0.0837004405286344,5.0,0.6
2020-04-20 00:00:00,1189,0.1076534903280067,6.0,0.1666666666666667
2020-04-19 00:00:00,385,0.1116883116883117,1.0,0
2020-04-18 00:00:00,406,0.1206896551724138,3.0,0.3333333333333333
2020-04-17 00:00:00,1057,0.0832544938505204,12.0,0.25
2020-04-16 00:00:00,964,0.0695020746887967,2.0,0
2020-04-15 00:00:00,946,0.0813953488372093,7.0,0.5714285714285714
2020-04-14 00:00:00,1000,0.078,4.0,0
2020-04-13 00:00:00,1007,0.0873882820258193,5.0,0.4
2020-04-12 00:00:00,325,0.0584615384615385,,
2020-04-11 00:00:00,382,0.0759162303664921,1.0,0
2020-04-10 00:00:00,880,0.0704545454545455,4.0,0
2020-04-09 00:00:00,1004,0.0776892430278885,6.0,0
2020-04-08 00:00:00,862,0.1055684454756381,,
2020-04-07 00:00:00,1020,0.0803921568627451,,
2020-04-06 00:00:00,1290,0.0844961240310078,,
2020-04-05 00:00:00,410,0.0878048780487805,,
2020-04-04 00:00:00,533,0.1144465290806754,,
2020-04-03 00:00:00,1064,0.0845864661654135,,
2020-04-02 00:00:00,1181,0.0635055038103302,,
2020-04-01 00:00:00,1101,0.0635785649409628,,
2020-03-31 00:00:00,1126,0.0630550621669627,,
2020-03-30 00:00:00,1191,0.073887489504618,,
2020-03-29 00:00:00,335,0.0925373134328358,,
2020-03-28 00:00:00,630,0.0904761904761905,,
2020-03-27 00:00:00,1235,0.0631578947368421,,
2020-03-26 00:00:00,1254,0.0566188197767145,,
2020-03-25 00:00:00,1507,0.0643662906436629,,
2020-03-24 00:00:00,1425,0.0617543859649123,,
2020-03-23 00:00:00,1384,0.069364161849711,,
2020-03-22 00:00:00,293,0.0750853242320819,,
2020-03-21 00:00:00,381,0.062992125984252,,
2020-03-20 00:00:00,946,0.06553911205074,,
2020-03-19 00:00:00,904,0.0508849557522124,,
2020-03-18 00:00:00,841,0.0392390011890606,,
2020-03-17 00:00:00,742,0.0512129380053908,,
2020-03-16 00:00:00,611,0.0458265139116203,,
2020-03-15 00:00:00,173,0.0520231213872832,,
2020-03-14 00:00:00,146,0.0342465753424658,,
2020-03-13 00:00:00,245,0.0122448979591837,,
2020-03-12 00:00:00,153,0.0326797385620915,,
2020-03-11 00:00:00,44,0.0227272727272727,,
2020-03-10 00:00:00,23,0,,
2020-03-09 00:00:00,25,0,,
2020-03-08 00:00:00,3,0,,
2020-03-07 00:00:00,2,0,,
2020-03-06 00:00:00,11,0.0909090909090909,,
2020-03-05 00:00:00,4,0.25,,
2020-03-04 00:00:00,8,0,,
2020-03-03 00:00:00,1,0,,
2020-03-02 00:00:00,1,1,,
2020-03-01 00:00:00,1,0,,
2020-02-28 00:00:00,1,0,,
2020-02-27 00:00:00,4,0.5,,
2020-02-26 00:00:00,4,0,,
2020-02-25 00:00:00,3,0,,
2020-02-24 00:00:00,1,0,,
