date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,279,298,352,930,6
1/10/2021,371,473,507,606,2239,31
1/11/2021,410,521,575,658,2481,34
1/12/2021,437,548,639,728,2732,35
1/13/2021,456,572,666,802,2930,36
1/14/2021,489,620,706,890,3153,44
1/15/2021,524,668,766,976,3421,45
1/16/2021,528,669,767,978,3429,45
1/17/2021,530,670,767,979,3431,45
1/18/2021,543,681,795,1007,3454,45
1/19/2021,574,708,838,1088,3610,46
1/2/2021,225,280,298,352,931,6
1/20/2021,602,752,899,1194,3771,52
1/21/2021,703,842,1015,1366,3985,67
1/22/2021,775,899,1069,1473,4115,80
1/23/2021,780,902,1072,1478,4240,114
1/24/2021,781,903,1072,1479,4252,116
1/25/2021,794,917,1099,1529,4369,117
1/26/2021,829,938,1130,1584,4511,119
1/27/2021,858,966,1172,1634,4683,132
1/28/2021,1011,1058,1286,1771,4904,181
1/29/2021,1095,1105,1361,1879,5146,236
1/3/2021,225,280,298,353,933,6
1/30/2021,1106,1125,1411,1908,5167,236
1/31/2021,1106,1126,1414,1909,5176,236
1/4/2021,241,300,317,385,1071,6
1/5/2021,283,335,357,422,1303,6
1/6/2021,294,359,378,453,1652,25
1/7/2021,333,428,467,552,2029,30
1/8/2021,370,472,506,601,2236,31
1/9/2021,371,473,506,606,2239,31
10/1/2021,5924,4514,5004,7212,14878,6381
10/10/2021,5965,4551,5030,7235,14915,6423
10/11/2021,5975,4558,5031,7243,14927,6436
10/12/2021,5984,4560,5034,7247,14932,6441
10/13/2021,5995,4562,5039,7251,14941,6454
10/14/2021,6008,4567,5043,7257,14951,6459
10/15/2021,6016,4575,5046,7264,14959,6469
10/16/2021,6020,4575,5047,7268,14961,6470
10/17/2021,6021,4575,5048,7268,14961,6470
10/18/2021,6031,4579,5049,7274,14971,6474
10/19/2021,6042,4585,5052,7284,14982,6482
10/2/2021,5926,4516,5006,7217,14886,6381
10/20/2021,6048,4587,5054,7291,15000,6493
10/21/2021,6054,4595,5057,7294,15013,6499
10/22/2021,6075,4605,5067,7299,15026,6509
10/23/2021,6077,4607,5068,7299,15031,6512
10/24/2021,6078,4608,5068,7301,15036,6514
10/25/2021,6087,4612,5073,7310,15055,6517
10/26/2021,6093,4619,5082,7314,15078,6524
10/27/2021,6105,4624,5088,7325,15094,6537
10/28/2021,6125,4641,5106,7346,15125,6543
