date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,165,154,194,242,281,3
1/10/2021,233,232,313,420,878,10
1/11/2021,245,246,328,445,1391,11
1/12/2021,256,261,350,482,1666,11
1/13/2021,267,285,388,533,1862,13
1/14/2021,306,321,416,604,2214,16
1/15/2021,326,341,449,647,2397,21
1/16/2021,326,341,450,650,2411,21
1/17/2021,326,341,451,650,2411,21
1/18/2021,333,348,463,660,2438,21
1/19/2021,351,368,482,698,2526,22
1/2/2021,170,157,195,243,282,3
1/20/2021,479,440,606,946,2665,61
1/21/2021,592,536,735,1142,2843,113
1/22/2021,649,597,804,1251,2968,125
1/23/2021,651,598,805,1253,2987,127
1/24/2021,651,598,805,1254,2989,127
1/25/2021,657,612,813,1268,3053,127
1/26/2021,670,625,828,1295,3145,133
1/27/2021,712,660,877,1371,3253,149
1/28/2021,819,753,1035,1577,3413,156
1/29/2021,865,802,1090,1651,3475,163
1/3/2021,170,157,195,243,282,3
1/30/2021,867,802,1090,1653,3476,170
1/31/2021,868,803,1090,1682,3485,174
1/4/2021,178,161,206,257,346,3
1/5/2021,186,176,226,281,423,6
1/6/2021,198,195,250,317,627,10
1/7/2021,209,217,284,384,796,10
1/8/2021,233,232,313,419,864,10
1/9/2021,233,232,313,420,877,10
10/1/2021,4120,2656,2888,3804,5715,5387
10/10/2021,4163,2688,2921,3849,5763,5410
10/11/2021,4164,2691,2922,3849,5771,5411
10/12/2021,4171,2698,2923,3852,5773,5414
10/13/2021,4172,2699,2926,3855,5779,5417
10/14/2021,4176,2702,2928,3858,5786,5421
10/15/2021,4179,2703,2930,3863,5788,5423
10/16/2021,4182,2704,2930,3865,5789,5423
10/17/2021,4183,2705,2930,3865,5789,5424
10/18/2021,4186,2710,2937,3870,5794,5431
10/19/2021,4194,2713,2940,3873,5802,5433
10/2/2021,4122,2657,2890,3807,5719,5388
10/20/2021,4200,2719,2940,3881,5813,5435
10/21/2021,4203,2724,2946,3886,5814,5438
10/22/2021,4207,2728,2947,3889,5819,5444
10/23/2021,4209,2730,2954,3897,5833,5445
10/24/2021,4210,2732,2954,3898,5837,5446
10/25/2021,4215,2734,2960,3904,5845,5451
10/26/2021,4225,2735,2965,3909,5853,5456
10/27/2021,4231,2747,2968,3918,5857,5468
10/28/2021,4238,2750,2972,3927,5865,5471
10/29/2021,4243,2753,2975,3935,5868,5472
10/3/2021,4124,2658,2893,3809,5720,5388
10/30/2021,4243,2755,2975,3937,5870,5473
10/31/2021,4249,2757,2977,3939,5873,5473
10/4/2021,4131,2662,2894,3815,5726,5397
10/5/2021,4137,2668,2899,3821,5729,5398
10/6/2021,4140,2671,2907,3827,5735,5402
10/7/2021,4149,2680,2913,3836,5749,5404
10/8/2021,4154,2684,2918,3841,5754,5410
10/9/2021,4160,2687,2921,3849,5762,5410
11/1/2021,4258,2764,2982,3948,5884,5477
11/10/2021,4310,2800,3027,4010,5940,6002
11/11/2021,4314,2806,3032,4013,5941,6091
11/12/2021,4317,2810,3040,4015,5946,6308
11/13/2021,4327,2816,3046,4026,5960,6344
11/14/2021,4339,2819,3052,4027,5965,6391
11/15/2021,4343,2822,3059,4033,5971,6466
11/16/2021,4353,2830,3068,4040,5974,6577
11/17/2021,4360,2841,3077,4053,5984,6663
11/18/2021,4372,2851,3085,4054,6000,6736
11/19/2021,4382,2852,3088,4065,6007,6853
11/2/2021,4260,2770,2994,3960,5895,5480
11/20/2021,4393,2864,3098,4077,6011,6893
11/21/2021,4404,2868,3100,4079,6014,6920
11/22/2021,4411,2876,3105,4090,6023,7071
11/23/2021,4420,2882,3112,4096,6033,7147
11/24/2021,4428,2886,3121,4100,6036,7205
11/25/2021,4428,2886,3121,4100,6036,7205
11/26/2021,4439,2889,3128,4104,6039,7249
11/27/2021,4440,2890,3129,4107,6039,7259
11/28/2021,4442,2893,3130,4110,6041,7284
11/29/2021,4448,2898,3137,4113,6047,7321
11/3/2021,4264,2773,3006,3972,5901,5504
11/30/2021,4462,2913,3145,4124,6054,7367
11/4/2021,4274,2778,3015,3986,5907,5623
11/5/2021,4282,2779,3017,3992,5913,5654
11/6/2021,4289,2784,3018,3993,5914,5719
11/7/2021,4292,2789,3021,3996,5917,5794
11/8/2021,4300,2793,3023,4003,5925,5857
11/9/2021,4308,2795,3023,4006,5931,5891
12/1/2020,,,2,,,
12/1/2021,4472,2919,3149,4135,6062,7411
12/10/2020,2,2,3,3,,1
12/10/2021,4558,2975,3194,4181,6114,7825
12/11/2020,2,2,3,3,,1
12/11/2021,4564,2987,3198,4188,6118,7854
12/12/2020,2,2,3,3,,1
12/12/2021,4569,2991,3198,4191,6118,7865
12/13/2020,2,2,3,3,1,1
12/13/2021,4575,2995,3203,4194,6121,7886
12/14/2020,2,2,3,3,1,1
12/14/2021,4585,3003,3207,4199,6124,7917
12/15/2020,3,3,3,5,1,1
12/15/2021,4592,3007,3209,4203,6125,7960
12/16/2020,7,9,10,17,3,1
12/16/2021,4595,3012,3212,4205,6132,7982
12/17/2020,14,21,25,30,3,1
12/17/2021,4596,3013,3218,4210,6134,8002
12/18/2020,21,27,33,39,11,1
12/18/2021,4600,3015,3219,4214,6137,8009
12/19/2020,21,27,34,39,11,1
12/19/2021,4605,3016,3220,4216,6137,8018
12/2/2020,,1,2,,,
12/2/2021,4482,2928,3152,4138,6075,7436
12/20/2020,21,27,34,39,11,1
12/20/2021,4610,3019,3222,4224,6141,8045
12/21/2020,25,28,37,47,12,1
12/21/2021,4619,3021,3226,4229,6145,8065
12/22/2020,26,31,41,50,12,1
12/22/2021,4619,3025,3226,4230,6145,8066
12/23/2020,62,57,67,99,40,1
12/24/2020,65,58,68,101,42,1
12/25/2020,65,58,68,102,43,1
12/26/2020,65,58,70,102,43,1
12/27/2020,65,58,70,102,43,1
12/28/2020,81,65,78,118,68,1
12/29/2020,123,121,143,178,176,1
12/3/2020,1,1,2,1,,
12/3/2021,4492,2934,3155,4146,6079,7566
12/30/2020,151,137,173,216,218,3
12/31/2020,165,154,194,242,278,3
12/4/2020,1,1,2,2,,
12/4/2021,4506,2943,3160,4152,6083,7593
12/5/2020,1,1,2,2,,
12/5/2021,4511,2947,3163,4154,6083,7608
12/6/2020,1,1,2,2,,
12/6/2021,4521,2948,3171,4160,6092,7639
12/7/2020,1,1,3,2,,1
12/7/2021,4525,2955,3174,4165,6095,7694
12/8/2020,1,1,3,3,,1
12/8/2021,4537,2962,3180,4169,6102,7772
12/9/2020,2,2,3,3,,1
12/9/2021,4550,2967,3189,4174,6110,7798
2/1/2021,933,847,1145,1758,3579,193
2/10/2021,1353,1114,1540,2222,4105,398
2/11/2021,1521,1212,1608,2313,4165,481
2/12/2021,1562,1248,1643,2331,4202,514
2/13/2021,1607,1282,1660,2340,4215,529
2/14/2021,1608,1282,1660,2340,4215,529
