date,Arizona_cume,Arizona
2020-12-01,274,
2020-12-02,301,27
2020-12-03,327,26
2020-12-04,338,11
2020-12-05,342,4
2020-12-06,346,4
2020-12-07,369,23
2020-12-08,387,18
2020-12-09,407,20
2020-12-10,432,25
2020-12-11,450,18
2020-12-12,465,15
2020-12-13,478,13
2020-12-14,502,24
2020-12-15,601,99
2020-12-16,1257,656
2020-12-17,4540,3283
2020-12-18,8298,3758
2020-12-19,10880,2582
2020-12-20,11988,1108
2020-12-21,17595,5607
2020-12-22,25465,7870
2020-12-23,35402,9937
2020-12-24,39293,3891
2020-12-25,39440,147
2020-12-26,46005,6565
2020-12-27,48681,2676
2020-12-28,58231,9550
2020-12-29,71583,13352
2020-12-30,86782,15199
2020-12-31,95001,8219
2021-01-01,98115,3114
2021-01-02,105914,7799
2021-01-03,109192,3278
2021-01-04,118305,9113
2021-01-05,127726,9421
2021-01-06,140123,12397
2021-01-07,153184,13061
2021-01-08,165562,12378
2021-01-09,173597,8035
2021-01-10,176946,3349
2021-01-11,193569,16623
2021-01-12,217334,23765
2021-01-13,243234,25900
2021-01-14,268560,25326
2021-01-15,294422,25862
2021-01-16,310360,15938
2021-01-17,319811,9451
2021-01-18,339384,19573
2021-01-19,366997,27613
2021-01-20,400329,33332
2021-01-21,436671,36342
2021-01-22,475553,38882
2021-01-23,504552,28999
2021-01-24,520925,16373
2021-01-25,551300,30375
2021-01-26,588832,37532
2021-01-27,629680,40848
2021-01-28,670910,41230
2021-01-29,711823,40913
2021-01-30,738392,26569
2021-01-31,750316,11924
2021-02-01,785765,35449
2021-02-02,826037,40272
2021-02-03,871274,45237
2021-02-04,919737,48463
2021-02-05,965187,45450
2021-02-06,1004658,39471
2021-02-07,1021216,16558
2021-02-08,1061058,39842
2021-02-09,1106165,45107
2021-02-10,1158660,52495
2021-02-11,1211524,52864
2021-02-12,1274460,62936
2021-02-13,1321169,46709
2021-02-14,1338797,17628
2021-02-15,1371213,32416
2021-02-16,1417318,46105
2021-02-17,1465894,48576
2021-02-18,1512698,46804
2021-02-19,1556765,44067
2021-02-20,1592832,36067
2021-02-21,1608359,15527
2021-02-22,1638178,29819
2021-02-23,1683556,45378
2021-02-24,1741876,58320
2021-02-25,1803530,61654
2021-02-26,1871753,68223
2021-02-27,1924266,52513
2021-02-28,1950886,26620
2021-03-01,2003805,52919
2021-03-02,2056094,52289
2021-03-03,2116178,60084
2021-03-04,2175994,59816
2021-03-05,2236902,60908
2021-03-06,2283329,46427
2021-03-07,2309841,26512
2021-03-08,2362452,52611
2021-03-09,2420804,58352
2021-03-10,2490332,69528
2021-03-11,2563239,72907
2021-03-12,2638308,75069
2021-03-13,2691914,53606
2021-03-14,2721155,29241
2021-03-15,2770867,49712
2021-03-16,2827396,56529
2021-03-17,2892323,64927
2021-03-18,2958242,65919
2021-03-19,3020356,62114
2021-03-20,3068909,48553
2021-03-21,3101237,32328
2021-03-22,3146642,45405
2021-03-23,3197134,50492
2021-03-24,3262581,65447
2021-03-25,3336133,73552
2021-03-26,3408641,72508
2021-03-27,3463249,54608
2021-03-28,3502296,39047
2021-03-29,3565479,63183
2021-03-30,3634675,69196
2021-03-31,3714078,79403
2021-04-01,3796074,81996
2021-04-02,3866953,70879
2021-04-03,3917554,50601
2021-04-04,3938993,21439
2021-04-05,3998988,59995
2021-04-06,4066641,67653
2021-04-07,4143361,76720
2021-04-08,4221724,78363
2021-04-09,4293887,72163
2021-04-10,4343989,50102
2021-04-11,4375395,31406
2021-04-12,4429114,53719
2021-04-13,4480205,51091
2021-04-14,4541319,61114
2021-04-15,4606867,65548
2021-04-16,4670880,64013
2021-04-17,4714241,43361
2021-04-18,4744443,30202
2021-04-19,4798032,53589
2021-04-20,4853731,55699
2021-04-21,4916771,63040
2021-04-22,4980229,63458
