date,Maricopa_cume,Maricopa
2020-12-01,162,
2020-12-02,179,17
2020-12-03,188,9
2020-12-04,193,5
2020-12-05,195,2
2020-12-07,204,9
2020-12-08,211,7
2020-12-09,219,8
2020-12-10,234,15
2020-12-11,242,8
2020-12-12,245,3
2020-12-13,253,8
2020-12-14,266,13
2020-12-15,302,36
2020-12-16,354,52
2020-12-17,1610,1256
2020-12-18,3280,1670
2020-12-19,4938,1658
2020-12-20,5941,1003
2020-12-21,9106,3165
2020-12-22,13194,4088
2020-12-23,17893,4699
2020-12-24,19450,1557
2020-12-25,19455,5
2020-12-26,24400,4945
2020-12-27,26634,2234
2020-12-28,31790,5156
2020-12-29,39553,7763
2020-12-30,48089,8536
2020-12-31,52103,4014
2021-01-01,53544,1441
2021-01-02,59586,6042
2021-01-03,62137,2551
2021-01-04,66809,4672
2021-01-05,71137,4328
2021-01-06,76029,4892
2021-01-07,81346,5317
2021-01-08,85919,4573
2021-01-09,90550,4631
2021-01-10,93160,2610
2021-01-11,102695,9535
2021-01-12,118639,15944
2021-01-13,135842,17203
2021-01-14,152457,16615
2021-01-15,167762,15305
2021-01-16,179263,11501
2021-01-17,187624,8361
2021-01-18,200392,12768
2021-01-19,217990,17598
2021-01-20,236771,18781
2021-01-21,256552,19781
2021-01-22,278651,22099
2021-01-23,297578,18927
2021-01-24,309890,12312
2021-01-25,326094,16204
2021-01-26,348278,22184
2021-01-27,368635,20357
2021-01-28,387572,18937
2021-01-29,409040,21468
2021-01-30,424541,15501
2021-01-31,432602,8061
2021-02-01,450828,18226
2021-02-02,473058,22230
2021-02-03,495153,22095
2021-02-04,520378,25225
2021-02-05,543070,22692
2021-02-06,567065,23995
2021-02-07,579971,12906
2021-02-08,603612,23641
2021-02-09,630984,27372
2021-02-10,657077,26093
2021-02-11,683504,26427
2021-02-12,719079,35575
2021-02-13,747033,27954
2021-02-14,760271,13238
2021-02-15,779821,19550
2021-02-16,807491,27670
2021-02-17,836043,28552
2021-02-18,864273,28230
2021-02-19,892933,28660
2021-02-20,918344,25411
2021-02-21,931516,13172
2021-02-22,950424,18908
2021-02-23,979276,28852
2021-02-24,1010264,30988
2021-02-25,1040014,29750
2021-02-26,1076584,36570
2021-02-27,1107080,30496
2021-02-28,1124497,17417
2021-03-01,1151065,26568
2021-03-02,1178888,27823
2021-03-03,1208681,29793
2021-03-04,1239408,30727
2021-03-05,1271404,31996
2021-03-06,1298523,27119
2021-03-07,1316019,17496
2021-03-08,1345487,29468
2021-03-09,1377120,31633
2021-03-10,1412309,35189
2021-03-11,1448853,36544
2021-03-12,1490046,41193
2021-03-13,1521326,31280
2021-03-14,1541155,19829
2021-03-15,1569181,28026
2021-03-16,1600091,30910
2021-03-17,1636073,35982
2021-03-18,1672006,35933
2021-03-19,1706353,34347
2021-03-20,1737879,31526
2021-03-21,1759898,22019
2021-03-22,1786031,26133
2021-03-23,1812798,26767
2021-03-24,1848668,35870
2021-03-25,1889490,40822
2021-03-26,1929852,40362
2021-03-27,1965254,35402
2021-03-28,1992409,27155
2021-03-29,2031379,38970
2021-03-30,2071405,40026
2021-03-31,2116179,44774
2021-04-01,2163802,47623
2021-04-02,2205961,42159
2021-04-03,2237625,31664
2021-04-04,2249980,12355
2021-04-05,2284601,34621
2021-04-06,2323365,38764
2021-04-07,2367289,43924
2021-04-08,2412423,45134
2021-04-09,2453326,40903
2021-04-10,2485002,31676
2021-04-11,2507184,22182
2021-04-12,2538091,30907
2021-04-13,2568523,30432
2021-04-14,2602712,34189
2021-04-15,2639429,36717
2021-04-16,2675704,36275
2021-04-17,2703866,28162
2021-04-18,2724969,21103
2021-04-19,2757364,32395
2021-04-20,2790514,33150
2021-04-21,2827927,37413
2021-04-22,2865600,37673
2021-04-23,2899159,33559
2021-04-24,2923213,24054
2021-04-25,2940668,17455
2021-04-26,2967246,26578
2021-04-27,2994184,26938
2021-04-28,3021854,27670
2021-04-29,3047440,25586
2021-04-30,3073287,25847
2021-05-01,3091573,18286
2021-05-02,3106972,15399
2021-05-03,3123487,16515
2021-05-04,3147334,23847
2021-05-05,3166173,18839
2021-05-06,3188928,22755
2021-05-07,3212679,23751
2021-05-08,3231334,18655
2021-05-09,3240752,9418
2021-05-10,3256713,15961
2021-05-11,3273562,16849
2021-05-12,3291839,18277
2021-05-13,3316137,24298
2021-05-14,3340401,24264
2021-05-15,3360133,19732
2021-05-16,3371988,11855
2021-05-17,3391501,19513
2021-05-18,3408722,17221
2021-05-19,3431963,23241
2021-05-20,3451079,19116
2021-05-21,3472530,21451
2021-05-22,3489899,17369
2021-05-23,3497503,7604
2021-05-24,3511734,14231
2021-05-25,3524498,12764
2021-05-26,3538636,14138
2021-05-27,3551611,12975
2021-05-28,3566027,14416
2021-05-29,3575374,9347
2021-05-30,3580653,5279
2021-05-31,3583570,2917
2021-06-01,3596662,13092
2021-06-02,3608290,11628
2021-06-03,3622591,14301
2021-06-04,3638597,16006
2021-06-05,3652162,13565
2021-06-06,3658858,6696
2021-06-07,3670837,11979
2021-06-08,3682277,11440
2021-06-09,3693633,11356
2021-06-10,3706539,12906
2021-06-11,3722857,16318
2021-06-12,3734266,11409
2021-06-13,3739952,5686
2021-06-14,3750558,10606
2021-06-15,3760733,10175
2021-06-16,3770831,10098
2021-06-17,3780298,9467
2021-06-18,3792125,11827
2021-06-19,3799477,7352
2021-06-20,3803405,3928
2021-06-21,3810343,6938
2021-06-22,3818153,7810
2021-06-23,3826398,8245
2021-06-24,3834040,7642
2021-06-25,3843728,9688
2021-06-26,3850531,6803
2021-06-27,3854666,4135
2021-06-28,3862008,7342
2021-06-29,3869030,7022
2021-06-30,3876094,7064
2021-07-01,3883110,7016
2021-07-02,3891240,8130
2021-07-03,3896393,5153
2021-07-04,3897254,861
2021-07-05,3903484,6230
2021-07-06,3910010,6526
2021-07-07,3916568,6558
2021-07-08,3922923,6355
2021-07-09,3933013,10090
2021-07-10,3940209,7196
2021-07-11,3943851,3642
2021-07-12,3950601,6750
2021-07-13,3956549,5948
2021-07-14,3962599,6050
2021-07-15,3968597,5998
2021-07-16,3976800,8203
2021-07-17,3982291,5491
2021-07-18,3985891,3600
2021-07-19,3993697,7806
2021-07-20,4000686,6989
2021-07-21,4008428,7742
2021-07-22,4016347,7919
2021-07-23,4026287,9940
2021-07-24,4033380,7093
2021-07-25,4038028,4648
2021-07-26,4046683,8655
2021-07-27,4055064,8381
2021-07-28,4063586,8522
2021-07-29,4072125,8539
2021-07-30,4084699,12574
2021-07-31,4093325,8626
2021-08-01,4098688,5363
2021-08-02,4107982,9294
2021-08-03,4116190,8208
2021-08-04,4124849,8659
2021-08-05,4133251,8402
2021-08-06,4145014,11763
2021-08-07,4153779,8765
2021-08-08,4159100,5321
2021-08-09,4168395,9295
2021-08-10,4176924,8529
2021-08-11,4185600,8676
2021-08-12,4194733,9133
2021-08-13,4206541,11808
2021-08-14,4215901,9360
2021-08-15,4221705,5804
2021-08-16,4232109,10404
2021-08-17,4241904,9795
2021-08-18,4251676,9772
2021-08-19,4260791,9115
2021-08-20,4272934,12143
2021-08-21,4281470,8536
2021-08-22,4286834,5364
2021-08-23,4296960,10126
2021-08-24,4306374,9414
2021-08-25,4315757,9383
2021-08-26,4324860,9103
2021-08-27,4336921,12061
2021-08-28,4346213,9292
2021-08-29,4351501,5288
2021-08-30,4360771,9270
2021-08-31,4368857,8086
2021-09-01,4377791,8934
2021-09-02,4384465,6674
2021-09-03,4395370,10905
2021-09-04,4402435,7065
2021-09-05,4406882,4447
2021-09-06,4408301,1419
2021-09-07,4416759,8458
2021-09-08,4424777,8018
2021-09-09,4431271,6494
2021-09-10,4441551,10280
2021-09-11,4448834,7283
2021-09-12,4453142,4308
2021-09-13,4461661,8519
2021-09-14,4469048,7387
2021-09-15,4473330,4282
2021-09-16,4479165,5835
2021-09-17,4488424,9259
2021-09-18,4495112,6688
2021-09-19,4498785,3673
2021-09-20,4503085,4300
2021-09-21,4509709,6624
2021-09-22,4516669,6960
2021-09-23,4523518,6849
2021-09-24,4537046,13528
2021-09-25,4547491,10445
2021-09-26,4553430,5939
2021-09-27,4567915,14485
2021-09-28,4581728,13813
2021-09-29,4595643,13915
2021-09-30,4609613,13970
2021-10-01,4625179,15566
2021-10-02,4633565,8386
2021-10-03,4637834,4269
2021-10-04,4650491,12657
2021-10-05,4663042,12551
2021-10-06,4674028,10986
2021-10-07,4683199,9171
2021-10-08,4693862,10663
2021-10-09,4701463,7601
2021-10-10,4706416,4953
2021-10-11,4718057,11641
2021-10-12,4724161,6104
2021-10-13,4732944,8783
2021-10-14,4743656,10712
2021-10-15,4755515,11859
2021-10-16,4762161,6646
2021-10-17,4766559,4398
2021-10-18,4777139,10580
2021-10-19,4786934,9795
2021-10-20,4796708,9774
2021-10-21,4805790,9082
2021-10-22,4819319,13529
2021-10-23,4827736,8417
2021-10-24,4833203,5467
2021-10-25,4846847,13644
2021-10-26,4859684,12837
2021-10-27,4872502,12818
2021-10-28,4884558,12056
2021-10-29,4898036,13478
2021-10-30,4904900,6864
2021-10-31,4908487,3587
2021-11-01,4919176,10689
2021-11-02,4930292,11116
2021-11-03,4939443,9151
2021-11-04,4950382,10939
2021-11-05,4965323,14941
2021-11-06,4977476,12153
2021-11-07,4983283,5807
2021-11-08,4996774,13491
2021-11-09,5009873,13099
2021-11-10,5024081,14208
2021-11-11,5038516,14435
2021-11-12,5053716,15200
2021-11-13,5065779,12063
2021-11-14,5071531,5752
2021-11-15,5085742,14211
2021-11-16,5098669,12927
2021-11-17,5113145,14476
2021-11-18,5127741,14596
2021-11-19,5145089,17348
2021-11-20,5159260,14171
2021-11-21,5166264,7004
2021-11-22,5182443,16179
2021-11-23,5199235,16792
2021-11-24,5214280,15045
2021-11-25,5214389,109
2021-11-26,5226779,12390
2021-11-27,5235937,9158
2021-11-28,5242657,6720
2021-11-29,5258665,16008
2021-11-30,5274888,16223
2021-12-01,5293607,18719
2021-12-02,5310502,16895
2021-12-03,5329800,19298
2021-12-04,5345376,15576
2021-12-05,5352577,7201
2021-12-06,5369871,17294
2021-12-07,5387259,17388
2021-12-08,5404779,17520
2021-12-09,5423554,18775
2021-12-10,5441591,18037
2021-12-11,5453744,12153
2021-12-12,5460536,6792
2021-12-13,5475219,14683
