date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,928,866,655,484,244,5
1/10/2021,1268,1208,944,717,521,8
1/11/2021,1328,1296,1009,754,864,8
1/12/2021,1388,1366,1085,808,1188,9
1/13/2021,1473,1439,1161,871,1524,9
1/14/2021,1491,1460,1189,895,1612,9
1/15/2021,1520,1476,1210,924,1702,9
1/16/2021,1524,1477,1214,925,1707,9
1/17/2021,1526,1480,1215,926,1711,9
1/18/2021,1534,1487,1225,930,1729,9
1/19/2021,1577,1512,1257,959,1843,14
1/2/2021,930,867,655,486,245,5
1/20/2021,1591,1520,1266,970,1875,15
1/21/2021,1711,1707,1443,1070,2396,18
1/22/2021,1820,1802,1528,1149,3064,18
1/23/2021,1849,1841,1553,1180,3100,19
1/24/2021,1850,1843,1556,1183,3111,19
1/25/2021,1883,1917,1619,1235,3269,19
1/26/2021,2012,2058,1759,1372,3427,27
1/27/2021,2151,2212,1877,1469,3636,27
1/28/2021,2304,2363,2063,1687,4340,28
1/29/2021,2459,2493,2230,1829,5428,30
1/3/2021,932,868,655,486,245,5
1/30/2021,2497,2525,2268,1902,6289,30
1/31/2021,2498,2526,2268,1903,6306,30
1/4/2021,986,924,696,517,284,5
1/5/2021,1072,1020,762,563,319,5
1/6/2021,1185,1133,858,631,389,8
1/7/2021,1228,1175,915,670,420,8
1/8/2021,1261,1204,940,711,510,8
1/9/2021,1263,1205,944,715,515,8
10/1/2021,30690,17912,17840,19811,32222,15587
10/10/2021,31098,18090,17949,19882,32302,15781
10/11/2021,31147,18121,17967,19902,32311,15811
10/12/2021,31177,18145,17976,19907,32316,15838
10/13/2021,31212,18163,17988,19914,32322,15859
10/14/2021,31282,18185,18017,19931,32334,15887
10/15/2021,31345,18208,18035,19948,32343,15909
10/16/2021,31372,18220,18045,19960,32347,15922
10/17/2021,31386,18227,18049,19962,32347,15930
10/18/2021,31436,18262,18067,19977,32359,15978
10/19/2021,31471,18280,18079,19998,32375,16006
10/2/2021,30711,17920,17851,19817,32227,15611
10/20/2021,31498,18292,18090,20012,32383,16030
10/21/2021,31546,18318,18110,20029,32400,16042
10/22/2021,31643,18363,18134,20047,32430,16081
10/23/2021,31698,18384,18143,20062,32447,16096
10/24/2021,31713,18402,18155,20070,32454,16102
10/25/2021,31778,18431,18173,20083,32495,16131
10/26/2021,31832,18467,18186,20110,32539,16145
10/27/2021,31874,18492,18220,20126,32584,16164
10/28/2021,31931,18529,18246,20158,32625,16190
10/29/2021,32027,18563,18262,20180,32662,16209
10/3/2021,30718,17923,17856,19818,32229,15619
10/30/2021,32081,18579,18269,20186,32671,16223
10/31/2021,32090,18582,18274,20189,32674,16226
10/4/2021,30758,17942,17875,19828,32238,15642
10/5/2021,30906,17981,17893,19841,32253,15673
10/6/2021,30959,18019,17908,19851,32267,15709
10/7/2021,31000,18029,17922,19860,32273,15737
10/8/2021,31047,18061,17934,19870,32287,15761
10/9/2021,31083,18080,17940,19875,32296,15774
11/1/2021,32154,18610,18294,20210,32719,16295
11/10/2021,32615,18848,18484,20439,33070,19190
11/11/2021,32659,18866,18500,20459,33090,19352
11/12/2021,32726,18898,18523,20487,33136,19631
11/13/2021,32781,18928,18536,20502,33143,20210
11/14/2021,32803,18951,18548,20517,33152,20264
11/15/2021,32898,19005,18582,20541,33213,20623
11/16/2021,32949,19041,18613,20578,33273,20796
11/17/2021,33017,19085,18639,20613,33346,21053
11/18/2021,33124,19139,18683,20647,33409,21299
11/19/2021,33229,19198,18724,20680,33453,21511
11/2/2021,32209,18641,18316,20224,32771,16328
11/20/2021,33264,19213,18740,20699,33466,21596
11/21/2021,33287,19218,18752,20706,33474,21654
11/22/2021,33357,19247,18778,20740,33521,21853
11/23/2021,33553,19293,18817,20776,33584,22155
11/24/2021,33647,19327,18846,20814,33638,22399
11/25/2021,33648,19327,18846,20814,33638,22400
11/26/2021,33680,19345,18864,20836,33667,22504
11/27/2021,33701,19363,18886,20856,33688,22572
11/28/2021,33714,19378,18900,20872,33703,22592
11/29/2021,33767,19413,18927,20905,33778,22768
11/3/2021,32271,18663,18333,20247,32810,16454
11/30/2021,33836,19453,18979,20967,33866,22955
11/4/2021,32345,18695,18358,20281,32862,16573
11/5/2021,32389,18718,18384,20310,32890,16826
11/6/2021,32419,18733,18397,20328,32902,16953
11/7/2021,32439,18738,18406,20340,32913,17025
11/8/2021,32502,18778,18433,20385,32980,17261
11/9/2021,32559,18821,18453,20418,33027,17489
12/1/2020,1,1,2,,3,
12/1/2021,33915,19489,19006,21000,33953,23181
12/10/2020,1,2,4,,4,
12/10/2021,34439,19790,19263,21394,34864,24491
12/11/2020,1,2,4,,4,
12/11/2021,34457,19806,19271,21413,34899,24623
12/12/2020,1,2,6,,4,
12/12/2021,34483,19819,19293,21427,34927,24697
12/13/2020,1,2,6,,4,
12/13/2021,34527,19836,19313,21467,35068,24832
12/14/2020,1,2,6,,4,
12/14/2021,34566,19857,19339,21519,35202,24936
12/15/2020,1,2,6,,4,
12/15/2021,34611,19880,19368,21574,35339,25028
12/16/2020,3,3,7,1,5,
12/16/2021,34664,19907,19392,21623,35458,25140
12/17/2020,9,8,9,9,9,
12/17/2021,34695,19937,19408,21657,35546,25235
12/18/2020,9,8,10,9,9,
12/18/2021,34714,19953,19415,21669,35592,25259
12/19/2020,9,8,11,9,11,
12/19/2021,34739,19963,19430,21687,35643,25273
12/2/2020,1,1,2,,3,
12/2/2021,33988,19528,19035,21043,34067,23418
12/20/2020,9,10,11,10,11,
12/20/2021,34779,19983,19456,21734,35791,25372
12/21/2020,73,48,48,28,26,
12/21/2021,34836,20018,19475,21776,35936,25446
12/22/2020,248,247,174,138,61,
12/22/2021,34859,20041,19490,21810,36013,25498
12/23/2020,432,458,339,255,106,3
12/24/2020,493,510,398,296,113,3
12/25/2020,493,510,398,296,113,3
12/26/2020,517,545,413,315,119,3
12/27/2020,517,545,413,315,120,3
12/28/2020,660,655,495,364,147,4
12/29/2020,756,747,551,412,181,5
12/3/2020,1,1,3,,3,
12/3/2021,34066,19576,19074,21091,34173,23612
12/30/2020,890,848,634,465,216,5
12/31/2020,922,863,648,480,224,5
12/4/2020,1,1,4,,3,
12/4/2021,34145,19606,19100,21143,34208,23734
12/5/2020,1,1,4,,3,
