date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,649,747,835,11
1/11/2021,458,563,680,785,934,11
1/12/2021,478,586,709,833,1097,11
1/13/2021,496,617,748,881,1266,12
1/14/2021,530,646,797,949,1468,13
1/15/2021,555,690,834,1017,1702,14
1/16/2021,566,707,850,1057,1969,15
1/17/2021,567,710,850,1059,1994,15
1/18/2021,585,729,877,1094,2230,15
1/19/2021,603,746,908,1145,2414,16
1/2/2021,298,391,449,509,375,7
1/20/2021,637,774,932,1211,2690,16
1/21/2021,654,798,959,1252,2867,16
1/22/2021,682,821,987,1297,3110,16
1/23/2021,695,831,996,1315,3711,16
1/24/2021,695,837,1005,1321,4240,16
1/25/2021,701,844,1015,1340,4496,17
1/26/2021,716,851,1023,1366,4853,17
1/27/2021,740,870,1050,1416,5269,17
1/28/2021,758,894,1082,1464,5799,17
1/29/2021,773,903,1096,1493,6179,17
1/3/2021,300,392,458,516,382,7
1/30/2021,778,908,1108,1512,6482,17
1/31/2021,781,909,1115,1524,6957,17
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,511,589,491,8
1/6/2021,373,476,551,653,563,9
1/7/2021,399,505,596,687,679,11
1/8/2021,430,538,635,728,785,11
1/9/2021,436,547,644,741,803,11
10/1/2021,7419,5977,8298,16499,41027,2883
10/10/2021,7543,6039,8371,16592,41138,2923
10/11/2021,7555,6049,8381,16607,41154,2928
10/12/2021,7575,6060,8392,16617,41170,2933
10/13/2021,7586,6072,8403,16625,41193,2938
10/14/2021,7601,6075,8418,16636,41221,2946
10/15/2021,7633,6093,8433,16646,41243,2963
10/16/2021,7645,6103,8443,16650,41248,2971
10/17/2021,7654,6104,8446,16654,41252,2974
10/18/2021,7683,6113,8461,16668,41268,2976
10/19/2021,7698,6127,8467,16684,41293,2989
10/2/2021,7429,5989,8306,16508,41043,2884
10/20/2021,7707,6136,8476,16691,41312,2991
10/21/2021,7728,6143,8485,16702,41327,2995
10/22/2021,7748,6162,8510,16714,41373,3003
10/23/2021,7756,6167,8515,16722,41418,3007
10/24/2021,7759,6169,8515,16728,41430,3014
10/25/2021,7771,6175,8527,16751,41514,3014
10/26/2021,7787,6182,8533,16761,41572,3018
10/27/2021,7796,6188,8549,16782,41645,3024
10/28/2021,7810,6193,8558,16808,41716,3029
10/29/2021,7828,6200,8566,16838,41763,3037
10/3/2021,7434,5990,8306,16508,41045,2884
10/30/2021,7835,6203,8573,16849,41785,3041
10/31/2021,7839,6204,8579,16853,41795,3041
10/4/2021,7452,5994,8320,16522,41060,2888
10/5/2021,7470,6005,8327,16536,41081,2895
10/6/2021,7494,6015,8330,16555,41096,2897
10/7/2021,7515,6021,8341,16569,41111,2898
10/8/2021,7534,6032,8356,16585,41130,2918
10/9/2021,7542,6037,8364,16591,41136,2922
11/1/2021,7843,6207,8584,16872,41851,3049
11/10/2021,7948,6269,8661,17001,42282,3200
11/11/2021,7972,6283,8683,17022,42361,3222
11/12/2021,7995,6297,8705,17056,42398,3248
11/13/2021,8007,6302,8711,17070,42419,3263
11/14/2021,8014,6306,8715,17075,42442,3269
11/15/2021,8035,6310,8736,17094,42513,3281
11/16/2021,8059,6320,8754,17106,42562,3297
11/17/2021,8080,6335,8769,17135,42624,3311
11/18/2021,8111,6352,8782,17164,42686,3328
11/19/2021,8141,6374,8809,17196,42746,3375
11/2/2021,7852,6213,8595,16885,41897,3050
11/20/2021,8152,6378,8817,17213,42776,3410
11/21/2021,8164,6388,8824,17230,42803,3429
11/22/2021,8193,6399,8834,17258,42854,3439
11/23/2021,8215,6402,8857,17289,42895,3459
11/24/2021,8225,6411,8867,17307,42916,3473
11/25/2021,8225,6412,8867,17307,42916,3473
11/26/2021,8249,6419,8878,17328,42937,3490
11/27/2021,8254,6430,8889,17342,42959,3499
11/28/2021,8265,6436,8893,17356,42974,3507
11/29/2021,8293,6458,8905,17382,43024,3515
11/3/2021,7869,6218,8599,16897,41942,3053
11/30/2021,8318,6470,8916,17403,43075,3527
11/4/2021,7880,6229,8608,16912,42011,3061
11/5/2021,7895,6235,8619,16925,42070,3075
11/6/2021,7903,6244,8629,16939,42095,3140
11/7/2021,7907,6245,8632,16944,42105,3157
11/8/2021,7919,6259,8640,16955,42181,3167
11/9/2021,7939,6264,8652,16981,42234,3178
12/1/2020,,,,,1,
12/1/2021,8349,6486,8934,17428,43133,3540
12/10/2020,,,,,1,
12/10/2021,8481,6575,9049,17664,43606,3665
12/11/2020,,,,,1,
12/11/2021,8490,6588,9058,17682,43651,3672
12/12/2020,,,,1,1,
12/12/2021,8497,6592,9064,17684,43685,3688
12/13/2020,,,,1,1,
12/13/2021,8509,6599,9077,17702,43740,3692
12/14/2020,,,,1,1,
12/14/2021,8518,6604,9083,17711,43794,3697
12/15/2020,,,,1,1,
12/15/2021,8528,6606,9090,17734,43860,3704
12/16/2020,,,1,2,1,
12/16/2021,8541,6610,9099,17750,43914,3723
12/17/2020,,,1,2,1,
12/17/2021,8553,6618,9116,17776,43968,3744
12/18/2020,,1,1,3,1,
12/18/2021,8563,6620,9123,17788,43987,3757
12/19/2020,,1,1,3,1,
12/19/2021,8569,6627,9130,17796,44003,3763
12/2/2020,,,,,1,
12/2/2021,8365,6500,8949,17459,43183,3553
12/20/2020,,1,1,3,1,
12/20/2021,8594,6633,9152,17831,44068,3770
12/21/2020,1,1,5,7,4,
12/21/2021,8614,6644,9160,17865,44127,3792
12/22/2020,5,12,24,25,13,
12/22/2021,8618,6656,9164,17883,44157,3801
12/23/2020,32,53,78,79,47,
12/24/2020,64,88,107,101,63,
12/25/2020,64,88,107,101,63,
12/26/2020,92,129,140,144,81,1
12/27/2020,97,139,154,154,102,2
