date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-01-23 00:00:00,1,0,0,,,
2021-01-22 00:00:00,191,42,0.2198952879581152,2.0,1.0,0.5
2021-01-21 00:00:00,414,78,0.1884057971014493,25.0,9.0,0.36
2021-01-20 00:00:00,596,106,0.1778523489932886,24.0,12.0,0.5
2021-01-19 00:00:00,549,89,0.1621129326047359,34.0,10.0,0.2941176470588236
2021-01-18 00:00:00,530,98,0.1849056603773585,33.0,12.0,0.3636363636363637
2021-01-17 00:00:00,260,67,0.2576923076923077,24.0,6.0,0.25
2021-01-16 00:00:00,272,62,0.2279411764705883,17.0,5.0,0.2941176470588236
2021-01-15 00:00:00,646,140,0.21671826625387,62.0,16.0,0.2580645161290323
2021-01-14 00:00:00,652,138,0.2116564417177914,30.0,12.0,0.4
2021-01-13 00:00:00,690,123,0.1782608695652174,28.0,6.0,0.2142857142857143
2021-01-12 00:00:00,797,158,0.1982434127979925,47.0,17.0,0.3617021276595745
2021-01-11 00:00:00,908,186,0.2048458149779736,19.0,10.0,0.5263157894736842
2021-01-10 00:00:00,252,74,0.2936507936507937,1.0,1.0,1
2021-01-09 00:00:00,284,76,0.2676056338028169,1.0,1.0,1
2021-01-08 00:00:00,793,166,0.2093316519546028,75.0,20.0,0.2666666666666667
2021-01-07 00:00:00,773,188,0.2432082794307892,43.0,18.0,0.4186046511627907
2021-01-06 00:00:00,713,148,0.2075736325385694,29.0,10.0,0.3448275862068966
2021-01-05 00:00:00,1077,263,0.244196843082637,25.0,12.0,0.48
2021-01-04 00:00:00,1036,270,0.2606177606177606,28.0,10.0,0.3571428571428572
2021-01-03 00:00:00,346,96,0.2774566473988439,6.0,1.0,0.1666666666666667
2021-01-02 00:00:00,319,105,0.329153605015674,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,80,26,0.325,1.0,0.0,0
2020-12-31 00:00:00,491,149,0.3034623217922607,18.0,1.0,0.0555555555555556
2020-12-30 00:00:00,509,128,0.2514734774066798,96.0,17.0,0.1770833333333334
2020-12-29 00:00:00,599,164,0.2737896494156929,65.0,19.0,0.2923076923076923
2020-12-28 00:00:00,594,208,0.3501683501683502,23.0,3.0,0.1304347826086957
2020-12-27 00:00:00,277,89,0.3212996389891697,36.0,3.0,0.0833333333333333
2020-12-26 00:00:00,294,87,0.2959183673469388,3.0,2.0,0.6666666666666666
2020-12-25 00:00:00,68,22,0.3235294117647059,2.0,0.0,0
2020-12-24 00:00:00,375,99,0.264,10.0,2.0,0.2
2020-12-23 00:00:00,519,156,0.300578034682081,28.0,7.0,0.25
2020-12-22 00:00:00,647,139,0.2148377125193199,46.0,14.0,0.3043478260869566
2020-12-21 00:00:00,800,199,0.24875,30.0,8.0,0.2666666666666667
2020-12-20 00:00:00,303,84,0.2772277227722773,50.0,11.0,0.22
2020-12-19 00:00:00,336,92,0.2738095238095239,48.0,4.0,0.0833333333333333
2020-12-18 00:00:00,715,162,0.2265734265734266,54.0,5.0,0.0925925925925926
2020-12-17 00:00:00,786,175,0.22264631043257,159.0,20.0,0.1257861635220126
2020-12-16 00:00:00,658,137,0.2082066869300912,24.0,5.0,0.2083333333333334
2020-12-15 00:00:00,784,152,0.1938775510204082,20.0,3.0,0.15
2020-12-14 00:00:00,790,187,0.2367088607594937,23.0,7.0,0.3043478260869566
2020-12-13 00:00:00,269,70,0.2602230483271376,29.0,4.0,0.1379310344827586
2020-12-12 00:00:00,228,68,0.2982456140350877,5.0,0.0,0
2020-12-11 00:00:00,633,159,0.2511848341232228,31.0,6.0,0.1935483870967742
2020-12-10 00:00:00,741,115,0.155195681511471,48.0,10.0,0.2083333333333334
2020-12-09 00:00:00,660,157,0.2378787878787879,14.0,2.0,0.1428571428571429
2020-12-08 00:00:00,714,158,0.2212885154061625,59.0,11.0,0.1864406779661017
2020-12-07 00:00:00,949,185,0.1949420442571128,25.0,2.0,0.08
2020-12-06 00:00:00,267,71,0.2659176029962547,2.0,2.0,1
2020-12-05 00:00:00,239,68,0.2845188284518829,50.0,0.0,0
2020-12-04 00:00:00,750,126,0.168,103.0,6.0,0.058252427184466
2020-12-03 00:00:00,713,144,0.2019635343618513,31.0,4.0,0.1290322580645161
2020-12-02 00:00:00,720,159,0.2208333333333333,18.0,0.0,0
2020-12-01 00:00:00,711,160,0.2250351617440225,22.0,1.0,0.0454545454545455
2020-11-30 00:00:00,882,220,0.2494331065759637,61.0,3.0,0.0491803278688525
2020-11-29 00:00:00,279,74,0.2652329749103943,3.0,0.0,0
2020-11-28 00:00:00,341,97,0.2844574780058652,2.0,0.0,0
2020-11-27 00:00:00,401,105,0.2618453865336659,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,77,21,0.2727272727272727,1.0,1.0,1
