date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-01-23 00:00:00,26,6,0.2307692307692308,,,
2021-01-22 00:00:00,1557,132,0.0847784200385356,2.0,2.0,1
2021-01-21 00:00:00,5146,464,0.0901671200932763,68.0,19.0,0.2794117647058824
2021-01-20 00:00:00,7712,991,0.1285010373443983,93.0,22.0,0.2365591397849463
2021-01-19 00:00:00,9713,1233,0.1269432719036343,115.0,38.0,0.3304347826086957
2021-01-18 00:00:00,7560,737,0.0974867724867725,103.0,35.0,0.3398058252427185
2021-01-17 00:00:00,4748,731,0.1539595619208088,29.0,7.0,0.2413793103448276
2021-01-16 00:00:00,5073,968,0.1908141139365267,12.0,4.0,0.3333333333333333
2021-01-15 00:00:00,9115,1218,0.1336258913878223,120.0,42.0,0.35
2021-01-14 00:00:00,8806,1103,0.1252555076084488,115.0,23.0,0.2
2021-01-13 00:00:00,8981,1327,0.1477563745685336,154.0,26.0,0.1688311688311688
2021-01-12 00:00:00,11117,1378,0.1239543042187641,218.0,31.0,0.1422018348623853
2021-01-11 00:00:00,11968,1486,0.1241644385026738,206.0,45.0,0.2184466019417476
2021-01-10 00:00:00,5653,933,0.165045108791792,11.0,3.0,0.2727272727272727
2021-01-09 00:00:00,5956,1037,0.1741101410342512,10.0,6.0,0.6
2021-01-08 00:00:00,10436,1415,0.1355883480260636,230.0,37.0,0.1608695652173913
2021-01-07 00:00:00,9577,1439,0.1502558212383836,244.0,40.0,0.1639344262295082
2021-01-06 00:00:00,10492,1600,0.1524971406786123,229.0,32.0,0.1397379912663756
2021-01-05 00:00:00,11160,1812,0.1623655913978495,226.0,29.0,0.1283185840707965
2021-01-04 00:00:00,12192,1949,0.1598589238845145,253.0,33.0,0.1304347826086957
2021-01-03 00:00:00,4924,1045,0.2122258326563769,4.0,0.0,0
2021-01-02 00:00:00,5187,1186,0.2286485444380182,8.0,1.0,0.125
2021-01-01 00:00:00,1588,302,0.190176322418136,3.0,1.0,0.3333333333333333
2020-12-31 00:00:00,8321,1444,0.1735368345150823,70.0,21.0,0.3
2020-12-30 00:00:00,9537,1639,0.1718569780853518,108.0,40.0,0.3703703703703704
2020-12-29 00:00:00,9407,1626,0.1728500053151908,80.0,26.0,0.325
2020-12-28 00:00:00,11383,1909,0.1677062285864886,107.0,30.0,0.2803738317757009
2020-12-27 00:00:00,4553,950,0.2086536349659565,6.0,2.0,0.3333333333333333
2020-12-26 00:00:00,4426,1092,0.2467239042024401,5.0,2.0,0.4
2020-12-25 00:00:00,813,176,0.2164821648216482,3.0,0.0,0
2020-12-24 00:00:00,4843,657,0.1356597150526533,39.0,8.0,0.2051282051282051
2020-12-23 00:00:00,8750,1183,0.1352,125.0,28.0,0.224
2020-12-22 00:00:00,10457,1519,0.1452615472888974,152.0,28.0,0.1842105263157895
2020-12-21 00:00:00,12502,1655,0.1323788193888978,217.0,38.0,0.1751152073732719
2020-12-20 00:00:00,4232,666,0.1573724007561437,7.0,1.0,0.1428571428571429
2020-12-19 00:00:00,5888,1287,0.2185801630434783,16.0,6.0,0.375
2020-12-18 00:00:00,10685,1595,0.1492746841366402,151.0,24.0,0.1589403973509934
2020-12-17 00:00:00,10451,1540,0.1473543201607502,169.0,22.0,0.1301775147928994
2020-12-16 00:00:00,10065,1525,0.1515151515151515,152.0,28.0,0.1842105263157895
2020-12-15 00:00:00,9034,1250,0.1383661722382112,147.0,26.0,0.1768707482993197
2020-12-14 00:00:00,12752,1599,0.125392095357591,167.0,25.0,0.1497005988023952
2020-12-13 00:00:00,4088,685,0.1675636007827789,9.0,3.0,0.3333333333333333
2020-12-12 00:00:00,3908,875,0.223899692937564,9.0,2.0,0.2222222222222222
2020-12-11 00:00:00,9220,1477,0.1601952277657267,197.0,27.0,0.1370558375634518
2020-12-10 00:00:00,9947,1394,0.1401427566100332,139.0,17.0,0.1223021582733813
2020-12-09 00:00:00,9290,1392,0.1498385360602799,142.0,27.0,0.1901408450704225
2020-12-08 00:00:00,9307,1289,0.1384979048028366,154.0,22.0,0.1428571428571429
2020-12-07 00:00:00,10769,1396,0.1296313492431981,175.0,20.0,0.1142857142857143
2020-12-06 00:00:00,3641,621,0.1705575391375996,6.0,1.0,0.1666666666666667
2020-12-05 00:00:00,4116,863,0.2096695821185617,12.0,3.0,0.25
2020-12-04 00:00:00,9845,1252,0.1271711528694769,179.0,24.0,0.1340782122905028
2020-12-03 00:00:00,9021,1133,0.1255958319476777,175.0,17.0,0.0971428571428571
2020-12-02 00:00:00,8406,1151,0.1369260052343564,210.0,36.0,0.1714285714285714
2020-12-01 00:00:00,8214,1068,0.1300219138056976,170.0,21.0,0.1235294117647059
2020-11-30 00:00:00,10222,1158,0.113285071414596,217.0,28.0,0.1290322580645161
2020-11-29 00:00:00,3434,516,0.1502620850320326,52.0,4.0,0.0769230769230769
2020-11-28 00:00:00,3754,618,0.1646244006393181,61.0,4.0,0.0655737704918033
