date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-08-13 00:00:00,12,0.0833333333333333,10,0.3
2020-08-12 00:00:00,2628,0.0475646879756469,404,0.1584158415841584
2020-08-11 00:00:00,7228,0.0687603763143332,1733,0.157530294287363
2020-08-10 00:00:00,9258,0.0668610931086628,1512,0.1342592592592593
2020-08-09 00:00:00,4914,0.0596255596255596,419,0.0859188544152745
2020-08-08 00:00:00,5799,0.0682876357992757,550,0.1054545454545455
2020-08-07 00:00:00,8012,0.0748876684972541,1686,0.1399762752075919
2020-08-06 00:00:00,8355,0.0788749251944943,1448,0.1650552486187846
2020-08-05 00:00:00,8154,0.0810645082168261,1279,0.2017200938232995
2020-08-04 00:00:00,8321,0.0831630813604134,1869,0.130016051364366
2020-08-03 00:00:00,9815,0.0936321956189506,1906,0.1332633788037775
2020-08-02 00:00:00,4374,0.0914494741655235,410,0.0951219512195122
2020-08-01 00:00:00,6391,0.080895008605852,553,0.1175406871609403
2020-07-31 00:00:00,9724,0.0801110654051831,2004,0.1347305389221557
2020-07-30 00:00:00,8591,0.1009195669887091,1868,0.1514989293361885
2020-07-29 00:00:00,8743,0.0969918792176598,1947,0.1319979455572676
2020-07-28 00:00:00,8729,0.1095199908351472,2449,0.1241322988975092
2020-07-27 00:00:00,10462,0.1132670617472759,2224,0.1169064748201439
2020-07-26 00:00:00,5026,0.1152009550338241,365,0.0931506849315069
2020-07-25 00:00:00,7228,0.1189817376867737,534,0.1198501872659176
2020-07-24 00:00:00,10327,0.1123269100416384,2359,0.139041966935142
2020-07-23 00:00:00,9959,0.1189878501857616,2003,0.1278082875686471
2020-07-22 00:00:00,11467,0.1180779628499172,1869,0.1289459604066346
2020-07-21 00:00:00,11715,0.1218096457533077,2579,0.1186506397828616
2020-07-20 00:00:00,11650,0.1372532188841202,2507,0.1316314319904268
2020-07-19 00:00:00,5577,0.1278465124618971,391,0.1150895140664962
2020-07-18 00:00:00,9731,0.1343130202445792,568,0.096830985915493
2020-07-17 00:00:00,15771,0.1274491154650942,2348,0.1256388415672913
2020-07-16 00:00:00,13875,0.1483963963963964,1877,0.1395844432605221
2020-07-15 00:00:00,15877,0.1563897461737104,1881,0.1360978203083466
2020-07-14 00:00:00,16310,0.1665236051502146,2427,0.1194890811701689
2020-07-13 00:00:00,15116,0.1764355649642763,2419,0.1153369160810252
2020-07-12 00:00:00,6578,0.1953481301307388,481,0.1081081081081081
2020-07-11 00:00:00,9914,0.1861004639903167,711,0.129395218002813
2020-07-10 00:00:00,17155,0.1761585543573302,2493,0.0886482150020056
2020-07-09 00:00:00,18833,0.1752774385387352,2304,0.0941840277777778
2020-07-08 00:00:00,18345,0.1918233851185609,2224,0.1011690647482014
2020-07-07 00:00:00,18854,0.1927442452529967,2787,0.074632221026193
2020-07-06 00:00:00,18548,0.197595428078499,2291,0.0798777826276735
2020-07-05 00:00:00,6503,0.2431185606643088,406,0.0640394088669951
2020-07-04 00:00:00,6278,0.2142402038865881,528,0.0757575757575758
2020-07-03 00:00:00,13479,0.1955634691000816,848,0.0518867924528302
2020-07-02 00:00:00,20494,0.1871279398848444,2629,0.0848231266641309
2020-07-01 00:00:00,20273,0.1966161890198787,2760,0.0728260869565217
2020-06-30 00:00:00,20913,0.2001147611533496,2759,0.0601667270750272
2020-06-29 00:00:00,20483,0.2111018893716741,3485,0.078622668579627
2020-06-28 00:00:00,7567,0.2320602616624819,512,0.044921875
2020-06-27 00:00:00,11186,0.2278741283747542,844,0.0367298578199052
2020-06-26 00:00:00,18779,0.1952713137014751,3622,0.0615681943677526
2020-06-25 00:00:00,18028,0.1985799866873752,3394,0.0562757807896288
2020-06-24 00:00:00,18154,0.1921890492453454,3420,0.0535087719298246
2020-06-23 00:00:00,17913,0.1781387818902473,3546,0.0600676818950931
2020-06-22 00:00:00,16424,0.1982464685825621,2847,0.0414471373375483
