date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4317,4494,3771,3547,2372,25
1/10/2021,6590,6487,5648,5485,4977,57
1/11/2021,6902,6765,5918,5771,5370,68
1/12/2021,7229,7026,6183,6034,5896,76
1/13/2021,7445,7264,6426,6284,6352,84
1/14/2021,7748,7573,6745,6579,6785,89
1/15/2021,8364,8148,7324,7146,8110,97
1/16/2021,8604,8342,7509,7309,8390,100
1/17/2021,8686,8401,7555,7366,8526,103
1/18/2021,9030,8707,7877,7657,10101,108
1/19/2021,9400,8991,8203,7983,11774,118
1/2/2021,4490,4618,3873,3660,2503,26
1/20/2021,9893,9533,8717,8465,13922,129
1/21/2021,10294,9975,9210,8948,17041,137
1/22/2021,10984,10663,9958,9693,20102,150
1/23/2021,11261,10897,10151,9894,21893,155
1/24/2021,11404,11026,10262,10001,22220,158
1/25/2021,12120,11668,11003,10759,25492,173
1/26/2021,12833,12245,11660,11410,28538,181
1/27/2021,13555,12838,12321,12131,31726,190
1/28/2021,14389,13479,12997,12856,35072,202
1/29/2021,15306,14210,13725,13612,38164,220
1/3/2021,4578,4709,3946,3716,2558,28
1/30/2021,15953,14642,14077,14014,40887,226
1/31/2021,16123,14753,14193,14152,41640,230
1/4/2021,4915,5032,4209,4000,2823,37
1/5/2021,5250,5356,4473,4290,3148,40
1/6/2021,5665,5694,4896,4658,3490,47
1/7/2021,5966,5931,5105,4937,3910,51
1/8/2021,6240,6218,5391,5219,4173,54
1/9/2021,6492,6391,5561,5407,4904,57
10/1/2021,130499,83479,82876,99971,200295,57706
10/10/2021,131909,84219,83390,100422,200818,58416
10/11/2021,132103,84333,83464,100485,200897,58529
10/12/2021,132220,84386,83497,100503,200939,58584
10/13/2021,132358,84470,83554,100552,200999,58664
10/14/2021,132566,84574,83621,100613,201081,58754
10/15/2021,132802,84681,83736,100687,201147,58849
10/16/2021,132912,84740,83772,100728,201181,58888
10/17/2021,132994,84776,83798,100740,201198,58928
10/18/2021,133180,84883,83865,100803,201256,58993
10/19/2021,133312,84964,83938,100864,201331,59067
10/2/2021,130604,83535,82925,100004,200330,57777
10/20/2021,133462,85029,84010,100921,201388,59142
10/21/2021,133615,85111,84101,100979,201438,59216
10/22/2021,133808,85219,84177,101060,201573,59295
10/23/2021,133911,85269,84215,101107,201664,59351
10/24/2021,133966,85294,84233,101131,201721,59393
10/25/2021,134139,85373,84293,101194,201928,59454
10/26/2021,134290,85480,84375,101283,202137,59539
10/27/2021,134498,85618,84474,101368,202343,59768
10/28/2021,134668,85694,84541,101451,202553,59823
10/29/2021,134865,85802,84626,101550,202734,59902
10/3/2021,130684,83571,82950,100019,200356,57816
10/30/2021,134942,85843,84650,101586,202837,59937
10/31/2021,134987,85869,84670,101602,202881,59954
10/4/2021,130908,83671,83032,100070,200443,57909
10/5/2021,131110,83764,83092,100140,200531,57988
10/6/2021,131323,83893,83163,100200,200600,58081
10/7/2021,131468,83989,83218,100265,200651,58165
10/8/2021,131730,84106,83307,100336,200722,58281
10/9/2021,131834,84170,83361,100389,200769,58372
11/1/2021,135176,85985,84764,101696,203090,60020
11/10/2021,136650,86790,85350,102329,204446,65375
11/11/2021,136793,86858,85428,102410,204640,66290
11/12/2021,136982,86954,85517,102492,204803,67253
11/13/2021,137074,87031,85575,102551,204877,68693
11/14/2021,137160,87101,85619,102589,204934,69695
11/15/2021,137376,87228,85732,102680,205081,70789
11/16/2021,137571,87332,85821,102768,205262,71625
11/17/2021,137752,87446,85894,102851,205475,72492
11/18/2021,137961,87559,85972,102939,205656,73131
11/19/2021,138196,87701,86067,103060,205814,74088
11/2/2021,135372,86093,84838,101766,203259,60117
11/20/2021,138317,87803,86144,103137,205877,74951
11/21/2021,138416,87865,86189,103191,205934,75282
11/22/2021,138601,87964,86275,103322,206100,75801
11/23/2021,138826,88083,86380,103444,206272,76509
11/24/2021,139017,88221,86486,103565,206432,77333
11/25/2021,139025,88223,86487,103566,206432,77334
11/26/2021,139162,88302,86549,103644,206522,77749
11/27/2021,139269,88394,86612,103714,206587,78197
11/28/2021,139363,88447,86665,103775,206641,78403
11/29/2021,139520,88536,86756,103865,206779,78809
11/3/2021,135535,86185,84902,101836,203388,60279
11/30/2021,139650,88610,86822,103934,206883,79240
11/4/2021,135692,86264,84971,101902,203552,60421
11/5/2021,135902,86365,85056,102005,203708,60660
11/6/2021,136000,86426,85089,102054,203820,61312
11/7/2021,136087,86479,85128,102095,203877,62233
11/8/2021,136308,86594,85222,102188,204082,63407
11/9/2021,136481,86681,85295,102262,204311,64357
12/1/2020,15,10,15,12,21,
12/1/2021,139750,88698,86874,103999,206945,79542
12/10/2020,18,14,22,18,32,
12/11/2020,18,16,25,20,34,
12/12/2020,18,16,26,22,36,
12/13/2020,19,16,26,24,36,
12/14/2020,19,19,29,24,37,
12/15/2020,22,24,34,31,44,
12/16/2020,24,27,36,32,46,
12/17/2020,267,338,344,290,132,
12/18/2020,577,701,640,560,252,1
12/19/2020,780,909,784,665,315,1
12/2/2020,16,10,17,12,21,
12/20/2020,782,911,789,670,324,1
12/21/2020,1191,1285,1076,951,457,3
12/22/2020,1586,1675,1414,1238,594,5
12/23/2020,2083,2157,1810,1551,773,5
12/24/2020,2339,2441,2008,1767,864,7
12/25/2020,2340,2442,2008,1769,867,7
12/26/2020,2540,2651,2155,1925,942,8
12/27/2020,2586,2697,2184,1958,958,8
12/28/2020,3049,3141,2550,2286,1147,10
12/29/2020,3497,3607,2898,2676,1397,16
12/3/2020,16,11,19,14,23,
12/30/2020,3934,4070,3350,3105,1676,17
12/31/2020,4249,4424,3664,3421,1935,22
12/4/2020,16,12,20,14,23,
12/5/2020,17,12,20,14,23,
12/6/2020,17,12,20,15,24,
12/7/2020,17,12,20,17,25,
12/8/2020,17,12,20,18,26,
12/9/2020,18,14,22,18,30,
2/1/2021,16754,15316,14789,14805,44117,239
2/10/2021,21093,18435,18289,19045,69960,347
2/11/2021,21432,18693,18526,19359,74136,358
2/12/2021,21798,18981,18830,19781,77948,367
2/13/2021,22017,19126,18984,19988,81196,379
2/14/2021,22088,19157,19043,20038,81681,385
2/15/2021,22249,19271,19157,20181,83539,387
2/16/2021,22452,19400,19336,20411,85765,395
2/17/2021,22757,19611,19546,20681,87884,411
2/18/2021,22980,19774,19695,20885,89812,415
2/19/2021,23229,19917,19880,21076,90788,422
2/2/2021,17420,15884,15452,15481,46560,251
2/20/2021,23506,20104,20047,21253,91543,436
2/21/2021,23542,20136,20091,21295,91812,438
2/22/2021,23680,20207,20165,21410,92814,442
2/23/2021,23838,20304,20281,21565,94381,447
2/24/2021,24150,20492,20469,21826,96321,481
2/25/2021,24354,20660,20621,22099,99214,491
2/26/2021,24722,20915,20907,22616,102637,507
