date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20841,22939,21111,18396,13145,179
1/10/2021,34397,35192,33345,30231,30628,406
1/11/2021,36321,37012,35316,31930,34983,462
1/12/2021,39101,39693,38128,34487,42821,557
1/13/2021,41853,42621,41276,37235,51816,639
1/14/2021,44609,45678,44530,40279,61416,702
1/15/2021,48079,48933,47935,43436,70828,801
1/16/2021,49856,50508,49617,45057,76238,842
1/17/2021,50952,51528,50690,46146,79734,872
1/18/2021,52601,53043,52440,47886,87771,909
1/19/2021,54651,54913,54497,50091,97921,998
1/2/2021,22734,24650,22670,19816,14254,204
1/20/2021,57183,57474,57551,53311,110368,1112
1/21/2021,59991,60419,61047,56964,126296,1254
1/22/2021,64464,64584,65677,61888,142151,1396
1/23/2021,67722,67339,68757,65075,152751,1536
1/24/2021,69231,68722,70276,66767,160444,1587
1/25/2021,71587,70876,72872,69725,174158,1660
1/26/2021,74490,73391,75765,72966,191530,1761
1/27/2021,77618,76034,78744,76401,210547,1854
1/28/2021,80715,78686,81820,80144,231968,1984
1/29/2021,84575,81867,85212,83945,252058,2163
1/3/2021,23615,25399,23328,20363,14631,222
1/30/2021,87366,83994,87559,86402,263517,2327
1/31/2021,88272,84724,88425,87439,269561,2365
1/4/2021,25318,27059,24944,21880,16638,243
1/5/2021,27100,28728,26540,23468,18851,271
1/6/2021,29285,30659,28608,25528,22028,331
1/7/2021,31081,32314,30389,27340,25442,361
1/8/2021,32790,33907,32064,29028,27944,381
1/9/2021,33872,34749,32911,29824,30133,401
10/1/2021,817206,558704,576507,658825,1178957,369247
10/10/2021,826815,563759,580586,662131,1183857,373879
10/11/2021,828159,564519,581156,662637,1184674,374550
10/12/2021,828919,564883,581459,662871,1185072,374976
10/13/2021,829967,565443,581945,663257,1185716,375466
10/14/2021,831289,566084,582528,663753,1186464,375981
10/15/2021,832842,566838,583200,664275,1187072,376567
10/16/2021,833814,567263,583565,664579,1187341,377836
10/17/2021,834530,567559,583786,664738,1187509,378098
10/18/2021,835795,568272,584353,665241,1188228,378588
10/19/2021,836879,568888,584813,665714,1188878,379115
10/2/2021,818185,559189,576953,659171,1179348,369789
10/20/2021,837946,569443,585257,666149,1189514,379635
