date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,931,871,648,485,238,5
1/10/2021,1273,1211,937,717,515,8
1/11/2021,1333,1299,1002,754,858,8
1/12/2021,1395,1368,1078,807,1182,9
1/13/2021,1480,1442,1154,869,1518,9
1/14/2021,1499,1461,1182,893,1606,9
1/15/2021,1528,1476,1202,922,1696,9
1/16/2021,1532,1477,1206,923,1701,9
1/17/2021,1534,1480,1207,924,1705,9
1/18/2021,1542,1487,1216,928,1723,9
1/19/2021,1585,1513,1247,957,1837,14
1/2/2021,933,872,648,487,239,5
1/20/2021,1599,1521,1256,969,1868,15
1/21/2021,1719,1708,1433,1070,2388,18
1/22/2021,1826,1803,1518,1150,3055,19
1/23/2021,1855,1842,1543,1181,3091,20
1/24/2021,1856,1844,1546,1184,3102,20
1/25/2021,1889,1918,1609,1235,3259,20
1/26/2021,2019,2059,1749,1372,3416,28
1/27/2021,2159,2212,1866,1469,3624,28
1/28/2021,2313,2362,2052,1689,4325,29
1/29/2021,2469,2491,2219,1831,5413,31
1/3/2021,935,872,648,487,239,5
1/30/2021,2507,2524,2256,1904,6274,31
1/31/2021,2508,2525,2256,1905,6291,31
1/4/2021,989,929,688,518,278,5
1/5/2021,1076,1024,754,564,313,5
1/6/2021,1189,1137,851,631,383,8
1/7/2021,1233,1178,908,670,414,8
1/8/2021,1266,1207,933,711,504,8
1/9/2021,1268,1208,937,715,509,8
10/1/2021,30678,17854,17824,19796,32023,15707
10/10/2021,31089,18030,17934,19865,32103,15901
10/11/2021,31137,18061,17952,19885,32112,15932
10/12/2021,31167,18085,17961,19890,32117,15959
10/13/2021,31202,18103,17973,19897,32123,15980
10/14/2021,31271,18125,18002,19914,32135,16009
10/15/2021,31334,18148,18021,19930,32144,16031
10/16/2021,31361,18160,18031,19942,32148,16044
10/17/2021,31375,18167,18035,19944,32148,16052
10/18/2021,31425,18201,18053,19959,32160,16101
10/19/2021,31460,18219,18065,19981,32175,16129
10/2/2021,30699,17862,17835,19802,32028,15731
10/20/2021,31487,18231,18077,19994,32183,16153
10/21/2021,31536,18256,18097,20011,32200,16165
10/22/2021,31632,18301,18121,20029,32230,16205
10/23/2021,31687,18322,18130,20044,32247,16220
10/24/2021,31703,18339,18142,20052,32254,16226
10/25/2021,31768,18368,18160,20065,32295,16255
10/26/2021,31822,18404,18174,20092,32338,16269
10/27/2021,31863,18429,18208,20109,32382,16288
10/28/2021,31920,18466,18235,20141,32422,16314
10/29/2021,32017,18499,18251,20163,32459,16333
10/3/2021,30706,17865,17840,19803,32030,15739
10/30/2021,32071,18515,18258,20169,32468,16346
10/31/2021,32080,18518,18263,20172,32471,16349
10/4/2021,30747,17884,17859,19812,32039,15762
10/5/2021,30897,17921,17877,19825,32054,15793
