date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-01-07 00:00:00,30,7,0.2333333333333334,2.0,1.0,0.5
2021-01-06 00:00:00,366,101,0.2759562841530055,9.0,4.0,0.4444444444444444
2021-01-05 00:00:00,472,98,0.2076271186440678,8.0,3.0,0.375
2021-01-04 00:00:00,697,145,0.2080344332855093,6.0,2.0,0.3333333333333333
2021-01-03 00:00:00,115,30,0.2608695652173913,,,
2021-01-02 00:00:00,199,54,0.271356783919598,1.0,1.0,1
2021-01-01 00:00:00,78,23,0.2948717948717949,1.0,0.0,0
2020-12-31 00:00:00,284,77,0.2711267605633803,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,317,73,0.2302839116719243,7.0,3.0,0.4285714285714286
2020-12-29 00:00:00,317,90,0.2839116719242903,9.0,5.0,0.5555555555555556
2020-12-28 00:00:00,320,91,0.284375,9.0,2.0,0.2222222222222222
2020-12-27 00:00:00,94,26,0.2765957446808511,,,
2020-12-26 00:00:00,87,31,0.3563218390804598,1.0,1.0,1
2020-12-25 00:00:00,42,18,0.4285714285714286,2.0,1.0,0.5
2020-12-24 00:00:00,176,38,0.2159090909090909,5.0,2.0,0.4
2020-12-23 00:00:00,210,62,0.2952380952380953,9.0,3.0,0.3333333333333333
2020-12-22 00:00:00,259,75,0.2895752895752896,4.0,2.0,0.5
2020-12-21 00:00:00,366,66,0.180327868852459,17.0,7.0,0.4117647058823529
2020-12-20 00:00:00,82,24,0.2926829268292683,2.0,0.0,0
2020-12-19 00:00:00,169,47,0.2781065088757396,2.0,0.0,0
2020-12-18 00:00:00,282,68,0.2411347517730497,11.0,3.0,0.2727272727272727
2020-12-17 00:00:00,255,55,0.2156862745098039,12.0,3.0,0.25
2020-12-16 00:00:00,367,99,0.2697547683923706,5.0,2.0,0.4
2020-12-15 00:00:00,391,61,0.1560102301790281,13.0,3.0,0.2307692307692308
2020-12-14 00:00:00,341,64,0.187683284457478,8.0,2.0,0.25
2020-12-13 00:00:00,67,20,0.2985074626865672,,,
2020-12-12 00:00:00,113,37,0.3274336283185841,43.0,4.0,0.0930232558139535
2020-12-11 00:00:00,255,58,0.2274509803921569,35.0,5.0,0.1428571428571429
