date,Pima_cume,Pima
1/1/2021,13,
1/10/2021,15,2
1/11/2021,19,4
1/12/2021,20,1
1/13/2021,21,1
1/14/2021,24,3
1/15/2021,25,1
1/16/2021,28,3
1/17/2021,29,1
1/18/2021,30,1
1/19/2021,34,4
1/2/2021,53,19
1/20/2021,57,4
1/21/2021,1291,1234
1/22/2021,2698,1407
1/23/2021,3438,740
1/24/2021,3443,5
1/25/2021,4967,1524
1/26/2021,6475,1508
1/27/2021,8329,1854
1/28/2021,9369,1040
1/29/2021,9371,2
1/3/2021,10162,791
1/30/2021,10329,167
1/31/2021,12185,1856
1/4/2021,14270,2085
1/5/2021,16535,2265
1/6/2021,18193,1658
1/7/2021,18432,239
1/8/2021,19050,618
1/9/2021,19486,436
12/1/2020,21310,1824
12/10/2020,23054,1744
12/11/2020,25218,2164
12/12/2020,27469,2251
12/13/2020,30126,2657
12/14/2020,31647,1521
12/15/2020,32052,405
12/16/2020,34836,2784
12/17/2020,37572,2736
12/18/2020,40057,2485
12/19/2020,42488,2431
12/2/2020,46559,4071
12/20/2020,47964,1405
12/21/2020,48469,505
12/22/2020,52431,3962
12/23/2020,56529,4098
12/24/2020,61251,4722
12/25/2020,66591,5340
12/26/2020,73153,6562
12/27/2020,75711,2558
12/28/2020,76714,1003
12/29/2020,84047,7333
12/3/2020,91049,7002
12/30/2020,98606,7557
12/31/2020,105550,6944
12/4/2020,112834,7284
12/5/2020,116652,3818
12/9/2020,118167,1515
2/1/2021,123719,5552
2/10/2021,130033,6314
2/11/2021,137021,6988
2/12/2021,144269,7248
2/13/2021,153066,8797
2/14/2021,157427,4361
2/15/2021,158517,1090
2/16/2021,165384,6867
2/17/2021,171577,6193
2/18/2021,179078,7501
2/19/2021,186816,7738
2/2/2021,195597,8781
2/20/2021,199888,4291
2/21/2021,200813,925
2/22/2021,206930,6117
2/23/2021,213804,6874
2/24/2021,221347,7543
2/25/2021,228570,7223
2/26/2021,232886,4316
2/27/2021,234979,2093
2/28/2021,235643,664
2/3/2021,239450,3807
2/4/2021,243986,4536
2/5/2021,250380,6394
2/6/2021,258598,8218
2/7/2021,268764,10166
2/8/2021,273144,4380
2/9/2021,275275,2131
3/1/2021,282392,7117
3/10/2021,289047,6655
3/11/2021,297186,8139
3/12/2021,303485,6299
3/13/2021,311387,7902
