date,Pinal_cume,Pinal
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,9,6
1/13/2021,13,4
1/14/2021,14,1
1/15/2021,15,1
1/16/2021,43,28
1/17/2021,140,97
1/18/2021,373,233
1/19/2021,410,37
1/2/2021,571,161
1/20/2021,572,1
1/21/2021,916,344
1/22/2021,1453,537
1/23/2021,2192,739
1/24/2021,2865,673
1/25/2021,2885,20
1/26/2021,3184,299
1/27/2021,3214,30
1/28/2021,3782,568
1/29/2021,4480,698
1/3/2021,5175,695
1/30/2021,6059,884
1/31/2021,7012,953
1/4/2021,7985,973
1/5/2021,8007,22
1/6/2021,8456,449
1/7/2021,9072,616
1/8/2021,9875,803
1/9/2021,10857,982
12/1/2020,11756,899
12/16/2020,12829,1073
12/17/2020,12888,59
12/18/2020,13493,605
12/19/2020,14302,809
12/20/2020,15597,1295
12/21/2020,16894,1297
12/22/2020,18311,1417
12/23/2020,20268,1957
12/24/2020,20301,33
12/26/2020,21151,850
12/27/2020,22146,995
12/28/2020,23558,1412
12/29/2020,25142,1584
12/30/2020,26767,1625
12/31/2020,29296,2529
12/7/2020,29424,128
2/1/2021,30892,1468
2/10/2021,32541,1649
2/11/2021,34203,1662
2/12/2021,35923,1720
2/13/2021,37832,1909
2/14/2021,40156,2324
2/15/2021,40232,76
2/16/2021,41875,1643
2/17/2021,43402,1527
2/18/2021,45900,2498
2/19/2021,48629,2729
2/2/2021,51768,3139
2/20/2021,55144,3376
2/21/2021,55263,119
2/22/2021,56314,1051
2/23/2021,57874,1560
2/24/2021,59621,1747
2/25/2021,61461,1840
2/26/2021,62949,1488
2/27/2021,64619,1670
2/28/2021,64675,56
2/3/2021,65589,914
2/4/2021,66815,1226
2/5/2021,68659,1844
2/6/2021,71858,3199
2/7/2021,75055,3197
2/8/2021,78144,3089
2/9/2021,78501,357
3/1/2021,81099,2598
3/10/2021,83961,2862
3/11/2021,87534,3573
3/12/2021,91005,3471
3/13/2021,93674,2669
3/14/2021,96785,3111
3/15/2021,97143,358
3/16/2021,99571,2428
3/17/2021,101996,2425
3/18/2021,104826,2830
3/19/2021,108874,4048
3/2/2021,112238,3364
3/20/2021,114898,2660
3/21/2021,115272,374
3/22/2021,117485,2213
3/23/2021,120148,2663
3/24/2021,123066,2918
3/25/2021,126281,3215
3/26/2021,128818,2537
3/27/2021,129520,702
3/28/2021,130114,594
3/29/2021,132237,2123
3/3/2021,134756,2519
3/30/2021,138142,3386
3/31/2021,141435,3293
3/4/2021,145559,4124
3/5/2021,146798,1239
3/6/2021,147999,1201
3/7/2021,151046,3047
3/8/2021,154143,3097
3/9/2021,157778,3635
4/1/2021,161180,3402
4/10/2021,163079,1899
4/11/2021,165418,2339
4/12/2021,165912,494
4/13/2021,168327,2415
4/14/2021,171236,2909
4/15/2021,174702,3466
4/16/2021,177412,2710
4/17/2021,179580,2168
4/18/2021,180835,1255
4/19/2021,181303,468
4/2/2021,183683,2380
4/20/2021,185732,2049
4/21/2021,188500,2768
4/22/2021,191284,2784
4/23/2021,194371,3087
4/24/2021,195395,1024
4/25/2021,196099,704
4/26/2021,198328,2229
4/27/2021,201274,2946
4/28/2021,204884,3610
4/29/2021,207265,2381
4/3/2021,208985,1720
4/30/2021,210528,1543
4/4/2021,211639,1111
4/5/2021,213690,2051
4/6/2021,215987,2297
4/7/2021,218390,2403
4/8/2021,219927,1537
4/9/2021,221432,1505
5/1/2021,222131,699
5/10/2021,222616,485
5/11/2021,224009,1393
5/12/2021,225819,1810
5/13/2021,227966,2147
5/14/2021,229779,1813
5/15/2021,231239,1460
5/16/2021,232459,1220
5/17/2021,232937,478
5/18/2021,234199,1262
5/19/2021,235595,1396
5/2/2021,238287,2692
5/20/2021,240007,1720
5/21/2021,242095,2088
5/22/2021,243117,1022
5/23/2021,243731,614
5/24/2021,245363,1632
5/25/2021,246938,1575
5/26/2021,248661,1723
5/27/2021,250447,1786
5/28/2021,251651,1204
5/29/2021,252516,865
5/3/2021,252919,403
5/30/2021,253863,944
5/31/2021,255007,1144
5/4/2021,256294,1287
5/5/2021,257344,1050
5/6/2021,258557,1213
5/7/2021,259091,534
5/8/2021,259475,384
