Category,value
tests,11228463
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1761932
20 - 44 years,4843584
45 - 54 years,1505993
55 - 64 years,1404866
65 years and older,1692620
Unknown,19468
positive,0.0977713512526158
