date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4354,4468,3715,3499,2247,26
1/10/2021,6642,6444,5592,5427,4781,61
1/11/2021,6957,6721,5862,5714,5166,71
1/12/2021,7289,6977,6128,5973,5684,80
1/13/2021,7504,7217,6371,6219,6133,89
1/14/2021,7808,7528,6687,6513,6558,94
1/15/2021,8434,8103,7266,7078,7871,102
1/16/2021,8675,8296,7451,7244,8147,105
1/17/2021,8758,8355,7497,7302,8280,108
1/18/2021,9104,8664,7815,7592,9851,114
1/19/2021,9475,8950,8142,7914,11529,124
1/2/2021,4527,4591,3816,3614,2362,27
1/20/2021,9970,9499,8651,8396,13666,136
1/21/2021,10373,9941,9144,8881,16779,145
1/22/2021,11072,10627,9899,9623,19833,158
1/23/2021,11350,10861,10093,9822,21637,163
1/24/2021,11493,10993,10202,9927,21960,166
1/25/2021,12217,11632,10948,10680,25219,181
1/26/2021,12930,12210,11611,11325,28256,190
1/27/2021,13657,12805,12277,12054,31433,198
1/28/2021,14499,13447,12946,12780,34769,212
1/29/2021,15421,14173,13678,13528,37859,233
1/3/2021,4615,4683,3886,3670,2411,29
1/30/2021,16078,14604,14030,13928,40589,239
1/31/2021,16246,14716,14147,14063,41335,244
1/4/2021,4957,4996,4149,3952,2665,38
1/5/2021,5294,5318,4415,4238,2979,41
1/6/2021,5713,5656,4838,4606,3312,48
1/7/2021,6016,5889,5052,4883,3723,53
1/8/2021,6291,6171,5339,5163,3979,56
1/9/2021,6544,6345,5506,5352,4708,61
10/1/2021,130246,83298,82691,99948,198735,58489
10/10/2021,131646,84028,83203,100390,199252,59202
10/11/2021,131842,84138,83277,100454,199330,59317
10/12/2021,131956,84189,83309,100473,199368,59372
10/13/2021,132094,84269,83365,100521,199428,59448
10/14/2021,132301,84368,83432,100578,199508,59538
10/15/2021,132520,84469,83535,100642,199570,59630
10/16/2021,132626,84522,83569,100677,199600,59666
10/17/2021,132695,84555,83591,100688,199613,59702
10/18/2021,132871,84658,83653,100747,199659,59767
10/19/2021,132989,84735,83719,100804,199728,59841
10/2/2021,130346,83355,82739,99980,198771,58562
10/20/2021,133138,84794,83784,100851,199779,59913
10/21/2021,133270,84855,83868,100893,199820,59976
10/22/2021,133411,84937,83923,100954,199908,60037
10/23/2021,133442,84948,83935,100966,199928,60050
10/3/2021,130424,83391,82764,99994,198797,58601
10/4/2021,130645,83493,82844,100045,198881,58694
10/5/2021,130846,83586,82902,100113,198966,58773
10/6/2021,131062,83712,82974,100172,199034,58866
10/7/2021,131204,83806,83028,100236,199086,58951
10/8/2021,131466,83919,83119,100304,199157,59067
10/9/2021,131570,83981,83173,100358,199204,59158
12/1/2020,13,8,11,8,18,
12/10/2020,16,12,16,13,26,
12/11/2020,16,14,19,15,28,
12/12/2020,16,14,19,17,29,
12/13/2020,17,14,19,18,29,
12/14/2020,17,17,22,18,30,
12/15/2020,20,22,26,24,37,
12/16/2020,23,24,28,25,38,
12/17/2020,269,334,338,281,124,
12/18/2020,584,696,634,549,242,1
12/19/2020,790,902,779,653,305,1
12/2/2020,14,8,13,8,18,
12/20/2020,792,904,782,657,311,1
12/21/2020,1205,1279,1065,938,441,3
12/22/2020,1601,1669,1403,1223,575,5
12/23/2020,2104,2152,1791,1535,750,6
12/24/2020,2362,2433,1989,1751,841,8
12/25/2020,2363,2434,1989,1753,844,8
12/26/2020,2566,2641,2140,1905,916,9
12/27/2020,2613,2685,2170,1937,932,9
12/28/2020,3080,3132,2526,2268,1117,11
12/29/2020,3538,3594,2872,2657,1365,17
12/3/2020,14,9,14,10,20,
12/30/2020,3979,4060,3318,3085,1639,18
12/31/2020,4297,4417,3629,3400,1893,23
12/4/2020,14,10,15,10,20,
12/5/2020,15,10,15,10,20,
12/6/2020,15,10,15,11,20,
12/7/2020,15,10,15,12,21,
12/8/2020,15,10,15,13,21,
12/9/2020,16,12,16,13,25,
2/1/2021,16879,15266,14729,14702,43687,254
2/10/2021,21235,18387,18238,18936,69450,372
2/11/2021,21576,18644,18475,19255,73620,383
2/12/2021,21943,18936,18775,19678,77429,393
2/13/2021,22161,19083,18928,19888,80681,406
2/14/2021,22231,19114,18987,19937,81163,413
2/15/2021,22392,19224,19103,20080,83012,417
2/16/2021,22595,19351,19286,20307,85228,426
2/17/2021,22900,19566,19495,20577,87350,442
2/18/2021,23124,19725,19642,20779,89275,447
2/19/2021,23374,19870,19824,20973,90248,454
2/2/2021,17548,15835,15390,15370,46103,269
2/20/2021,23650,20061,19990,21150,90996,468
2/21/2021,23685,20092,20034,21191,91258,470
2/22/2021,23825,20160,20109,21305,92259,475
2/23/2021,23984,20259,20223,21461,93818,481
2/24/2021,24293,20451,20411,21718,95760,516
2/25/2021,24495,20616,20564,21991,98653,529
2/26/2021,24862,20873,20850,22511,102079,546
2/27/2021,25052,21032,21027,22762,104497,556
2/28/2021,25157,21116,21102,22895,106523,569
2/3/2021,18126,16329,15916,15993,49207,282
2/4/2021,18687,16755,16355,16582,52623,297
2/5/2021,19430,17302,17000,17427,56487,317
2/6/2021,19921,17577,17303,17798,58220,330
2/7/2021,19996,17622,17355,17879,58827,332
2/8/2021,20374,17873,17647,18225,61582,339
2/9/2021,20769,18103,17932,18551,64838,352
3/1/2021,25414,21323,21335,23335,109386,597
3/10/2021,28629,23572,23782,31016,136334,824
3/11/2021,29136,23954,24231,32617,139853,874
3/12/2021,29808,24384,24710,34098,143286,929
3/13/2021,30193,24646,25043,35264,144853,965
3/14/2021,30522,24829,25257,36087,146063,1000
3/15/2021,30913,25163,25582,38361,148329,1044
3/16/2021,31663,25715,26196,40749,150956,1125
3/17/2021,32732,26545,27014,43591,153431,1207
3/18/2021,33748,27300,27821,46391,155695,1288
