date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-01-26 00:00:00,1,0,0,,,
2021-01-25 00:00:00,161,40,0.2484472049689441,5.0,2.0,0.4
2021-01-24 00:00:00,104,19,0.1826923076923077,1.0,0.0,0
2021-01-23 00:00:00,101,27,0.2673267326732674,3.0,0.0,0
2021-01-22 00:00:00,518,122,0.2355212355212355,27.0,19.0,0.7037037037037038
2021-01-21 00:00:00,540,121,0.2240740740740741,20.0,13.0,0.65
2021-01-20 00:00:00,516,111,0.2151162790697674,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,893,234,0.2620380739081747,25.0,16.0,0.64
2021-01-18 00:00:00,424,104,0.2452830188679246,17.0,9.0,0.5294117647058824
2021-01-17 00:00:00,161,40,0.2484472049689441,3.0,1.0,0.3333333333333333
2021-01-16 00:00:00,183,45,0.2459016393442623,20.0,5.0,0.25
2021-01-15 00:00:00,870,199,0.2287356321839081,44.0,17.0,0.3863636363636364
2021-01-14 00:00:00,1050,202,0.1923809523809524,52.0,17.0,0.326923076923077
2021-01-13 00:00:00,833,224,0.2689075630252101,49.0,27.0,0.5510204081632654
2021-01-12 00:00:00,757,205,0.2708058124174373,32.0,19.0,0.59375
2021-01-11 00:00:00,1002,271,0.2704590818363274,26.0,15.0,0.576923076923077
2021-01-10 00:00:00,262,74,0.2824427480916031,2.0,2.0,1
2021-01-09 00:00:00,241,87,0.3609958506224067,1.0,1.0,1
2021-01-08 00:00:00,827,172,0.2079806529625151,24.0,9.0,0.375
2021-01-07 00:00:00,860,212,0.2465116279069768,20.0,7.0,0.35
2021-01-06 00:00:00,716,222,0.3100558659217877,29.0,15.0,0.517241379310345
2021-01-05 00:00:00,954,267,0.279874213836478,27.0,12.0,0.4444444444444444
2021-01-04 00:00:00,1131,362,0.3200707338638374,19.0,9.0,0.4736842105263158
2021-01-03 00:00:00,213,78,0.3661971830985916,1.0,0.0,0
2021-01-02 00:00:00,235,82,0.348936170212766,1.0,1.0,1
2021-01-01 00:00:00,190,48,0.2526315789473685,1.0,0.0,0
2020-12-31 00:00:00,607,151,0.2487644151565074,10.0,5.0,0.5
2020-12-30 00:00:00,699,218,0.3118741058655222,18.0,8.0,0.4444444444444444
2020-12-29 00:00:00,835,271,0.3245508982035929,24.0,16.0,0.6666666666666666
2020-12-28 00:00:00,1034,413,0.3994197292069633,16.0,6.0,0.375
2020-12-27 00:00:00,284,77,0.2711267605633803,2.0,2.0,1
2020-12-26 00:00:00,171,71,0.4152046783625731,1.0,1.0,1
2020-12-25 00:00:00,78,31,0.3974358974358974,,,
2020-12-24 00:00:00,436,114,0.2614678899082569,5.0,4.0,0.8
2020-12-23 00:00:00,975,262,0.2687179487179488,16.0,7.0,0.4375
2020-12-22 00:00:00,1077,253,0.2349117920148561,28.0,12.0,0.4285714285714286
2020-12-21 00:00:00,1133,380,0.3353927625772286,23.0,6.0,0.2608695652173913
2020-12-20 00:00:00,210,83,0.3952380952380952,1.0,1.0,1
2020-12-19 00:00:00,263,78,0.2965779467680608,2.0,0.0,0
2020-12-18 00:00:00,1081,312,0.2886216466234968,19.0,6.0,0.3157894736842105
2020-12-17 00:00:00,1115,326,0.2923766816143498,21.0,10.0,0.4761904761904762
2020-12-16 00:00:00,952,296,0.3109243697478992,21.0,7.0,0.3333333333333333
2020-12-15 00:00:00,1001,253,0.2527472527472528,17.0,4.0,0.2352941176470588
2020-12-14 00:00:00,1030,283,0.2747572815533981,24.0,9.0,0.375
2020-12-13 00:00:00,221,57,0.2579185520361991,1.0,1.0,1
2020-12-12 00:00:00,322,92,0.2857142857142857,42.0,1.0,0.0238095238095238
2020-12-11 00:00:00,830,341,0.410843373493976,45.0,14.0,0.3111111111111111
2020-12-10 00:00:00,959,281,0.2930135557872784,64.0,16.0,0.25
2020-12-09 00:00:00,964,250,0.2593360995850623,65.0,14.0,0.2153846153846154
2020-12-08 00:00:00,969,234,0.2414860681114551,36.0,6.0,0.1666666666666667
2020-12-07 00:00:00,1066,294,0.275797373358349,27.0,14.0,0.5185185185185186
2020-12-06 00:00:00,211,74,0.3507109004739337,3.0,1.0,0.3333333333333333
2020-12-05 00:00:00,731,152,0.2079343365253078,2.0,2.0,1
2020-12-04 00:00:00,914,260,0.2844638949671772,40.0,11.0,0.275
2020-12-03 00:00:00,802,225,0.2805486284289277,20.0,10.0,0.5
2020-12-02 00:00:00,827,256,0.309552599758162,19.0,6.0,0.3157894736842105
2020-12-01 00:00:00,954,297,0.3113207547169811,22.0,8.0,0.3636363636363637
2020-11-30 00:00:00,869,293,0.3371691599539701,24.0,13.0,0.5416666666666666
2020-11-29 00:00:00,176,62,0.3522727272727273,2.0,2.0,1
2020-11-28 00:00:00,165,59,0.3575757575757576,,,
2020-11-27 00:00:00,471,131,0.2781316348195329,1.0,0.0,0
2020-11-26 00:00:00,61,24,0.3934426229508197,1.0,1.0,1
2020-11-25 00:00:00,1013,225,0.2221125370187562,14.0,2.0,0.1428571428571429
2020-11-24 00:00:00,1091,320,0.2933088909257562,22.0,10.0,0.4545454545454546
2020-11-23 00:00:00,812,231,0.2844827586206897,21.0,7.0,0.3333333333333333
2020-11-22 00:00:00,226,58,0.256637168141593,2.0,0.0,0
2020-11-21 00:00:00,177,38,0.2146892655367232,3.0,2.0,0.6666666666666666
2020-11-20 00:00:00,788,181,0.2296954314720812,31.0,15.0,0.4838709677419356
2020-11-19 00:00:00,722,152,0.2105263157894737,23.0,8.0,0.3478260869565218
2020-11-18 00:00:00,755,172,0.2278145695364239,43.0,5.0,0.1162790697674419
2020-11-17 00:00:00,823,177,0.2150668286755772,83.0,9.0,0.108433734939759
2020-11-16 00:00:00,709,208,0.2933709449929478,20.0,8.0,0.4
2020-11-15 00:00:00,151,39,0.2582781456953643,2.0,1.0,0.5
2020-11-14 00:00:00,120,27,0.225,1.0,0.0,0
2020-11-13 00:00:00,601,147,0.2445923460898503,14.0,4.0,0.2857142857142857
2020-11-12 00:00:00,597,134,0.2244556113902848,17.0,5.0,0.2941176470588236
2020-11-11 00:00:00,383,76,0.1984334203655353,11.0,3.0,0.2727272727272727
2020-11-10 00:00:00,671,139,0.2071535022354695,14.0,4.0,0.2857142857142857
2020-11-09 00:00:00,724,141,0.1947513812154696,19.0,11.0,0.5789473684210528
2020-11-08 00:00:00,129,39,0.3023255813953488,,,
