date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-06-08 00:00:00,36,1,0.0277777777777778,2.0,2.0,1
2021-06-07 00:00:00,1897,129,0.0680021085925145,153.0,76.0,0.496732026143791
2021-06-06 00:00:00,2218,123,0.0554553651938684,67.0,44.0,0.6567164179104478
2021-06-05 00:00:00,2686,140,0.0521221146686523,243.0,172.0,0.7078189300411524
2021-06-04 00:00:00,3450,190,0.0550724637681159,371.0,228.0,0.6145552560646902
2021-06-03 00:00:00,3616,183,0.050608407079646,450.0,271.0,0.6022222222222222
2021-06-02 00:00:00,4125,247,0.0598787878787879,452.0,278.0,0.6150442477876106
2021-06-01 00:00:00,4636,228,0.0491803278688525,415.0,231.0,0.5566265060240964
2021-05-31 00:00:00,1414,105,0.0742574257425743,120.0,67.0,0.5583333333333334
2021-05-30 00:00:00,2398,139,0.0579649708090075,112.0,72.0,0.642857142857143
2021-05-29 00:00:00,2721,135,0.0496141124586549,180.0,127.0,0.7055555555555556
2021-05-28 00:00:00,3470,198,0.0570605187319885,427.0,246.0,0.576112412177986
2021-05-27 00:00:00,3890,191,0.0491002570694087,472.0,201.0,0.4258474576271186
2021-05-26 00:00:00,3994,211,0.0528292438657987,544.0,337.0,0.6194852941176472
2021-05-25 00:00:00,4287,243,0.0566829951014696,565.0,341.0,0.6035398230088496
2021-05-24 00:00:00,4611,252,0.0546519193233572,330.0,179.0,0.5424242424242426
2021-05-23 00:00:00,2612,167,0.0639356814701378,170.0,108.0,0.6352941176470588
2021-05-22 00:00:00,2805,142,0.0506238859180036,264.0,170.0,0.643939393939394
2021-05-21 00:00:00,4061,236,0.058113765082492,414.0,241.0,0.5821256038647344
2021-05-20 00:00:00,4121,222,0.0538704198010192,553.0,322.0,0.5822784810126582
2021-05-19 00:00:00,4349,258,0.0593239825247183,640.0,410.0,0.640625
2021-05-18 00:00:00,4581,245,0.053481772538747,544.0,318.0,0.5845588235294118
2021-05-17 00:00:00,5106,291,0.0569917743830787,413.0,232.0,0.5617433414043584
2021-05-16 00:00:00,2549,162,0.0635543350333464,183.0,109.0,0.5956284153005464
2021-05-15 00:00:00,2498,187,0.0748598879103283,263.0,171.0,0.6501901140684412
2021-05-14 00:00:00,4217,239,0.0566753616314916,499.0,280.0,0.561122244488978
2021-05-13 00:00:00,4615,261,0.0565547128927411,494.0,275.0,0.5566801619433198
2021-05-12 00:00:00,4701,287,0.061050840246756,488.0,291.0,0.5963114754098362
2021-05-11 00:00:00,5286,316,0.0597805524025728,491.0,282.0,0.574338085539715
2021-05-10 00:00:00,5613,320,0.0570105113130233,355.0,187.0,0.5267605633802818
2021-05-09 00:00:00,2594,192,0.0740169622205089,104.0,52.0,0.5
2021-05-08 00:00:00,3073,203,0.0660592255125285,270.0,161.0,0.5962962962962964
2021-05-07 00:00:00,4696,296,0.0630323679727428,457.0,259.0,0.5667396061269148
2021-05-06 00:00:00,4802,314,0.0653894210745523,556.0,327.0,0.5881294964028778
2021-05-05 00:00:00,5368,345,0.0642697466467958,513.0,280.0,0.5458089668615984
2021-05-04 00:00:00,5524,339,0.0613685734974656,726.0,409.0,0.5633608815426998
2021-05-03 00:00:00,6454,328,0.0508211961574218,424.0,210.0,0.4952830188679246
2021-05-02 00:00:00,2933,224,0.0763723150357995,189.0,109.0,0.5767195767195768
2021-05-01 00:00:00,3085,218,0.0706645056726094,229.0,140.0,0.611353711790393
2021-04-30 00:00:00,4949,345,0.0697110527379269,508.0,290.0,0.5708661417322834
2021-04-29 00:00:00,5062,305,0.0602528644804425,598.0,330.0,0.5518394648829432
2021-04-28 00:00:00,5342,367,0.0687008611007114,627.0,344.0,0.5486443381180224
2021-04-27 00:00:00,5929,350,0.0590318772136954,641.0,349.0,0.544461778471139
2021-04-26 00:00:00,6014,421,0.0700033255736615,421.0,199.0,0.472684085510689
2021-04-25 00:00:00,2705,232,0.0857670979667283,133.0,64.0,0.481203007518797
