Category,value
tests,4487231
Yuma,136058
Yavapai,107737
Santa Cruz,29570
Pinal,275132
Pima,667439
Navajo,57136
Mohave,99804
Maricopa,2677732
La Paz,7255
Greenlee,2001
Graham,12009
Gila,28489
Coconino,92175
Cochise,56880
Apache,28521
Unknown,10609
65 years and older,722562
55 - 64 years,551359
45 - 54 years,577790
20 - 44 years,1805474
Less than 20 years,819437
positive,0.1295585183824947
