Category,value
tests,9851412
YUMA,247340
YAVAPAI,209878
SANTA CRUZ,60045
PINAL,608881
PIMA,1670442
NAVAJO,113798
MOHAVE,199231
MARICOPA,5863502
LA PAZ,17620
GREENLEE,2932
GRAHAM,22665
GILA,64194
COCONINO,248521
COCHISE,110019
APACHE,52880
Unknown,18153
65 years and older,1516855
55 - 64 years,1250288
45 - 54 years,1325990
20 - 44 years,4253048
Less than 20 years,1487078
positive,0.0994178296471612
