date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,60,69,68,3
1/1/2022,11667,7522,7383,7072,10752,15145
1/10/2021,265,213,165,162,202,6
1/10/2022,11859,7632,7521,7230,10841,15528
1/11/2021,281,233,190,181,219,6
1/11/2022,11911,7649,7565,7272,10869,15614
1/12/2021,301,248,213,209,264,6
1/12/2022,11943,7672,7594,7305,10889,15696
1/13/2021,311,258,220,220,436,6
1/13/2022,11981,7697,7614,7320,10902,15776
1/14/2021,322,271,230,232,600,6
1/14/2022,12017,7722,7636,7339,10907,15871
1/15/2021,338,285,241,241,766,6
1/15/2022,12041,7740,7645,7346,10907,15925
1/16/2021,344,288,241,241,771,6
1/16/2022,12059,7744,7654,7349,10910,15948
1/17/2021,345,289,241,243,775,6
1/17/2022,12064,7751,7662,7358,10913,15972
1/18/2021,347,294,243,247,782,6
1/18/2022,12099,7768,7682,7385,10917,16060
1/19/2021,352,304,245,252,826,6
1/19/2022,12139,7789,7710,7407,10932,16164
1/2/2021,111,97,60,70,69,3
1/2/2022,11677,7525,7386,7077,10758,15157
1/20/2021,372,319,267,270,1156,8
1/20/2022,12150,7798,7721,7414,10935,16193
1/21/2021,387,340,286,287,1472,8
1/21/2022,12164,7806,7725,7417,10936,16224
1/22/2021,417,371,325,317,1891,9
1/22/2022,12176,7824,7734,7417,10937,16275
1/23/2021,423,376,326,319,1899,9
1/23/2022,12190,7836,7743,7424,10940,16304
1/24/2021,423,378,326,321,1901,9
1/24/2022,12203,7855,7770,7436,10949,16316
1/25/2021,439,388,342,340,1927,9
1/25/2022,12216,7876,7775,7451,10952,16334
1/26/2021,463,405,359,362,2225,10
1/27/2021,483,426,374,387,2293,11
1/28/2021,508,453,414,457,2591,11
1/29/2021,562,517,506,530,2761,12
1/3/2021,113,99,60,71,70,3
1/3/2022,11701,7536,7400,7094,10765,15212
1/30/2021,583,532,520,550,2772,12
1/31/2021,595,540,525,562,2782,12
1/4/2021,132,115,70,84,77,3
1/4/2022,11723,7545,7414,7110,10778,15254
1/5/2021,159,125,88,96,87,3
1/5/2022,11745,7565,7435,7133,10791,15303
1/6/2021,189,157,112,117,97,4
1/6/2022,11778,7584,7452,7147,10807,15364
1/7/2021,213,175,130,132,182,5
1/7/2022,11802,7594,7482,7172,10819,15429
1/8/2021,262,210,162,160,201,5
1/8/2022,11819,7602,7492,7187,10822,15468
1/9/2021,265,211,164,161,202,5
1/9/2022,11833,7613,7499,7197,10825,15494
10/1/2021,10376,6434,6469,6343,9934,6219
10/10/2021,10422,6464,6483,6362,9952,6291
10/11/2021,10426,6470,6491,6365,9956,6293
10/12/2021,10439,6472,6494,6366,9958,6325
10/13/2021,10450,6479,6498,6371,9959,6329
10/14/2021,10458,6487,6504,6376,9964,6340
10/15/2021,10477,6493,6511,6379,9967,6346
10/16/2021,10486,6494,6511,6379,9968,6354
10/17/2021,10491,6495,6511,6379,9968,6358
10/18/2021,10499,6501,6515,6382,9973,6363
10/19/2021,10519,6511,6522,6387,9978,6377
10/2/2021,10378,6435,6469,6345,9935,6221
10/20/2021,10522,6512,6525,6388,9979,6385
10/21/2021,10535,6514,6529,6390,9980,6390
10/22/2021,10545,6521,6532,6395,9984,6401
10/23/2021,10549,6526,6539,6397,9987,6409
10/24/2021,10550,6529,6541,6399,9989,6412
10/25/2021,10555,6535,6545,6399,9995,6417
10/26/2021,10567,6540,6550,6402,10003,6448
10/27/2021,10576,6546,6552,6405,10011,6481
10/28/2021,10589,6558,6559,6411,10020,6576
10/29/2021,10593,6563,6561,6413,10023,6842
10/3/2021,10382,6435,6469,6345,9937,6221
10/30/2021,10599,6567,6569,6424,10025,6844
10/31/2021,10599,6570,6571,6424,10025,6847
10/4/2021,10386,6437,6475,6346,9939,6225
10/5/2021,10398,6441,6477,6350,9947,6245
10/6/2021,10402,6448,6478,6352,9950,6249
10/7/2021,10412,6460,6482,6356,9951,6274
10/8/2021,10415,6464,6482,6357,9952,6285
10/9/2021,10420,6464,6483,6359,9952,6287
11/1/2021,10606,6578,6581,6426,10032,6854
11/10/2021,10761,6706,6692,6498,10114,10316
11/11/2021,10783,6731,6710,6509,10128,10379
11/12/2021,10800,6748,6722,6514,10146,10576
11/13/2021,10810,6755,6731,6518,10151,10647
11/14/2021,10818,6765,6745,6524,10155,10753
11/15/2021,10855,6805,6785,6544,10188,10878
11/16/2021,10892,6832,6806,6556,10203,11014
11/17/2021,10908,6855,6817,6570,10217,11269
11/18/2021,10931,6870,6825,6580,10224,11435
11/19/2021,10954,6892,6842,6592,10233,11540
11/2/2021,10622,6588,6592,6432,10042,6873
11/20/2021,10970,6905,6853,6601,10237,11594
11/21/2021,10986,6910,6864,6605,10241,11640
11/22/2021,11003,6917,6875,6617,10252,11689
11/23/2021,11020,6933,6885,6631,10278,11741
11/24/2021,11039,6955,6900,6644,10314,11805
11/25/2021,11044,6955,6900,6646,10322,11805
11/26/2021,11066,6971,6915,6671,10345,11874
11/27/2021,11089,6994,6923,6681,10347,11935
11/28/2021,11104,7006,6933,6685,10351,11978
11/29/2021,11121,7020,6943,6697,10368,12145
11/3/2021,10628,6595,6593,6438,10046,6947
11/30/2021,11164,7088,7010,6718,10395,13169
11/4/2021,10655,6618,6609,6452,10060,7682
11/5/2021,10681,6647,6632,6463,10069,8523
11/6/2021,10682,6648,6633,6463,10074,8541
11/7/2021,10689,6651,6637,6465,10075,8558
11/8/2021,10703,6664,6643,6472,10081,9161
11/9/2021,10732,6685,6665,6487,10106,9470
12/1/2020,,,1,,,
12/1/2021,11183,7109,7020,6733,10428,13255
12/10/2020,,1,1,,,
12/10/2021,11307,7225,7110,6852,10565,14027
12/11/2020,,1,1,,,
12/11/2021,11319,7234,7114,6863,10570,14056
12/12/2020,,1,1,,,
12/12/2021,11330,7242,7126,6872,10574,14081
12/13/2020,,1,1,,,
12/13/2021,11340,7256,7132,6882,10585,14126
12/14/2020,,1,1,,,
12/14/2021,11413,7322,7217,6909,10593,14369
12/15/2020,,1,1,,,
12/15/2021,11441,7342,7232,6922,10612,14458
12/16/2020,,1,1,,,
12/16/2021,11451,7361,7246,6933,10622,14521
12/17/2020,5,1,3,2,,
12/17/2021,11466,7373,7253,6940,10627,14561
12/18/2020,6,4,4,4,,
12/18/2021,11474,7383,7257,6945,10632,14605
12/19/2020,6,7,4,4,1,
12/19/2021,11483,7394,7264,6949,10638,14635
12/2/2020,,,1,,,
12/2/2021,11197,7124,7033,6762,10462,13320
12/20/2020,7,7,4,4,1,
