date,Graham_cume,Graham
2020-12-06,1,
2020-12-17,81,80
2020-12-18,148,67
2020-12-20,149,1
2020-12-21,197,48
2020-12-22,243,46
2020-12-23,374,131
2020-12-24,435,61
2020-12-26,445,10
2020-12-27,448,3
2020-12-28,603,155
2020-12-29,756,153
2020-12-30,876,120
2020-12-31,962,86
2021-01-01,974,12
2021-01-02,977,3
2021-01-04,1120,143
2021-01-05,1235,115
2021-01-06,1357,122
2021-01-07,1599,242
2021-01-08,1870,271
2021-01-09,1872,2
2021-01-11,2010,138
2021-01-12,2177,167
2021-01-13,2388,211
2021-01-14,2684,296
2021-01-15,3299,615
2021-01-16,3358,59
2021-01-17,3361,3
2021-01-18,3517,156
2021-01-19,3813,296
2021-01-20,4101,288
2021-01-21,4363,262
2021-01-22,4645,282
2021-01-23,4889,244
2021-01-24,4892,3
2021-01-25,5074,182
2021-01-26,5251,177
2021-01-27,5537,286
2021-01-28,5839,302
2021-01-29,6249,410
2021-01-30,6351,102
2021-01-31,6352,1
2021-02-01,6548,196
2021-02-02,6752,204
2021-02-03,7023,271
2021-02-04,7298,275
2021-02-05,7645,347
2021-02-06,7913,268
2021-02-07,7914,1
2021-02-08,8132,218
2021-02-09,8348,216
2021-02-10,8619,271
2021-02-11,9025,406
2021-02-12,9760,735
2021-02-13,9984,224
2021-02-14,9986,2
2021-02-15,10172,186
2021-02-16,10380,208
2021-02-17,10614,234
2021-02-18,11025,411
2021-02-19,11384,359
2021-02-20,11714,330
2021-02-21,11715,1
2021-02-22,11873,158
2021-02-23,12113,240
2021-02-24,12452,339
2021-02-25,12801,349
2021-02-26,13120,319
2021-02-27,13158,38
2021-02-28,13171,13
2021-03-01,13398,227
2021-03-02,13667,269
2021-03-03,14001,334
2021-03-04,14278,277
2021-03-05,14492,214
2021-03-06,14761,269
2021-03-07,14764,3
2021-03-08,14949,185
2021-03-09,15198,249
2021-03-10,15547,349
2021-03-11,15878,331
2021-03-12,16326,448
2021-03-13,16594,268
2021-03-14,16597,3
2021-03-15,16860,263
2021-03-16,17052,192
2021-03-17,17353,301
2021-03-18,17619,266
2021-03-19,17816,197
2021-03-20,17836,20
2021-03-21,17841,5
2021-03-22,18039,198
2021-03-23,18309,270
2021-03-24,18623,314
2021-03-25,18895,272
2021-03-26,19149,254
2021-03-27,19270,121
2021-03-28,19274,4
2021-03-29,19509,235
2021-03-30,19713,204
2021-03-31,20082,369
2021-04-01,20395,313
2021-04-02,20518,123
2021-04-03,20539,21
2021-04-04,20549,10
2021-04-05,20718,169
2021-04-06,20958,240
2021-04-07,21350,392
2021-04-08,21687,337
2021-04-09,21833,146
2021-04-10,21973,140
2021-04-11,21981,8
2021-04-12,22094,113
2021-04-13,22256,162
2021-04-14,22523,267
2021-04-15,22695,172
2021-04-16,22883,188
2021-04-17,22911,28
2021-04-18,22914,3
2021-04-19,23030,116
2021-04-20,23235,205
2021-04-21,23491,256
2021-04-22,23735,244
2021-04-23,23919,184
2021-04-24,24033,114
2021-04-25,24038,5
2021-04-26,24202,164
2021-04-27,24369,167
2021-04-28,24571,202
2021-04-29,24811,240
2021-04-30,24884,73
2021-05-01,24912,28
2021-05-02,24917,5
2021-05-03,24988,71
2021-05-04,25117,129
2021-05-05,25350,233
2021-05-06,25564,214
2021-05-07,25641,77
2021-05-08,25692,51
2021-05-09,25693,1
2021-05-10,25738,45
2021-05-11,25815,77
2021-05-12,25978,163
2021-05-13,26135,157
2021-05-14,26255,120
2021-05-15,26277,22
2021-05-16,26283,6
2021-05-17,26374,91
2021-05-18,26464,90
2021-05-19,26624,160
2021-05-20,26775,151
2021-05-21,26885,110
2021-05-22,26948,63
2021-05-23,26952,4
2021-05-24,27019,67
2021-05-25,27102,83
2021-05-26,27168,66
2021-05-27,27261,93
2021-05-28,27348,87
2021-05-29,27357,9
2021-05-30,27361,4
2021-05-31,27369,8
2021-06-01,27453,84
2021-06-02,27536,83
2021-06-03,27609,73
2021-06-04,27700,91
2021-06-05,27717,17
2021-06-06,27727,10
2021-06-07,27763,36
2021-06-08,27818,55
2021-06-09,27853,35
2021-06-10,27987,134
2021-06-11,28030,43
2021-06-12,28065,35
2021-06-13,28068,3
2021-06-14,28147,79
2021-06-15,28202,55
2021-06-16,28249,47
2021-06-17,28310,61
2021-06-18,28385,75
2021-06-19,28403,18
2021-06-20,28410,7
2021-06-21,28452,42
2021-06-22,28499,47
2021-06-23,28531,32
2021-06-24,28578,47
2021-06-25,28646,68
2021-06-26,28660,14
2021-06-27,28662,2
2021-06-28,28721,59
2021-06-29,28771,50
2021-06-30,28846,75
2021-07-01,28895,49
2021-07-02,28937,42
2021-07-03,28960,23
2021-07-05,28988,28
2021-07-06,29023,35
2021-07-07,29080,57
2021-07-08,29158,78
2021-07-09,29215,57
2021-07-10,29240,25
2021-07-11,29246,6
2021-07-12,29292,46
2021-07-13,29337,45
2021-07-14,29397,60
2021-07-15,29459,62
2021-07-16,29521,62
2021-07-17,29537,16
2021-07-18,29545,8
2021-07-19,29614,69
2021-07-20,29684,70
2021-07-21,29761,77
2021-07-22,29866,105
2021-07-23,29984,118
2021-07-24,30029,45
2021-07-25,30035,6
2021-07-26,30164,129
2021-07-27,30265,101
2021-07-28,30352,87
2021-07-29,30450,98
2021-07-30,30548,98
2021-07-31,30588,40
2021-08-01,30601,13
2021-08-02,30675,74
2021-08-03,30732,57
2021-08-04,30869,137
2021-08-05,30972,103
2021-08-06,31079,107
2021-08-07,31105,26
2021-08-08,31116,11
2021-08-09,31210,94
2021-08-10,31272,62
2021-08-11,31373,101
2021-08-12,31520,147
2021-08-13,31679,159
2021-08-14,31702,23
2021-08-15,31712,10
2021-08-16,31819,107
2021-08-17,31952,133
2021-08-18,32078,126
2021-08-19,32259,181
2021-08-20,32481,222
2021-08-21,32680,199
2021-08-22,32695,15
2021-08-23,32888,193
2021-08-24,33037,149
2021-08-25,33223,186
2021-08-26,33436,213
2021-08-27,33685,249
2021-08-28,33731,46
2021-08-29,33795,64
2021-08-30,33970,175
2021-08-31,34076,106
2021-09-01,34194,118
2021-09-02,34335,141
2021-09-03,34501,166
2021-09-04,34538,37
2021-09-05,34547,9
2021-09-06,34561,14
2021-09-07,34640,79
2021-09-08,34750,110
2021-09-09,34901,151
2021-09-10,35072,171
2021-09-11,35136,64
2021-09-12,35155,19
2021-09-13,35252,97
2021-09-14,35358,106
2021-09-15,35445,87
2021-09-16,35564,119
2021-09-17,35706,142
2021-09-18,35776,70
2021-09-19,35782,6
2021-09-20,35877,95
2021-09-21,35937,60
2021-09-22,36039,102
2021-09-23,36187,148
2021-09-24,36292,105
2021-09-25,36319,27
2021-09-26,36324,5
2021-09-27,36382,58
2021-09-28,36439,57
2021-09-29,36526,87
2021-09-30,36649,123
2021-10-01,36732,83
2021-10-02,36759,27
2021-10-03,36768,9
2021-10-04,36818,50
2021-10-05,36877,59
2021-10-06,36927,50
2021-10-07,37019,92
2021-10-08,37090,71
2021-10-09,37120,30
2021-10-10,37133,13
2021-10-11,37191,58
2021-10-12,37253,62
2021-10-13,37325,72
2021-10-14,37406,81
2021-10-15,37477,71
2021-10-16,37516,39
2021-10-17,37522,6
2021-10-18,37565,43
2021-10-19,37601,36
2021-10-20,37649,48
2021-10-21,37735,86
2021-10-22,37814,79
2021-10-23,37857,43
2021-10-24,37869,12
2021-10-25,37940,71
2021-10-26,38021,81
2021-10-27,38100,79
2021-10-28,38273,173
2021-10-29,38383,110
2021-10-30,38511,128
2021-10-31,38523,12
2021-11-01,38657,134
2021-11-02,38736,79
2021-11-03,38866,130
2021-11-04,39045,179
2021-11-05,39210,165
2021-11-06,39235,25
2021-11-07,39251,16
2021-11-08,39387,136
2021-11-09,39502,115
2021-11-10,39595,93
2021-11-11,39702,107
2021-11-12,39842,140
2021-11-13,39947,105
2021-11-14,39955,8
2021-11-15,40098,143
2021-11-16,40215,117
2021-11-17,40324,109
2021-11-18,40584,260
2021-11-19,40775,191
2021-11-20,40815,40
2021-11-21,40843,28
2021-11-22,41027,184
2021-11-23,41113,86
2021-11-24,41204,91
2021-11-26,41262,58
2021-11-27,41294,32
2021-11-28,41304,10
2021-11-29,41471,167
2021-11-30,41670,199
2021-12-01,41853,183
2021-12-02,42087,234
2021-12-03,42389,302
2021-12-04,42501,112
2021-12-05,42517,16
2021-12-06,42699,182
2021-12-07,42827,128
2021-12-08,42906,79
2021-12-09,43111,205
2021-12-10,43302,191
2021-12-11,43331,29
2021-12-12,43352,21
2021-12-13,43500,148
2021-12-14,43606,106
2021-12-15,43685,79
2021-12-16,43958,273
2021-12-17,44124,166
2021-12-18,44151,27
2021-12-19,44179,28
2021-12-20,44367,188
2021-12-21,44484,117
2021-12-22,44639,155
2021-12-23,44707,68
2021-12-24,44735,28
2021-12-25,44737,2
2021-12-26,44752,15
2021-12-27,44938,186
2021-12-28,45098,160
2021-12-29,45225,127
2021-12-30,45381,156
2021-12-31,45492,111
2022-01-01,45496,4
2022-01-02,45500,4
2022-01-03,45744,244
2022-01-04,45839,95
2022-01-05,45936,97
2022-01-06,46172,236
2022-01-07,46354,182
2022-01-08,46497,143
2022-01-09,46511,14
2022-01-10,46722,211
2022-01-11,46825,103
2022-01-12,47040,215
2022-01-13,47231,191
2022-01-14,47427,196
2022-01-15,47451,24
2022-01-16,47453,2
2022-01-17,47534,81
2022-01-18,47637,103
2022-01-19,47724,87
2022-01-20,47878,154
2022-01-21,48005,127
2022-01-22,48020,15
2022-01-23,48025,5
2022-01-24,48128,103
2022-01-25,48158,30
