date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,5,2
1/14/2021,12,7
1/15/2021,31,19
1/16/2021,64,33
1/18/2021,65,1
1/19/2021,71,6
1/2/2021,164,93
1/20/2021,344,180
1/21/2021,450,106
1/22/2021,451,1
1/23/2021,816,365
1/24/2021,1196,380
1/25/2021,1579,383
1/26/2021,1955,376
1/27/2021,2047,92
1/28/2021,2048,1
1/29/2021,2050,2
1/3/2021,2289,239
1/30/2021,2698,409
1/31/2021,3177,479
1/4/2021,3935,758
1/5/2021,4304,369
1/6/2021,4306,2
1/7/2021,4739,433
1/8/2021,5194,455
1/9/2021,5510,316
10/1/2021,5913,403
10/2/2021,6352,439
12/14/2020,6357,5
12/15/2020,6543,186
12/16/2020,7006,463
12/17/2020,7515,509
12/18/2020,8194,679
12/2/2020,8609,415
12/20/2020,8863,254
12/21/2020,8885,22
12/22/2020,9450,565
12/23/2020,10005,555
12/24/2020,10761,756
12/26/2020,11920,1159
12/28/2020,12618,698
12/29/2020,12763,145
12/30/2020,12767,4
12/31/2020,13495,728
12/4/2020,14228,733
2/1/2021,15366,1138
2/10/2021,16289,923
2/11/2021,16928,639
2/12/2021,17650,722
2/13/2021,17653,3
2/14/2021,18448,795
2/15/2021,19376,928
2/16/2021,20152,776
2/17/2021,21223,1071
2/18/2021,22169,946
2/19/2021,22903,734
2/2/2021,22956,53
2/20/2021,23153,197
2/21/2021,24107,954
2/22/2021,25139,1032
2/23/2021,25951,812
2/24/2021,26484,533
2/25/2021,26542,58
2/26/2021,26575,33
2/27/2021,27030,455
2/28/2021,27685,655
2/3/2021,28288,603
2/4/2021,29295,1007
2/5/2021,30104,809
2/6/2021,30525,421
2/7/2021,30549,24
2/8/2021,31230,681
2/9/2021,31811,581
3/1/2021,32621,810
3/10/2021,33392,771
3/11/2021,33841,449
3/12/2021,34586,745
3/13/2021,34622,36
3/14/2021,35113,491
3/15/2021,35683,570
3/16/2021,36669,986
3/17/2021,37769,1100
3/18/2021,38510,741
3/19/2021,39211,701
3/2/2021,39281,70
3/20/2021,39957,676
3/21/2021,40585,628
3/22/2021,41401,816
3/23/2021,42500,1099
3/24/2021,43059,559
3/25/2021,43158,99
3/26/2021,43232,74
3/27/2021,43763,531
3/28/2021,44570,807
3/29/2021,45484,914
3/3/2021,46475,991
3/30/2021,47190,715
3/31/2021,47361,171
3/4/2021,47424,63
3/5/2021,48015,591
3/6/2021,48454,439
3/7/2021,49407,953
3/8/2021,49850,443
3/9/2021,50260,410
4/1/2021,50461,201
4/10/2021,50500,39
4/11/2021,50902,402
4/12/2021,51371,469
4/13/2021,51787,416
4/14/2021,52615,828
4/15/2021,53004,389
4/16/2021,53207,203
4/17/2021,53295,88
4/18/2021,54027,732
4/19/2021,54402,375
4/2/2021,54877,475
4/20/2021,55482,605
4/21/2021,55836,354
4/22/2021,55929,93
4/23/2021,55983,54
4/24/2021,56464,481
4/25/2021,56839,375
4/26/2021,57264,425
4/27/2021,57655,391
4/28/2021,57929,274
4/29/2021,58082,153
4/3/2021,58114,32
4/30/2021,58428,314
4/4/2021,58714,286
4/5/2021,59035,321
4/6/2021,59405,370
4/7/2021,59622,217
4/8/2021,59693,71
4/9/2021,59715,22
5/1/2021,59884,169
5/10/2021,60170,286
5/11/2021,60349,179
5/12/2021,60757,408
5/13/2021,60902,145
5/14/2021,60966,64
5/15/2021,60986,20
5/16/2021,61295,309
5/17/2021,61482,187
5/18/2021,61647,165
5/19/2021,61960,313
5/2/2021,62418,458
5/20/2021,62475,57
5/21/2021,62530,55
5/22/2021,62953,423
5/23/2021,63305,352
5/24/2021,63682,377
5/25/2021,64196,514
5/26/2021,64453,257
5/27/2021,64732,279
5/28/2021,64781,49
5/29/2021,65006,225
5/3/2021,65270,264
5/30/2021,65471,201
5/31/2021,65712,241
5/4/2021,65858,146
5/5/2021,65906,48
5/6/2021,65933,27
5/7/2021,65969,36
5/8/2021,66209,240
5/9/2021,66334,125
6/1/2021,66564,230
6/10/2021,66888,324
6/11/2021,66912,24
6/12/2021,66952,40
6/13/2021,67175,223
6/14/2021,67386,211
6/15/2021,67768,382
6/16/2021,68036,268
6/17/2021,68270,234
6/18/2021,68463,193
6/19/2021,68483,20
6/2/2021,68702,219
6/20/2021,68962,260
6/21/2021,69167,205
6/22/2021,69347,180
6/23/2021,69494,147
6/24/2021,69529,35
6/25/2021,69563,34
6/26/2021,69711,148
6/27/2021,69925,214
6/28/2021,70058,133
6/29/2021,70197,139
6/3/2021,70320,123
6/30/2021,70345,25
6/4/2021,70360,15
6/5/2021,70469,109
6/6/2021,70630,161
6/7/2021,70785,155
6/8/2021,70918,133
6/9/2021,71021,103
7/1/2021,71034,13
7/10/2021,71045,11
7/11/2021,71094,49
7/12/2021,71247,153
7/13/2021,71368,121
7/14/2021,71536,168
7/15/2021,71694,158
7/16/2021,71711,17
7/17/2021,71724,13
7/18/2021,71862,138
7/19/2021,71994,132
7/2/2021,72181,187
7/20/2021,72276,95
7/21/2021,72426,150
7/22/2021,72471,45
7/23/2021,72496,25
7/24/2021,72670,174
7/25/2021,72859,189
7/26/2021,73020,161
7/27/2021,73198,178
7/28/2021,73325,127
7/29/2021,73372,47
7/3/2021,73387,15
7/30/2021,73541,154
7/31/2021,73697,156
7/4/2021,73857,160
7/5/2021,74032,175
7/6/2021,74177,145
7/7/2021,74226,49
7/8/2021,74240,14
7/9/2021,74409,169
8/1/2021,74606,197
8/10/2021,74788,182
8/11/2021,74941,153
8/12/2021,75172,231
8/13/2021,75224,52
8/14/2021,75246,22
8/15/2021,75400,154
8/16/2021,75598,198
8/17/2021,75861,263
8/18/2021,76063,202
8/19/2021,76359,296
8/2/2021,76438,79
8/20/2021,76469,31
8/21/2021,76743,274
8/22/2021,77002,259
8/23/2021,77184,182
8/24/2021,77359,175
8/25/2021,77588,229
8/26/2021,77638,50
8/27/2021,77674,36
8/28/2021,77857,183
8/29/2021,78017,160
8/3/2021,78171,154
8/30/2021,78334,163
8/31/2021,78572,238
8/4/2021,78654,82
