Category,value
tests,807778
YUMA,13263
YAVAPAI,23480
SANTA CRUZ,2498
PINAL,49384
PIMA,70966
NAVAJO,6599
MOHAVE,19153
MARICOPA,579334
LA PAZ,1946
GREENLEE,321
GRAHAM,1746
GILA,8123
COCONINO,10508
COCHISE,7810
APACHE,1746
Unknown,746
65 years and older,194476
55 - 64 years,159795
45 - 54 years,145916
20 - 44 years,268982
Less than 20 years,37863
positive,0.2412085993924073
