date,Maricopa_cume,Maricopa
1/1/2021,116,
1/10/2021,127,11
1/11/2021,135,8
1/12/2021,138,3
1/13/2021,143,5
1/14/2021,147,4
1/15/2021,153,6
1/16/2021,165,12
1/17/2021,170,5
1/18/2021,175,5
1/19/2021,179,4
1/2/2021,191,12
1/20/2021,215,24
1/21/2021,264,49
1/22/2021,1524,1260
1/23/2021,3196,1672
1/24/2021,4884,1688
1/25/2021,5877,993
1/26/2021,9162,3285
1/27/2021,13438,4276
1/28/2021,18270,4832
1/29/2021,19842,1572
1/3/2021,19847,5
1/30/2021,24980,5133
1/31/2021,27307,2327
1/4/2021,32628,5321
1/5/2021,40605,7977
1/6/2021,49438,8833
1/7/2021,53238,3800
1/8/2021,54297,1059
1/9/2021,60579,6282
10/1/2021,63289,2710
10/2/2021,68026,4737
12/1/2020,72465,4439
12/10/2020,77545,5080
12/11/2020,82875,5330
12/12/2020,87502,4627
12/13/2020,92165,4663
12/14/2020,94926,2761
12/15/2020,103997,9071
12/16/2020,114838,10841
12/17/2020,126477,11639
12/18/2020,137987,11510
12/19/2020,147941,9954
12/2/2020,154384,6443
12/20/2020,157150,2766
12/21/2020,164060,6910
12/22/2020,176407,12347
12/23/2020,190087,13680
12/24/2020,204476,14389
12/25/2020,221894,17418
12/26/2020,235872,13978
12/27/2020,243079,7207
12/28/2020,254790,11711
12/29/2020,271763,16973
12/3/2020,287652,15889
12/30/2020,302016,14364
12/31/2020,319476,17460
12/4/2020,330912,11436
12/7/2020,334459,3547
12/8/2020,344605,10146
12/9/2020,359325,14720
2/1/2021,373789,14464
2/10/2021,390685,16896
2/11/2021,405986,15301
2/12/2021,420527,14541
2/13/2021,423074,2547
2/14/2021,434523,11449
2/15/2021,452678,18155
2/16/2021,469424,16746
2/17/2021,486751,17327
2/18/2021,513681,26930
2/19/2021,533463,19782
2/2/2021,537422,3959
2/20/2021,547121,9699
2/21/2021,565374,18253
2/22/2021,585060,19686
2/23/2021,605268,20208
2/24/2021,626167,20899
2/25/2021,642532,16365
2/26/2021,645721,3189
2/27/2021,655484,9763
2/28/2021,675084,19600
2/3/2021,696693,21609
2/4/2021,716695,20002
2/5/2021,743580,26885
2/6/2021,762955,19375
2/7/2021,767316,4361
2/8/2021,783667,16351
2/9/2021,801247,17580
3/1/2021,819917,18670
3/10/2021,839279,19362
3/11/2021,859624,20345
3/12/2021,874534,14910
3/13/2021,879433,4899
3/14/2021,896739,17306
3/15/2021,916690,19951
3/16/2021,939832,23142
3/17/2021,963754,23922
3/18/2021,993647,29893
3/19/2021,1011576,17929
3/2/2021,1018905,7329
3/20/2021,1037184,18279
3/21/2021,1057883,20699
3/22/2021,1081844,23961
3/23/2021,1106031,24187
3/24/2021,1128018,21987
3/25/2021,1146959,18941
3/26/2021,1156194,9235
3/27/2021,1173631,17437
3/28/2021,1192341,18710
3/29/2021,1214894,22553
3/3/2021,1239629,24735
3/30/2021,1262729,23100
3/31/2021,1279981,17252
3/4/2021,1288804,8823
3/5/2021,1309847,21043
3/6/2021,1332234,22387
3/7/2021,1359841,27607
3/8/2021,1390353,30512
3/9/2021,1415004,24651
4/1/2021,1429312,14308
4/10/2021,1436041,6729
4/11/2021,1460826,24785
4/12/2021,1489509,28683
4/13/2021,1522336,32827
4/14/2021,1557026,34690
4/15/2021,1586470,29444
4/16/2021,1605764,19294
4/17/2021,1615930,10166
4/18/2021,1637636,21706
4/19/2021,1657786,20150
4/2/2021,1680123,22337
4/20/2021,1704096,23973
4/21/2021,1727388,23292
4/22/2021,1743558,16170
4/23/2021,1752174,8616
4/24/2021,1772866,20692
4/25/2021,1793999,21133
4/26/2021,1820094,26095
4/27/2021,1845632,25538
4/28/2021,1868222,22590
4/29/2021,1882652,14430
4/3/2021,1890665,8013
4/30/2021,1910733,20068
4/4/2021,1931329,20596
4/5/2021,1953950,22621
4/6/2021,1974269,20319
4/7/2021,1997079,22810
4/8/2021,2011454,14375
