date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,55,61,49,1
1/10/2021,269,208,157,155,180,5
1/11/2021,286,228,183,173,195,5
1/12/2021,306,243,206,200,240,6
1/13/2021,315,252,212,209,408,6
1/14/2021,326,263,221,220,570,6
1/15/2021,342,277,232,228,736,7
1/16/2021,348,279,232,228,741,7
1/17/2021,349,280,232,229,745,7
1/18/2021,351,285,234,234,751,7
1/19/2021,356,294,236,239,794,7
1/2/2021,111,95,55,62,50,2
1/20/2021,376,309,257,259,1122,9
1/21/2021,392,330,275,276,1437,9
1/22/2021,422,362,312,303,1852,11
1/23/2021,428,367,313,305,1860,11
1/24/2021,428,369,313,307,1862,11
1/25/2021,444,379,330,326,1887,11
1/26/2021,468,396,347,348,2185,13
1/27/2021,488,416,362,373,2251,15
1/28/2021,512,442,403,448,2541,15
1/29/2021,568,505,495,523,2707,16
1/3/2021,113,97,55,63,51,2
1/30/2021,590,520,508,543,2717,16
1/31/2021,602,527,513,556,2726,16
1/4/2021,133,112,65,77,57,2
1/5/2021,160,122,83,89,67,2
1/6/2021,191,154,106,112,75,3
1/7/2021,215,173,123,125,160,4
1/8/2021,266,205,154,153,179,4
1/9/2021,269,206,156,154,180,4
10/1/2021,10189,6375,6390,6264,9544,6417
10/2/2021,10189,6375,6391,6265,9544,6419
12/1/2020,,,1,,,
12/10/2020,,,1,,,
12/11/2020,,,1,,,
12/12/2020,,,1,,,
12/13/2020,,,1,,,
12/14/2020,,,1,,,
12/15/2020,,,1,,,
12/16/2020,,,1,,,
12/17/2020,5,,2,2,,
12/18/2020,6,3,3,3,,
12/19/2020,6,6,3,3,1,
12/2/2020,,,1,,,
12/20/2020,6,6,3,3,1,
12/21/2020,7,7,3,3,2,
12/22/2020,23,14,9,12,11,
12/23/2020,30,24,11,16,14,
12/24/2020,41,28,15,20,16,
12/25/2020,41,28,15,20,16,
12/26/2020,45,30,15,20,16,
12/27/2020,45,30,15,20,16,
12/28/2020,57,42,25,24,21,
12/29/2020,78,63,35,32,22,
12/3/2020,,,1,,,
12/30/2020,96,80,43,47,34,1
12/31/2020,111,95,54,58,46,1
12/4/2020,,,1,,,
12/5/2020,,,1,,,
12/6/2020,,,1,,,
12/7/2020,,,1,,,
12/8/2020,,,1,,,
12/9/2020,,,1,,,
2/1/2021,619,540,535,577,2759,16
2/10/2021,892,848,992,1212,3698,24
2/11/2021,929,896,1091,1324,3838,24
2/12/2021,953,984,1229,1406,3945,24
2/13/2021,1013,1082,1368,1486,4035,30
2/14/2021,1082,1155,1478,1559,4129,37
2/15/2021,1099,1162,1488,1575,4170,37
2/16/2021,1110,1166,1497,1586,4199,39
2/17/2021,1115,1168,1500,1587,4215,39
2/18/2021,1118,1168,1500,1588,4229,39
2/19/2021,1120,1169,1500,1592,4235,39
2/2/2021,668,593,623,690,2978,16
2/20/2021,1123,1172,1502,1595,4245,39
2/21/2021,1123,1172,1503,1595,4251,39
2/22/2021,1127,1173,1507,1596,4268,39
2/23/2021,1138,1180,1515,1601,4292,41
2/24/2021,1155,1193,1525,1621,4391,43
2/25/2021,1163,1202,1552,1633,4463,44
2/26/2021,1186,1230,1569,1656,4592,45
2/27/2021,1192,1231,1574,1672,4628,46
2/28/2021,1194,1233,1575,1675,4665,46
2/3/2021,678,603,639,699,3016,18
2/4/2021,725,659,741,811,3165,19
2/5/2021,793,754,851,960,3303,20
2/6/2021,798,755,855,964,3310,20
2/7/2021,800,755,856,965,3315,20
2/8/2021,809,760,860,975,3343,22
2/9/2021,862,817,910,1085,3545,24
3/1/2021,1206,1247,1594,1693,4743,47
3/10/2021,1462,1465,1850,2105,6208,68
3/11/2021,1496,1486,1873,2170,6310,68
3/12/2021,1525,1507,1894,2215,6398,69
3/13/2021,1543,1520,1910,2247,6416,70
3/14/2021,1571,1572,1954,2347,6580,74
3/15/2021,1588,1581,1973,2387,6629,76
3/16/2021,1651,1639,2069,2666,6823,86
3/17/2021,1817,1741,2219,2804,7026,96
3/18/2021,1898,1861,2427,2935,7201,99
3/19/2021,2083,1988,2597,3123,7385,113
3/2/2021,1239,1280,1634,1740,4974,51
3/20/2021,2097,1994,2605,3148,7411,114
3/21/2021,2110,2002,2613,3172,7426,118
3/22/2021,2149,2027,2652,3234,7470,121
3/23/2021,2296,2124,2759,3403,7657,140
3/24/2021,2459,2202,2878,3596,7771,155
3/25/2021,2606,2323,2977,3770,7852,188
3/26/2021,2797,2436,3100,3892,7947,220
3/27/2021,2819,2448,3115,3925,7970,229
3/28/2021,2834,2452,3122,3936,7972,233
3/29/2021,2878,2480,3154,3972,7994,242
3/3/2021,1309,1351,1727,1835,5362,54
3/30/2021,3071,2588,3262,4063,8085,268
3/31/2021,3157,2629,3313,4103,8110,292
3/4/2021,1334,1374,1751,1890,5661,57
3/5/2021,1365,1402,1787,1933,5865,59
3/6/2021,1384,1411,1793,1955,5898,61
3/7/2021,1392,1414,1797,1966,5914,62
3/8/2021,1411,1429,1814,2010,5971,63
3/9/2021,1428,1441,1834,2052,6068,65
4/1/2021,3320,2718,3404,4201,8227,321
4/10/2021,4599,3422,4113,4919,8633,710
4/11/2021,4612,3429,4117,4923,8635,718
4/12/2021,4708,3483,4152,4959,8667,741
4/13/2021,4788,3543,4198,4993,8689,763
4/14/2021,4876,3614,4264,5031,8712,790
4/15/2021,4977,3665,4321,5069,8736,806
4/16/2021,5061,3721,4392,5105,8750,819
4/17/2021,5089,3732,4402,5115,8754,841
4/18/2021,5101,3736,4407,5119,8755,852
4/19/2021,5143,3763,4434,5140,8767,882
4/2/2021,3430,2778,3486,4279,8294,357
4/20/2021,5218,3800,4472,5163,8778,893
4/21/2021,5288,3851,4510,5189,8785,899
4/22/2021,5351,3905,4574,5221,8801,913
4/23/2021,5408,3939,4617,5258,8824,929
4/24/2021,5434,3955,4651,5275,8831,1203
4/25/2021,5440,3958,4656,5275,8831,1205
4/26/2021,5508,4001,4700,5297,8849,1447
4/27/2021,5588,4063,4750,5326,8868,1466
4/28/2021,5727,4200,4879,5378,8887,1498
4/29/2021,5807,4242,4918,5396,8907,1507
4/3/2021,3454,2791,3493,4290,8302,377
4/30/2021,5853,4281,4948,5422,8916,1516
4/4/2021,3464,2798,3501,4293,8303,387
4/5/2021,3590,2873,3573,4391,8365,442
4/6/2021,3801,2982,3684,4491,8422,491
4/7/2021,4021,3092,3815,4615,8473,551
4/8/2021,4249,3220,3903,4715,8523,616
4/9/2021,4442,3331,4013,4802,8568,667
5/1/2021,5874,4291,4960,5431,8919,1522
5/10/2021,6159,4475,5108,5520,8972,1588
5/11/2021,6177,4478,5117,5532,8979,1593
5/12/2021,6214,4502,5142,5541,8996,1774
5/13/2021,6300,4581,5200,5555,9007,1786
5/14/2021,6340,4616,5229,5569,9013,2258
5/15/2021,6353,4622,5231,5573,9015,2271
5/16/2021,6360,4624,5232,5580,9016,2280
5/17/2021,6406,4650,5260,5597,9027,2426
5/18/2021,6452,4691,5286,5615,9041,2610
5/19/2021,6488,4724,5308,5627,9050,2826
5/2/2021,5883,4296,4965,5434,8922,1524
5/20/2021,6539,4753,5328,5642,9069,2871
5/21/2021,6568,4776,5351,5652,9076,3077
5/22/2021,6585,4784,5365,5656,9079,3094
5/23/2021,6599,4791,5370,5660,9081,3095
5/24/2021,6632,4814,5393,5669,9087,3174
5/25/2021,6672,4831,5410,5674,9095,3222
5/26/2021,6703,4844,5421,5679,9098,3292
5/27/2021,6734,4867,5431,5681,9102,3356
5/28/2021,6745,4879,5438,5683,9103,3358
5/29/2021,6755,4883,5441,5684,9104,3368
5/3/2021,5926,4324,4983,5444,8929,1536
5/30/2021,6760,4884,5448,5687,9105,3369
5/31/2021,6769,4888,5450,5688,9105,3370
5/4/2021,5962,4353,5006,5449,8935,1550
5/5/2021,6020,4387,5032,5469,8946,1554
5/6/2021,6064,4410,5051,5487,8953,1563
5/7/2021,6124,4441,5083,5504,8964,1581
5/8/2021,6134,4451,5086,5508,8964,1584
5/9/2021,6139,4455,5092,5512,8964,1584
6/1/2021,6804,4905,5467,5696,9111,3379
6/10/2021,7056,5054,5564,5763,9150,3773
6/11/2021,7104,5067,5577,5768,9157,3832
6/12/2021,7110,5070,5578,5770,9162,3833
6/13/2021,7114,5072,5578,5770,9162,3836
6/14/2021,7127,5083,5582,5774,9165,3841
6/15/2021,7140,5094,5582,5779,9166,3849
6/16/2021,7155,5100,5587,5783,9169,3861
6/17/2021,7215,5136,5613,5797,9183,3983
6/18/2021,7234,5143,5619,5801,9188,3993
6/19/2021,7240,5144,5623,5801,9189,3999
6/2/2021,6836,4924,5486,5704,9114,3469
6/20/2021,7243,5144,5624,5802,9189,4001
6/21/2021,7353,5177,5626,5805,9192,4008
6/22/2021,7631,5263,5642,5810,9193,4034
6/23/2021,7655,5276,5651,5812,9193,4064
6/24/2021,7973,5395,5674,5817,9195,4098
6/25/2021,8053,5428,5684,5821,9198,4113
6/26/2021,8062,5437,5689,5830,9199,4121
6/27/2021,8067,5438,5691,5830,9200,4123
6/28/2021,8080,5444,5697,5832,9203,4129
6/29/2021,8108,5453,5704,5839,9209,4154
6/3/2021,6903,4958,5507,5718,9119,3569
6/30/2021,8123,5466,5708,5844,9212,4170
6/4/2021,6926,4977,5521,5726,9126,3589
6/5/2021,6934,4978,5525,5728,9128,3592
6/6/2021,6942,4984,5528,5730,9131,3594
6/7/2021,6957,4993,5534,5734,9133,3609
6/8/2021,7000,5027,5549,5752,9143,3707
6/9/2021,7037,5046,5559,5762,9149,3765
7/1/2021,8139,5475,5713,5845,9214,4195
7/10/2021,8301,5555,5760,5868,9233,4327
7/11/2021,8312,5556,5763,5868,9233,4328
7/12/2021,8329,5563,5768,5878,9236,4342
7/13/2021,8345,5568,5779,5880,9238,4372
7/14/2021,8352,5570,5779,5884,9241,4377
7/15/2021,8370,5577,5785,5885,9247,4387
7/16/2021,8386,5585,5797,5890,9247,4395
7/17/2021,8389,5590,5800,5895,9250,4404
7/18/2021,8395,5593,5802,5899,9250,4409
7/19/2021,8413,5602,5806,5901,9252,4424
7/2/2021,8163,5488,5720,5849,9218,4210
7/20/2021,8439,5612,5818,5904,9256,4468
7/21/2021,8465,5623,5824,5909,9258,4481
7/22/2021,8494,5636,5835,5920,9267,4527
7/23/2021,8508,5647,5844,5923,9269,4545
7/24/2021,8523,5651,5848,5928,9271,4561
7/25/2021,8530,5653,5852,5933,9271,4570
7/26/2021,8549,5663,5857,5935,9279,4587
7/27/2021,8578,5677,5864,5942,9287,4640
7/28/2021,8608,5688,5873,5948,9294,4706
7/29/2021,8650,5706,5886,5958,9302,4803
7/3/2021,8171,5497,5726,5851,9219,4214
7/30/2021,8675,5716,5897,5965,9303,4831
7/31/2021,8683,5719,5899,5966,9303,4840
7/4/2021,8174,5498,5726,5851,9219,4214
7/5/2021,8190,5507,5731,5852,9219,4225
7/6/2021,8215,5523,5739,5854,9221,4273
7/7/2021,8243,5531,5743,5855,9223,4292
7/8/2021,8268,5542,5749,5858,9230,4308
7/9/2021,8293,5552,5758,5867,9233,4315
8/1/2021,8694,5725,5902,5967,9305,4847
8/10/2021,9322,6012,6092,6056,9381,5389
8/11/2021,9353,6025,6099,6060,9387,5457
8/12/2021,9392,6036,6107,6072,9394,5535
8/13/2021,9422,6043,6117,6078,9398,5555
8/14/2021,9435,6043,6118,6082,9400,5572
8/15/2021,9441,6045,6122,6086,9401,5576
8/16/2021,9463,6054,6128,6093,9408,5581
8/17/2021,9494,6070,6140,6098,9411,5614
8/18/2021,9529,6077,6151,6103,9419,5665
8/19/2021,9557,6080,6162,6104,9424,5696
8/2/2021,8716,5733,5908,5980,9314,4857
8/20/2021,9576,6087,6168,6107,9426,5712
8/21/2021,9585,6092,6173,6109,9427,5733
8/22/2021,9587,6092,6175,6112,9428,5736
8/23/2021,9611,6098,6183,6121,9429,5742
8/24/2021,9629,6110,6193,6126,9432,5768
8/25/2021,9658,6121,6196,6134,9439,5828
8/26/2021,9799,6200,6254,6161,9460,5875
8/27/2021,9863,6244,6283,6179,9469,5961
8/28/2021,9871,6247,6287,6183,9471,5968
8/29/2021,9874,6248,6287,6183,9472,5969
8/3/2021,8763,5752,5920,5986,9324,4923
8/30/2021,9894,6253,6291,6188,9472,5984
8/31/2021,9909,6257,6295,6190,9474,5992
8/4/2021,8803,5762,5931,5995,9334,4983
8/5/2021,9019,5860,5991,6013,9349,5084
8/6/2021,9212,5958,6056,6041,9365,5185
8/7/2021,9232,5963,6059,6043,9366,5201
8/8/2021,9244,5966,6061,6043,9367,5202
8/9/2021,9280,5995,6077,6051,9377,5340
9/1/2021,9927,6260,6301,6193,9479,6021
9/10/2021,10012,6304,6328,6219,9495,6130
9/11/2021,10013,6305,6329,6219,9496,6140
9/12/2021,10020,6305,6329,6219,9497,6145
9/13/2021,10026,6307,6335,6220,9498,6148
9/14/2021,10036,6310,6341,6228,9507,6171
9/15/2021,10045,6317,6347,6229,9508,6197
9/16/2021,10052,6319,6349,6232,9511,6220
9/17/2021,10056,6325,6353,6235,9512,6231
9/18/2021,10061,6326,6356,6238,9515,6236
9/19/2021,10063,6328,6357,6238,9516,6241
9/2/2021,9934,6267,6306,6200,9481,6031
9/20/2021,10069,6329,6357,6238,9518,6250
9/21/2021,10081,6332,6362,6239,9523,6273
9/22/2021,10104,6338,6367,6244,9527,6299
9/23/2021,10131,6340,6370,6245,9531,6316
9/24/2021,10138,6346,6374,6247,9532,6330
9/25/2021,10142,6351,6374,6248,9532,6341
9/26/2021,10143,6352,6376,6250,9534,6342
9/27/2021,10145,6357,6377,6252,9534,6357
9/28/2021,10156,6361,6380,6257,9539,6375
9/29/2021,10172,6368,6383,6260,9541,6381
9/3/2021,9952,6275,6313,6202,9484,6044
9/30/2021,10185,6374,6386,6263,9544,6410
9/4/2021,9962,6278,6314,6203,9486,6050
9/5/2021,9965,6283,6314,6206,9487,6055
9/6/2021,9968,6283,6314,6207,9487,6055
9/7/2021,9978,6288,6316,6211,9490,6077
9/8/2021,9987,6292,6319,6214,9492,6088
9/9/2021,10003,6298,6323,6216,9495,6111
