date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,945,864,632,481,219,7
1/10/2021,1291,1202,922,709,494,12
1/11/2021,1352,1289,985,748,834,12
1/12/2021,1415,1356,1061,802,1155,14
1/13/2021,1502,1430,1136,864,1490,14
1/14/2021,1521,1447,1165,887,1578,14
1/15/2021,1550,1463,1185,914,1667,14
1/16/2021,1554,1465,1188,915,1672,14
1/17/2021,1556,1468,1189,916,1676,14
1/18/2021,1565,1474,1198,920,1693,14
1/19/2021,1608,1502,1227,950,1805,19
1/2/2021,947,865,632,483,220,7
1/20/2021,1623,1509,1235,960,1835,20
1/21/2021,1745,1701,1405,1058,2356,23
1/22/2021,1854,1795,1487,1139,3017,24
1/23/2021,1883,1835,1512,1170,3051,25
1/24/2021,1884,1837,1515,1173,3062,25
1/25/2021,1919,1909,1578,1222,3219,25
1/26/2021,2053,2050,1716,1358,3373,33
1/27/2021,2195,2203,1834,1454,3574,33
1/28/2021,2352,2355,2023,1673,4268,34
1/29/2021,2511,2486,2188,1815,5350,38
1/3/2021,949,865,632,483,220,7
1/30/2021,2551,2517,2226,1889,6209,38
1/31/2021,2552,2518,2226,1890,6225,38
1/4/2021,1004,920,673,515,257,8
1/5/2021,1091,1015,738,560,292,8
1/6/2021,1205,1131,832,624,362,12
1/7/2021,1251,1169,892,661,393,12
1/8/2021,1284,1198,918,702,484,12
1/9/2021,1286,1199,922,706,489,12
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,11,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,11,6,8,
12/21/2020,75,45,49,23,23,
12/22/2020,255,243,170,136,54,1
12/23/2020,445,459,328,253,94,4
12/24/2020,508,513,384,293,101,4
12/25/2020,508,513,384,293,101,4
12/26/2020,532,548,400,311,107,4
12/27/2020,532,548,400,311,108,4
12/28/2020,675,661,476,361,134,6
12/29/2020,774,750,534,409,166,7
12/3/2020,1,1,2,,2,
12/30/2020,912,848,614,463,200,7
12/31/2020,944,863,628,477,208,7
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2591,2544,2246,1915,6829,42
2/10/2021,2931,2846,2623,2361,9928,57
2/11/2021,3061,2960,2754,2516,10940,68
2/12/2021,3120,3007,2812,2571,12025,69
