date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-04 00:00:00,26,5,0.1923076923076923,,,
2021-09-03 00:00:00,117,14,0.1196581196581197,16,8,0.5
2021-09-02 00:00:00,259,19,0.0733590733590734,19,11,0.5789473684210528
2021-09-01 00:00:00,304,23,0.0756578947368421,18,13,0.7222222222222222
2021-08-31 00:00:00,320,18,0.05625,19,7,0.368421052631579
2021-08-30 00:00:00,363,38,0.1046831955922865,27,14,0.5185185185185186
2021-08-29 00:00:00,72,13,0.1805555555555556,4,2,0.5
2021-08-28 00:00:00,85,9,0.1058823529411765,17,9,0.5294117647058824
2021-08-27 00:00:00,344,30,0.0872093023255814,27,15,0.5555555555555556
2021-08-26 00:00:00,315,16,0.0507936507936508,29,14,0.4827586206896552
2021-08-25 00:00:00,423,30,0.0709219858156028,30,19,0.6333333333333334
2021-08-24 00:00:00,309,15,0.0485436893203884,18,7,0.3888888888888889
2021-08-23 00:00:00,364,41,0.1126373626373627,24,12,0.5
2021-08-22 00:00:00,89,6,0.0674157303370787,7,4,0.5714285714285714
2021-08-21 00:00:00,135,8,0.0592592592592593,22,8,0.3636363636363637
2021-08-20 00:00:00,440,28,0.0636363636363636,19,16,0.8421052631578948
2021-08-19 00:00:00,332,9,0.0271084337349398,9,7,0.7777777777777778
2021-08-18 00:00:00,403,20,0.0496277915632754,19,8,0.4210526315789474
2021-08-17 00:00:00,275,10,0.0363636363636364,24,17,0.7083333333333334
2021-08-16 00:00:00,398,19,0.0477386934673367,11,6,0.5454545454545454
2021-08-15 00:00:00,93,8,0.0860215053763441,3,2,0.6666666666666666
2021-08-14 00:00:00,141,17,0.1205673758865248,5,1,0.2
2021-08-13 00:00:00,208,12,0.0576923076923077,20,9,0.45
2021-08-12 00:00:00,196,13,0.0663265306122449,10,6,0.6
2021-08-11 00:00:00,176,8,0.0454545454545455,12,8,0.6666666666666666
2021-08-10 00:00:00,196,11,0.0561224489795918,13,9,0.6923076923076924
2021-08-09 00:00:00,206,17,0.0825242718446602,28,18,0.642857142857143
2021-08-08 00:00:00,59,9,0.152542372881356,10,6,0.6
2021-08-07 00:00:00,81,15,0.1851851851851852,17,12,0.7058823529411766
2021-08-06 00:00:00,143,12,0.0839160839160839,21,12,0.5714285714285714
2021-08-05 00:00:00,108,8,0.0740740740740741,9,3,0.3333333333333333
2021-08-04 00:00:00,120,12,0.1,16,9,0.5625
2021-08-03 00:00:00,165,13,0.0787878787878788,8,4,0.5
2021-08-02 00:00:00,158,20,0.1265822784810127,22,16,0.7272727272727274
2021-08-01 00:00:00,60,5,0.0833333333333333,8,7,0.875
2021-07-31 00:00:00,64,3,0.046875,,,
2021-07-30 00:00:00,100,7,0.07,12,8,0.6666666666666666
2021-07-29 00:00:00,109,7,0.0642201834862385,16,11,0.6875
2021-07-28 00:00:00,70,6,0.0857142857142857,8,4,0.5
2021-07-27 00:00:00,77,9,0.1168831168831169,12,8,0.6666666666666666
2021-07-26 00:00:00,79,5,0.0632911392405063,14,10,0.7142857142857144
2021-07-25 00:00:00,38,3,0.0789473684210526,,,
2021-07-24 00:00:00,35,3,0.0857142857142857,2,2,1
2021-07-23 00:00:00,58,4,0.0689655172413793,5,4,0.8
2021-07-22 00:00:00,94,3,0.0319148936170213,10,7,0.7
2021-07-21 00:00:00,70,0,0,12,7,0.5833333333333334
2021-07-20 00:00:00,78,5,0.0641025641025641,9,6,0.6666666666666666
