date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-09-05 00:00:00,73,2,0.0273972602739726,,,,1.0,1.0,1.0,,,,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,,28.0,1.0,0.0357142857142857,,,,,,,,,,3.0,0.0,0.0,,,,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,
2021-09-04 00:00:00,3304,496,0.1501210653753027,58.0,21.0,0.3620689655172414,14.0,3.0,0.2142857142857143,1.0,0.0,0.0,71.0,14.0,0.1971830985915493,1.0,0.0,0.0,67.0,17.0,0.2537313432835821,2.0,1.0,0.5,7.0,1.0,0.1428571428571429,1.0,0.0,0.0,215.0,38.0,0.1767441860465116,3.0,1.0,0.3333333333333333,457.0,59.0,0.1291028446389497,7.0,4.0,0.5714285714285714,58.0,6.0,0.103448275862069,,,,76.0,20.0,0.2631578947368421,,,,2138.0,309.0,0.1445275958840038,42.0,15.0,0.3571428571428572,4.0,0.0,0.0,,,,2.0,0.0,0.0,,,,8.0,2.0,0.25,,,,14.0,4.0,0.2857142857142857,,,,53.0,11.0,0.2075471698113208,,,,26.0,5.0,0.1923076923076923,,,
2021-09-03 00:00:00,10431,1382,0.1324896941808072,797.0,395.0,0.4956085319949812,52.0,6.0,0.1153846153846154,3.0,1.0,0.3333333333333333,241.0,27.0,0.1120331950207469,6.0,3.0,0.5,291.0,51.0,0.1752577319587629,32.0,14.0,0.4375,36.0,6.0,0.1666666666666667,5.0,4.0,0.8,685.0,112.0,0.1635036496350365,79.0,42.0,0.5316455696202532,1182.0,108.0,0.0913705583756345,71.0,25.0,0.352112676056338,142.0,26.0,0.1830985915492958,2.0,0.0,0.0,278.0,55.0,0.197841726618705,47.0,13.0,0.2765957446808511,6804.0,899.0,0.1321281599059377,514.0,274.0,0.5330739299610896,15.0,1.0,0.0666666666666667,2.0,0.0,0.0,3.0,0.0,0.0,,,,41.0,13.0,0.3170731707317073,,,,54.0,9.0,0.1666666666666667,9.0,7.0,0.7777777777777778,204.0,21.0,0.1029411764705882,3.0,2.0,0.6666666666666666,117.0,14.0,0.1196581196581197,16.0,8.0,0.5
2021-09-02 00:00:00,13829,1525,0.1102755079904548,865.0,458.0,0.5294797687861272,87.0,11.0,0.1264367816091954,1.0,0.0,0.0,268.0,28.0,0.1044776119402985,14.0,9.0,0.642857142857143,301.0,36.0,0.1196013289036545,32.0,18.0,0.5625,72.0,5.0,0.0694444444444445,2.0,0.0,0.0,788.0,112.0,0.1421319796954315,47.0,19.0,0.4042553191489362,2096.0,180.0,0.0858778625954199,56.0,31.0,0.5535714285714286,162.0,19.0,0.117283950617284,14.0,7.0,0.5,291.0,51.0,0.1752577319587629,37.0,11.0,0.2972972972972973,8513.0,951.0,0.1117115000587337,619.0,339.0,0.5476575121163166,16.0,1.0,0.0625,,,,2.0,1.0,0.5,1.0,0.0,0.0,52.0,16.0,0.3076923076923077,,,,101.0,12.0,0.1188118811881188,5.0,3.0,0.6,411.0,44.0,0.1070559610705596,1.0,1.0,1.0,259.0,19.0,0.0733590733590734,19.0,11.0,0.5789473684210528
2021-09-01 00:00:00,15368,1826,0.1188183237896929,943.0,517.0,0.5482502651113468,89.0,11.0,0.1235955056179775,1.0,1.0,1.0,240.0,33.0,0.1375,5.0,3.0,0.6,354.0,53.0,0.1497175141242938,31.0,19.0,0.6129032258064516,81.0,3.0,0.037037037037037,11.0,10.0,0.909090909090909,931.0,132.0,0.1417830290010741,56.0,26.0,0.4642857142857144,2392.0,201.0,0.0840301003344482,70.0,35.0,0.5,217.0,30.0,0.1382488479262673,2.0,2.0,1.0,291.0,56.0,0.1924398625429553,32.0,14.0,0.4375,9398.0,1150.0,0.1223664609491381,687.0,372.0,0.5414847161572054,20.0,5.0,0.25,,,,2.0,0.0,0.0,,,,72.0,12.0,0.1666666666666667,2.0,2.0,1.0,93.0,15.0,0.1612903225806452,11.0,10.0,0.909090909090909,427.0,49.0,0.1147540983606558,8.0,4.0,0.5,304.0,23.0,0.0756578947368421,18.0,13.0,0.7222222222222222
2021-08-31 00:00:00,17761,1924,0.1083272338269242,1017.0,510.0,0.5014749262536874,138.0,15.0,0.108695652173913,2.0,0.0,0.0,426.0,39.0,0.0915492957746479,9.0,7.0,0.7777777777777778,423.0,59.0,0.1394799054373523,26.0,13.0,0.5,114.0,10.0,0.087719298245614,7.0,6.0,0.8571428571428572,853.0,142.0,0.1664712778429074,50.0,24.0,0.48,2656.0,212.0,0.0798192771084337,65.0,36.0,0.553846153846154,218.0,31.0,0.1422018348623853,4.0,2.0,0.5,304.0,58.0,0.1907894736842105,55.0,23.0,0.4181818181818182,11144.0,1228.0,0.1101938262742283,740.0,370.0,0.5,24.0,3.0,0.125,,,,7.0,1.0,0.1428571428571429,,,,85.0,11.0,0.1294117647058824,1.0,0.0,0.0,104.0,22.0,0.2115384615384615,17.0,10.0,0.5882352941176472,362.0,31.0,0.0856353591160221,9.0,4.0,0.4444444444444444,320.0,18.0,0.05625,19.0,7.0,0.368421052631579
2021-08-30 00:00:00,18741,2163,0.115415399391708,975.0,511.0,0.5241025641025642,169.0,23.0,0.136094674556213,2.0,1.0,0.5,486.0,36.0,0.0740740740740741,10.0,8.0,0.8,437.0,84.0,0.1922196796338673,31.0,15.0,0.4838709677419356,123.0,11.0,0.0894308943089431,8.0,7.0,0.875,1306.0,186.0,0.1424196018376723,81.0,39.0,0.4814814814814816,2639.0,210.0,0.0795755968169761,54.0,24.0,0.4444444444444444,263.0,25.0,0.0950570342205323,7.0,1.0,0.1428571428571429,320.0,74.0,0.23125,46.0,14.0,0.3043478260869566,11109.0,1335.0,0.1201728328382393,675.0,371.0,0.5496296296296296,22.0,6.0,0.2727272727272727,,,,3.0,0.0,0.0,,,,102.0,17.0,0.1666666666666667,1.0,0.0,0.0,252.0,24.0,0.0952380952380952,17.0,11.0,0.6470588235294118,474.0,40.0,0.0843881856540084,7.0,0.0,0.0,363.0,38.0,0.1046831955922865,27.0,14.0,0.5185185185185186
2021-08-29 00:00:00,8961,1157,0.1291150541234237,211.0,107.0,0.5071090047393366,43.0,6.0,0.1395348837209302,,,,162.0,16.0,0.0987654320987654,1.0,0.0,0.0,259.0,38.0,0.1467181467181467,7.0,2.0,0.2857142857142857,25.0,3.0,0.12,,,,616.0,101.0,0.163961038961039,13.0,10.0,0.7692307692307694,1204.0,121.0,0.1004983388704319,11.0,3.0,0.2727272727272727,102.0,11.0,0.107843137254902,,,,140.0,31.0,0.2214285714285714,15.0,8.0,0.5333333333333334,5910.0,761.0,0.1287648054145516,156.0,79.0,0.5064102564102564,1.0,0.0,0.0,,,,2.0,0.0,0.0,1.0,1.0,1.0,6.0,3.0,0.5,,,,29.0,5.0,0.1724137931034483,,,,107.0,13.0,0.1214953271028038,,,,72.0,13.0,0.1805555555555556,4.0,2.0,0.5
2021-08-28 00:00:00,10810,1317,0.121831637372803,367.0,190.0,0.5177111716621254,53.0,9.0,0.169811320754717,,,,219.0,21.0,0.0958904109589041,,,,203.0,44.0,0.2167487684729064,,,,20.0,4.0,0.2,1.0,0.0,0.0,607.0,92.0,0.1515650741350906,36.0,21.0,0.5833333333333334,1439.0,120.0,0.0833912439193885,13.0,6.0,0.4615384615384616,92.0,12.0,0.1304347826086957,1.0,1.0,1.0,161.0,36.0,0.2236024844720497,19.0,7.0,0.368421052631579,7406.0,920.0,0.1242236024844721,258.0,136.0,0.5271317829457366,5.0,0.0,0.0,,,,2.0,0.0,0.0,,,,8.0,1.0,0.125,,,,25.0,2.0,0.08,5.0,1.0,0.2,214.0,26.0,0.1214953271028038,,,,85.0,9.0,0.1058823529411765,17.0,9.0,0.5294117647058824
2021-08-27 00:00:00,17847,1781,0.0997926822435143,907.0,476.0,0.5248070562293274,124.0,8.0,0.0645161290322581,3.0,2.0,0.6666666666666666,367.0,39.0,0.1062670299727521,9.0,6.0,0.6666666666666666,355.0,60.0,0.1690140845070423,36.0,19.0,0.5277777777777778,90.0,8.0,0.0888888888888889,,,,1015.0,150.0,0.1477832512315271,55.0,28.0,0.509090909090909,3093.0,207.0,0.0669253152279341,91.0,46.0,0.5054945054945056,241.0,44.0,0.1825726141078838,5.0,3.0,0.6,281.0,45.0,0.1601423487544484,29.0,9.0,0.3103448275862069,10640.0,1078.0,0.1013157894736842,624.0,333.0,0.5336538461538461,10.0,0.0,0.0,,,,4.0,0.0,0.0,1.0,1.0,1.0,80.0,26.0,0.325,1.0,1.0,1.0,88.0,9.0,0.1022727272727273,18.0,11.0,0.6111111111111112,349.0,23.0,0.0659025787965616,6.0,1.0,0.1666666666666667,344.0,30.0,0.0872093023255814,27.0,15.0,0.5555555555555556
