date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-09-05 00:00:00,73,2,0.0273972602739726,,,
2021-09-04 00:00:00,3304,496,0.1501210653753027,58,21,0.3620689655172414
2021-09-03 00:00:00,10431,1382,0.1324896941808072,797,395,0.4956085319949812
2021-09-02 00:00:00,13829,1525,0.1102755079904548,865,458,0.5294797687861272
2021-09-01 00:00:00,15368,1826,0.1188183237896929,943,517,0.5482502651113468
2021-08-31 00:00:00,17761,1924,0.1083272338269242,1017,510,0.5014749262536874
2021-08-30 00:00:00,18741,2163,0.115415399391708,975,511,0.5241025641025642
2021-08-29 00:00:00,8961,1157,0.1291150541234237,211,107,0.5071090047393366
2021-08-28 00:00:00,10810,1317,0.121831637372803,367,190,0.5177111716621254
2021-08-27 00:00:00,17847,1781,0.0997926822435143,907,476,0.5248070562293274
2021-08-26 00:00:00,18206,1907,0.1047456882346479,1046,592,0.5659655831739961
2021-08-25 00:00:00,19291,2104,0.1090664040226012,1143,640,0.5599300087489064
2021-08-24 00:00:00,19875,1936,0.0974088050314465,1165,626,0.5373390557939914
2021-08-23 00:00:00,20958,2181,0.1040652734039508,1103,577,0.5231187669990934
2021-08-22 00:00:00,9938,1140,0.1147112094988932,248,132,0.532258064516129
2021-08-21 00:00:00,11407,1283,0.1124747961777856,396,191,0.4823232323232324
2021-08-20 00:00:00,18956,1954,0.1030808187381304,1030,567,0.5504854368932038
2021-08-19 00:00:00,19947,2030,0.1017696896776458,999,552,0.5525525525525526
2021-08-18 00:00:00,20591,2092,0.1015977854402409,1001,520,0.5194805194805194
2021-08-17 00:00:00,21340,2163,0.1013589503280225,1059,558,0.5269121813031162
2021-08-16 00:00:00,22473,2309,0.1027455168424332,977,525,0.5373592630501536
2021-08-15 00:00:00,10257,1282,0.124987813200741,221,106,0.4796380090497738
2021-08-14 00:00:00,10862,1335,0.1229055422574112,339,181,0.5339233038348082
2021-08-13 00:00:00,16699,1898,0.1136595005688964,894,474,0.5302013422818792
2021-08-12 00:00:00,17094,1849,0.1081666081666082,910,463,0.5087912087912088
