date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,184,162,187,241,5
1/10/2021,273,304,302,313,518,8
1/11/2021,280,316,310,328,564,8
1/12/2021,289,323,324,357,629,11
1/13/2021,300,332,336,374,727,11
1/14/2021,316,364,363,422,849,12
1/15/2021,425,478,470,548,977,32
1/16/2021,428,478,471,548,1032,32
1/17/2021,429,478,471,548,1034,32
1/18/2021,442,482,485,561,1109,32
1/19/2021,450,495,493,581,1162,33
1/2/2021,180,184,162,188,242,5
1/20/2021,475,506,509,601,1242,33
1/21/2021,490,514,517,624,1374,34
1/22/2021,556,571,553,665,1438,40
1/23/2021,562,582,563,672,1646,40
1/24/2021,563,582,565,672,1646,40
1/25/2021,577,592,582,689,1691,41
1/26/2021,586,598,586,702,1761,41
1/27/2021,612,612,609,720,1870,43
1/28/2021,637,641,648,750,1953,43
1/29/2021,682,671,669,783,2174,52
1/3/2021,180,184,162,188,242,5
1/30/2021,717,697,690,790,2180,55
1/31/2021,717,697,690,791,2180,55
1/4/2021,199,217,197,208,276,6
1/5/2021,210,231,213,224,330,7
1/6/2021,228,256,229,246,366,8
1/7/2021,251,271,252,264,458,8
1/8/2021,273,304,302,313,517,8
1/9/2021,273,304,302,313,518,8
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,37,13,1
12/19/2020,41,34,21,37,13,1
12/20/2020,41,34,21,37,13,2
12/21/2020,56,44,30,46,17,2
12/22/2020,61,58,38,59,23,2
12/23/2020,92,89,74,82,33,2
12/24/2020,110,100,80,99,42,2
12/25/2020,110,100,80,99,42,2
12/26/2020,111,102,82,100,46,2
12/27/2020,112,102,83,100,46,2
12/28/2020,133,123,100,126,110,4
12/29/2020,154,149,123,141,178,4
12/30/2020,165,171,144,168,215,5
12/31/2020,179,182,162,187,239,5
2/1/2021,727,706,700,796,2228,56
2/10/2021,870,777,792,892,3007,73
2/11/2021,890,804,828,925,3076,75
2/12/2021,926,830,851,972,3146,81
2/13/2021,931,835,852,988,3288,81
2/14/2021,931,835,852,988,3288,81
2/15/2021,936,838,857,991,3320,81
2/16/2021,954,850,868,1009,3358,84
2/17/2021,967,861,878,1019,3403,86
2/18/2021,1005,902,921,1047,3441,96
2/19/2021,1040,927,943,1071,3467,99
2/2/2021,737,714,712,807,2291,57
2/20/2021,1049,932,950,1080,3481,116
2/21/2021,1049,932,950,1080,3481,116
2/22/2021,1063,938,960,1091,3503,119
2/23/2021,1081,952,973,1108,3542,121
2/24/2021,1104,966,990,1126,3575,125
2/25/2021,1129,987,1009,1150,3624,126
2/26/2021,1137,999,1021,1168,3658,126
2/27/2021,1143,1009,1023,1170,3660,127
2/28/2021,1143,1009,1024,1170,3668,127
2/3/2021,749,725,719,813,2424,58
2/4/2021,754,732,726,824,2518,59
2/5/2021,772,740,745,848,2593,60
2/6/2021,805,754,756,860,2784,63
2/7/2021,805,754,756,860,2784,63
2/8/2021,838,762,763,867,2842,71
2/9/2021,849,767,773,873,2915,72
3/1/2021,1164,1025,1041,1194,3693,134
3/10/2021,1321,1138,1160,1502,3893,149
3/11/2021,1341,1151,1178,1563,3922,149
3/12/2021,1408,1195,1217,1654,3955,155
3/13/2021,1414,1198,1223,1729,3969,157
3/14/2021,1415,1198,1223,1729,3971,157
3/15/2021,1427,1213,1244,1811,4031,160
3/16/2021,1433,1223,1255,1864,4058,160
3/17/2021,1455,1238,1281,1925,4101,163
3/18/2021,1477,1248,1306,1957,4135,166
3/19/2021,1506,1258,1327,1981,4154,175
3/2/2021,1192,1042,1062,1236,3716,137
3/20/2021,1509,1258,1327,1985,4160,175
3/21/2021,1510,1259,1328,1985,4161,175
3/22/2021,1540,1292,1359,1997,4173,176
3/23/2021,1580,1316,1390,2036,4188,183
3/24/2021,1624,1338,1420,2075,4215,193
3/25/2021,1660,1361,1454,2114,4234,194
3/26/2021,1700,1390,1487,2151,4256,199
3/27/2021,1734,1415,1501,2158,4267,212
3/28/2021,1734,1415,1501,2158,4268,212
3/29/2021,1750,1430,1531,2205,4284,219
3/3/2021,1230,1068,1079,1274,3773,141
3/30/2021,1772,1449,1552,2226,4301,222
3/31/2021,1805,1479,1623,2275,4320,224
3/4/2021,1258,1089,1101,1320,3799,144
3/5/2021,1263,1099,1112,1343,3810,145
3/6/2021,1270,1101,1117,1357,3816,146
3/7/2021,1271,1101,1117,1357,3817,147
3/8/2021,1281,1109,1130,1389,3843,147
3/9/2021,1300,1123,1146,1440,3866,148
4/1/2021,1850,1507,1657,2319,4330,229
4/10/2021,2076,1730,1831,2442,4413,275
4/11/2021,2076,1730,1831,2445,4414,275
4/12/2021,2083,1736,1841,2456,4426,276
4/13/2021,2097,1741,1846,2463,4441,276
4/14/2021,2111,1800,1878,2468,4451,279
4/15/2021,2124,1814,1887,2481,4462,281
4/16/2021,2149,1827,1903,2500,4479,286
4/17/2021,2149,1830,1905,2501,4480,287
4/18/2021,2149,1830,1905,2501,4480,287
4/19/2021,2163,1831,1910,2511,4484,289
4/2/2021,1865,1523,1673,2328,4337,239
4/20/2021,2193,1836,1922,2517,4496,294
4/21/2021,2241,1865,1934,2524,4504,295
4/22/2021,2264,1900,1959,2537,4515,297
4/23/2021,2287,1921,1967,2548,4527,302
4/24/2021,2297,1926,1971,2551,4532,305
4/25/2021,2297,1926,1971,2551,4532,305
4/26/2021,2300,1930,1981,2559,4546,305
4/27/2021,2310,1938,1990,2573,4554,306
4/28/2021,2335,1949,1995,2583,4567,309
4/29/2021,2358,1959,2007,2594,4582,313
4/3/2021,1866,1525,1675,2333,4338,239
4/30/2021,2365,1963,2009,2599,4587,315
4/4/2021,1872,1525,1676,2335,4338,239
4/5/2021,1885,1538,1685,2345,4346,241
4/6/2021,1926,1562,1712,2375,4360,248
4/7/2021,2004,1662,1747,2399,4381,255
4/8/2021,2045,1702,1811,2422,4400,267
4/9/2021,2062,1720,1823,2435,4405,272
5/1/2021,2369,1963,2011,2601,4587,316
5/10/2021,2415,2004,2044,2640,4615,342
5/11/2021,2419,2007,2047,2648,4619,342
5/12/2021,2432,2007,2059,2654,4624,344
5/13/2021,2451,2015,2068,2662,4633,348
5/14/2021,2468,2022,2071,2671,4636,375
5/15/2021,2471,2025,2074,2671,4638,379
5/16/2021,2474,2025,2074,2672,4638,381
5/17/2021,2479,2035,2084,2678,4645,386
5/18/2021,2482,2041,2086,2682,4646,397
5/19/2021,2494,2044,2098,2689,4650,401
5/2/2021,2370,1963,2012,2602,4587,316
5/20/2021,2499,2053,2105,2693,4656,407
5/21/2021,2507,2061,2109,2698,4662,422
5/22/2021,2513,2061,2111,2703,4663,441
5/23/2021,2514,2062,2111,2704,4664,441
5/24/2021,2523,2066,2117,2711,4664,452
5/25/2021,2528,2075,2122,2715,4670,463
5/26/2021,2540,2077,2126,2717,4671,467
5/27/2021,2557,2084,2133,2725,4674,474
5/28/2021,2566,2088,2138,2732,4674,484
5/29/2021,2569,2089,2139,2732,4674,484
5/3/2021,2373,1965,2017,2607,4591,317
5/30/2021,2569,2089,2139,2732,4674,484
5/31/2021,2571,2090,2139,2732,4674,487
5/4/2021,2384,1974,2025,2614,4600,318
5/5/2021,2392,1982,2031,2621,4606,324
5/6/2021,2401,1993,2034,2631,4610,336
5/7/2021,2405,1994,2038,2636,4612,340
5/8/2021,2410,2001,2041,2638,4612,341
5/9/2021,2410,2001,2042,2638,4612,341
6/1/2021,2580,2101,2143,2739,4678,497
6/10/2021,2637,2140,2180,2781,4714,551
6/11/2021,2641,2142,2181,2783,4714,556
6/12/2021,2642,2143,2182,2786,4715,558
6/13/2021,2643,2143,2182,2786,4715,558
6/14/2021,2652,2148,2189,2791,4717,572
6/15/2021,2656,2152,2194,2793,4719,586
6/16/2021,2661,2153,2197,2794,4720,590
6/17/2021,2666,2156,2198,2796,4722,605
6/18/2021,2683,2160,2203,2800,4727,611
6/19/2021,2686,2160,2204,2801,4729,616
6/2/2021,2585,2107,2147,2745,4684,501
6/20/2021,2686,2160,2205,2804,4729,617
6/21/2021,2689,2162,2209,2808,4734,624
6/22/2021,2692,2167,2210,2813,4735,631
6/23/2021,2694,2169,2211,2816,4737,637
6/24/2021,2699,2174,2213,2818,4737,641
6/25/2021,2705,2177,2216,2821,4742,656
6/26/2021,2707,2177,2220,2822,4743,657
6/27/2021,2707,2177,2220,2823,4743,657
6/28/2021,2713,2184,2224,2827,4744,666
6/29/2021,2725,2186,2226,2829,4745,674
6/3/2021,2594,2111,2149,2749,4689,503
6/30/2021,2736,2192,2232,2833,4746,690
6/4/2021,2607,2116,2157,2756,4691,511
6/5/2021,2609,2119,2158,2759,4693,513
6/6/2021,2613,2119,2158,2761,4693,513
6/7/2021,2616,2119,2160,2763,4696,525
6/8/2021,2619,2122,2170,2765,4699,538
6/9/2021,2624,2128,2173,2766,4703,541
7/1/2021,2742,2195,2235,2836,4747,700
7/10/2021,2782,2221,2250,2856,4767,758
7/11/2021,2783,2221,2251,2856,4767,758
7/12/2021,2792,2223,2253,2858,4768,766
7/13/2021,2798,2225,2256,2858,4770,778
7/14/2021,2810,2235,2257,2859,4775,787
7/15/2021,2817,2243,2260,2866,4778,796
7/16/2021,2822,2245,2266,2868,4783,801
7/17/2021,2826,2246,2267,2868,4783,806
7/18/2021,2829,2246,2267,2869,4783,808
7/19/2021,2839,2254,2270,2872,4786,830
7/2/2021,2744,2198,2239,2839,4749,706
