Category,value
tests,11999578
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1989038
20 - 44 years,5136655
45 - 54 years,1592888
55 - 64 years,1479126
65 years and older,1780342
Unknown,21529
positive,0.0975242629365799
