date,pcr_tests,pcr_positivity,ser_tests,ser_positivity,pcr_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_positivity_COCHISE
2020-08-09 00:00:00,4,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08 00:00:00,1549,0.0632666236281472,97.0,0.13402061855670097,1.0,0.0,,,34.0,0.1764705882352941,4.0,0.5,172.0,0.0174418604651163,,,8.0,0.125,,,69.0,0.1014492753623189,9.0,0.1111111111111111,73.0,0.0958904109589041,4.0,0.0,8.0,0.125,1.0,1.0,3.0,0.0,,,1128.0,0.0629432624113475,71.0,0.1267605633802817,,,,,,,,,,,1.0,0.0,23.0,0.0,5.0,0.0,12.0,0.1666666666666667,,,1.0,0.0,2.0,0.0
2020-08-07 00:00:00,5301,0.0718732314657612,1564.0,0.1361892583120205,40.0,0.075,1.0,1.0,286.0,0.1398601398601399,21.0,0.38095238095238104,97.0,0.0309278350515464,24.0,0.125,57.0,0.1228070175438597,1.0,0.0,303.0,0.0726072607260726,108.0,0.1481481481481482,606.0,0.0445544554455446,166.0,0.0903614457831325,113.0,0.0707964601769912,2.0,0.5,64.0,0.15625,22.0,0.1363636363636364,3428.0,0.0682613768961494,1146.0,0.1326352530541012,4.0,0.0,7.0,0.5714285714285714,5.0,0.0,1.0,1.0,22.0,0.1818181818181818,2.0,0.0,56.0,0.0892857142857143,11.0,0.0909090909090909,84.0,0.0714285714285714,10.0,0.1,76.0,0.0657894736842105,21.0,0.1428571428571429
2020-08-06 00:00:00,6946,0.0871004894903542,1430.0,0.1643356643356643,75.0,0.04,2.0,0.5,319.0,0.1065830721003135,25.0,0.4,220.0,0.0954545454545455,34.0,0.1470588235294118,44.0,0.1818181818181818,23.0,0.0434782608695652,359.0,0.0891364902506964,100.0,0.16,1033.0,0.0755082284607938,194.0,0.1082474226804124,90.0,0.0333333333333333,5.0,0.6,173.0,0.0751445086705202,24.0,0.2083333333333334,4172.0,0.0920421860019176,980.0,0.1744897959183674,12.0,0.1666666666666667,,,4.0,0.0,1.0,0.0,29.0,0.103448275862069,1.0,0.0,59.0,0.0169491525423729,5.0,0.2,90.0,0.1111111111111111,11.0,0.0,110.0,0.0727272727272727,14.0,0.0
2020-08-05 00:00:00,7133,0.0887424646011496,1277.0,0.20203602192639,76.0,0.0263157894736842,1.0,1.0,317.0,0.1451104100946373,30.0,0.3,246.0,0.0569105691056911,29.0,0.1379310344827586,53.0,0.0943396226415094,6.0,0.0,397.0,0.0957178841309824,76.0,0.1842105263157895,1106.0,0.0822784810126582,124.0,0.1370967741935484,97.0,0.0412371134020619,6.0,0.3333333333333333,121.0,0.1322314049586777,17.0,0.1764705882352941,4076.0,0.0944553483807655,959.0,0.2158498435870699,10.0,0.0,,,5.0,0.0,2.0,0.0,40.0,0.15,,,95.0,0.0947368421052632,7.0,0.1428571428571429,172.0,0.0406976744186047,3.0,0.0,119.0,0.0252100840336134,8.0,0.0
2020-08-04 00:00:00,8196,0.085285505124451,1636.0,0.1485330073349633,80.0,0.0375,3.0,0.0,380.0,0.1657894736842105,32.0,0.3125,224.0,0.0535714285714286,27.0,0.1111111111111111,54.0,0.0740740740740741,5.0,0.2,454.0,0.0770925110132159,129.0,0.062015503875969005,1614.0,0.0631970260223048,149.0,0.08724832214765099,92.0,0.0760869565217391,8.0,0.125,97.0,0.13402061855670097,39.0,0.1794871794871795,4305.0,0.0938443670150987,1186.0,0.1644182124789208,10.0,0.0,1.0,0.0,4.0,0.0,,,33.0,0.1515151515151515,1.0,0.0,79.0,0.2025316455696203,16.0,0.0,102.0,0.0490196078431373,12.0,0.0833333333333333,120.0,0.1,12.0,0.1666666666666667
2020-08-03 00:00:00,9815,0.0945491594498217,1700.0,0.1494117647058824,117.0,0.0598290598290598,3.0,0.3333333333333333,499.0,0.1583166332665331,23.0,0.3478260869565218,234.0,0.0726495726495727,64.0,0.03125,38.0,0.1052631578947368,4.0,0.5,448.0,0.1071428571428571,118.0,0.0847457627118644,1872.0,0.0854700854700855,167.0,0.0838323353293413,157.0,0.1146496815286624,4.0,0.25,121.0,0.1239669421487603,29.0,0.2068965517241379,5282.0,0.0992048466489966,1237.0,0.16410670978173,12.0,0.0,2.0,0.0,4.0,0.25,,,38.0,0.1052631578947368,1.0,0.0,123.0,0.024390243902439,11.0,0.0,148.0,0.0878378378378378,8.0,0.25,134.0,0.0298507462686567,14.0,0.2142857142857143
2020-08-02 00:00:00,4367,0.0913670712159377,411.0,0.0948905109489051,12.0,0.1666666666666667,1.0,0.0,60.0,0.1,3.0,0.0,87.0,0.0804597701149425,3.0,0.6666666666666666,15.0,0.2,3.0,0.0,279.0,0.0860215053763441,52.0,0.0384615384615385,448.0,0.0691964285714286,50.0,0.06,25.0,0.24,1.0,0.0,38.0,0.1315789473684211,,,3086.0,0.0939727802981206,280.0,0.1035714285714286,2.0,0.0,1.0,0.0,8.0,0.0,,,14.0,0.5714285714285714,,,24.0,0.1666666666666667,7.0,0.0,35.0,0.0285714285714286,,,27.0,0.0,3.0,0.0
2020-08-01 00:00:00,6374,0.0829934107310951,554.0,0.1173285198555957,19.0,0.1578947368421053,1.0,0.0,52.0,0.1730769230769231,2.0,0.0,280.0,0.0357142857142857,3.0,0.3333333333333333,269.0,0.0223048327137546,2.0,1.0,283.0,0.08833922261484099,61.0,0.0655737704918033,1029.0,0.0845481049562682,90.0,0.0333333333333333,36.0,0.1666666666666667,1.0,0.0,55.0,0.0909090909090909,1.0,0.0,4072.0,0.0893909626719057,369.0,0.1463414634146342,4.0,0.0,1.0,0.0,2.0,0.0,,,9.0,0.3333333333333333,,,40.0,0.1,15.0,0.0,28.0,0.0,,,34.0,0.0294117647058824,5.0,0.2
2020-07-31 00:00:00,9240,0.0836580086580087,1622.0,0.1627620221948212,256.0,0.05859375,1.0,1.0,388.0,0.1056701030927835,35.0,0.2571428571428571,259.0,0.0772200772200772,39.0,0.1025641025641026,209.0,0.0191387559808612,5.0,0.0,456.0,0.0745614035087719,139.0,0.158273381294964,1541.0,0.0843608046722907,179.0,0.1731843575418995,149.0,0.0939597315436242,5.0,0.2,109.0,0.1376146788990826,23.0,0.2173913043478261,5119.0,0.0894705997265091,1142.0,0.1611208406304729,6.0,0.3333333333333333,2.0,1.0,7.0,0.0,,,18.0,0.1111111111111111,1.0,0.0,135.0,0.037037037037037,16.0,0.0,123.0,0.0731707317073171,15.0,0.2,144.0,0.0694444444444445,10.0,0.1
