Category,value
tests,10647889
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1622543
20 - 44 years,4601307
45 - 54 years,1435348
55 - 64 years,1345040
65 years and older,1625003
Unknown,18648
positive,0.0970849714905931
