Category,value
tests,740747
YUMA,12697
YAVAPAI,21893
SANTA CRUZ,2236
PINAL,45109
PIMA,66128
NAVAJO,6083
MOHAVE,16343
MARICOPA,530532
LA PAZ,1900
GREENLEE,304
GRAHAM,1602
GILA,7340
COCONINO,10081
COCHISE,6712
APACHE,1640
Unknown,685
65 years and older,180839
55 - 64 years,148183
45 - 54 years,133692
20 - 44 years,244750
Less than 20 years,32598
positive,0.2165759699330541
