date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,334,326,283,287,221,2
1/1/2022,14458,9956,9396,12325,24884,11823
1/10/2021,453,465,396,398,657,4
1/11/2021,465,480,420,417,856,4
1/12/2021,472,488,428,427,1073,5
1/13/2021,492,522,451,454,1389,5
1/14/2021,497,530,464,465,1641,5
1/15/2021,502,537,474,476,2067,5
1/16/2021,517,543,482,488,2424,5
1/17/2021,520,544,485,490,2438,5
1/18/2021,523,549,492,499,2616,5
1/19/2021,541,561,507,516,2827,5
1/2/2021,335,329,287,290,223,2
1/2/2022,14465,9963,9399,12332,24886,11842
1/20/2021,552,576,522,540,3207,6
1/21/2021,558,591,534,563,3586,6
1/22/2021,573,599,542,572,3753,6
1/23/2021,599,635,576,607,4111,6
1/24/2021,609,639,582,628,4185,6
1/25/2021,635,662,623,677,4375,6
1/26/2021,657,706,672,736,4593,7
1/27/2021,685,745,716,782,4983,7
1/28/2021,737,786,769,861,5608,8
1/29/2021,779,833,837,934,5989,8
1/3/2021,346,343,299,305,248,2
1/3/2022,14491,9976,9414,12350,24900,11867
1/30/2021,781,838,839,939,6007,8
1/31/2021,786,841,842,947,6034,8
1/4/2021,352,352,304,307,269,2
1/4/2022,14510,9996,9429,12362,24918,11916
1/5/2021,372,379,318,322,281,2
1/5/2022,14536,10003,9441,12374,24931,11958
1/6/2021,394,396,338,347,299,2
1/6/2022,14563,10021,9451,12391,24947,12025
1/7/2021,402,403,347,357,329,2
1/7/2022,14595,10035,9474,12406,24962,12064
1/8/2021,432,436,376,380,359,3
1/8/2022,14598,10040,9480,12409,24967,12088
1/9/2021,447,460,396,396,654,4
10/1/2021,12627,8594,8177,11086,23263,5980
10/10/2021,12775,8678,8271,11137,23319,6058
10/11/2021,12791,8689,8279,11142,23327,6068
10/12/2021,12812,8695,8285,11148,23331,6080
10/13/2021,12833,8716,8291,11151,23335,6092
10/14/2021,12865,8735,8308,11168,23346,6103
10/15/2021,12884,8750,8320,11183,23353,6111
10/16/2021,12916,8780,8334,11192,23357,6674
10/17/2021,12925,8782,8340,11193,23360,6681
10/18/2021,12944,8804,8354,11202,23369,6693
10/19/2021,12960,8812,8365,11214,23376,6699
10/2/2021,12635,8594,8181,11089,23264,5987
10/20/2021,12968,8824,8370,11221,23383,6704
10/21/2021,12978,8836,8378,11235,23392,6711
10/22/2021,13011,8865,8396,11247,23415,6729
10/23/2021,13022,8866,8396,11252,23422,6734
10/24/2021,13027,8867,8399,11257,23432,6735
10/25/2021,13043,8877,8411,11264,23459,6739
10/26/2021,13056,8898,8424,11274,23482,6745
10/27/2021,13071,8916,8437,11286,23504,6747
10/28/2021,13092,8931,8452,11297,23541,6756
10/29/2021,13112,8946,8468,11312,23582,6774
10/3/2021,12640,8596,8183,11089,23264,5988
10/30/2021,13118,8949,8473,11318,23591,6779
10/31/2021,13124,8951,8474,11320,23597,6779
10/4/2021,12661,8601,8199,11093,23272,5995
10/5/2021,12694,8615,8210,11101,23276,6004
10/6/2021,12715,8632,8230,11109,23288,6010
10/7/2021,12740,8647,8244,11120,23297,6028
10/8/2021,12755,8667,8262,11133,23315,6050
10/9/2021,12771,8674,8267,11136,23317,6058
