date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,385,365
2020-12-23,827,442
2020-12-24,878,51
2020-12-25,894,16
2020-12-26,932,38
2020-12-27,946,14
2020-12-28,1023,77
2020-12-29,1329,306
2020-12-30,2079,750
2020-12-31,2224,145
2021-01-01,2253,29
2021-01-02,2373,120
2021-01-03,2379,6
2021-01-04,2422,43
2021-01-05,2497,75
2021-01-06,2590,93
2021-01-07,3257,667
2021-01-08,4000,743
2021-01-09,4185,185
2021-01-10,4194,9
2021-01-11,4273,79
2021-01-12,4495,222
2021-01-13,4968,473
2021-01-14,5296,328
2021-01-15,5409,113
2021-01-16,5708,299
2021-01-17,5740,32
2021-01-18,5958,218
2021-01-19,6704,746
2021-01-20,7656,952
2021-01-21,9096,1440
2021-01-22,10777,1681
2021-01-23,12206,1429
2021-01-24,13547,1341
2021-01-25,14402,855
2021-01-26,14903,501
2021-01-27,16669,1766
2021-01-28,18642,1973
2021-01-29,20432,1790
2021-01-30,21386,954
2021-01-31,22310,924
2021-02-01,24287,1977
2021-02-02,26515,2228
2021-02-03,29007,2492
2021-02-04,30944,1937
2021-02-05,32820,1876
2021-02-06,34079,1259
2021-02-07,35087,1008
2021-02-08,36640,1553
2021-02-09,38217,1577
2021-02-10,40347,2130
2021-02-11,42001,1654
2021-02-12,43568,1567
2021-02-13,44869,1301
2021-02-14,45877,1008
2021-02-15,46663,786
2021-02-16,48150,1487
2021-02-17,49120,970
2021-02-18,49713,593
2021-02-19,50291,578
2021-02-20,50584,293
2021-02-21,50804,220
2021-02-22,51105,301
2021-02-23,52548,1443
2021-02-24,55563,3015
2021-02-25,58380,2817
2021-02-26,61540,3160
2021-02-27,62718,1178
2021-02-28,63875,1157
2021-03-01,66477,2602
2021-03-02,68776,2299
2021-03-03,71468,2692
2021-03-04,73164,1696
2021-03-05,75172,2008
2021-03-06,76817,1645
2021-03-07,78402,1585
2021-03-08,80946,2544
2021-03-09,83806,2860
2021-03-10,86711,2905
2021-03-11,88739,2028
2021-03-12,90586,1847
2021-03-13,92347,1761
2021-03-14,94041,1694
2021-03-15,96101,2060
2021-03-16,98291,2190
2021-03-17,100122,1831
2021-03-18,101412,1290
2021-03-19,102679,1267
2021-03-20,103660,981
2021-03-21,103947,287
2021-03-22,105079,1132
2021-03-23,106202,1123
2021-03-24,107679,1477
2021-03-25,109151,1472
2021-03-26,110639,1488
2021-03-27,111524,885
2021-03-28,111737,213
2021-03-29,112768,1031
2021-03-30,113866,1098
2021-03-31,115034,1168
2021-04-01,116418,1384
2021-04-02,117760,1342
2021-04-03,118574,814
2021-04-04,118785,211
2021-04-05,120170,1385
2021-04-06,121789,1619
2021-04-07,123326,1537
2021-04-08,125151,1825
2021-04-09,127062,1911
2021-04-10,127872,810
2021-04-11,128543,671
2021-04-12,129809,1266
2021-04-13,130620,811
2021-04-14,132173,1553
2021-04-15,133876,1703
2021-04-16,135383,1507
2021-04-17,137052,1669
2021-04-18,137814,762
2021-04-19,139395,1581
2021-04-20,140267,872
2021-04-21,141568,1301
2021-04-22,143075,1507
2021-04-23,144544,1469
2021-04-24,145775,1231
2021-04-25,146277,502
2021-04-26,147455,1178
2021-04-27,148306,851
2021-04-28,149399,1093
2021-04-29,150246,847
2021-04-30,151231,985
2021-05-01,151840,609
2021-05-02,152057,217
2021-05-03,152789,732
2021-05-04,153674,885
2021-05-05,154316,642
2021-05-06,154918,602
2021-05-07,155522,604
2021-05-08,155985,463
2021-05-09,156144,159
2021-05-10,156746,602
2021-05-11,157270,524
2021-05-12,157975,705
2021-05-13,158525,550
2021-05-14,159257,732
2021-05-15,159724,467
2021-05-16,159906,182
2021-05-17,160339,433
2021-05-18,160842,503
2021-05-19,161424,582
2021-05-20,162099,675
2021-05-21,162612,513
2021-05-22,162886,274
2021-05-23,163072,186
2021-05-24,163464,392
2021-05-25,163848,384
2021-05-26,164261,413
2021-05-27,164628,367
2021-05-28,165062,434
2021-05-29,165258,196
2021-05-30,165402,144
2021-05-31,165501,99
2021-06-01,165908,407
2021-06-02,166307,399
2021-06-03,166725,418
2021-06-04,167166,441
2021-06-05,167370,204
2021-06-06,167511,141
2021-06-07,167801,290
2021-06-08,168138,337
2021-06-09,168461,323
2021-06-10,168768,307
2021-06-11,169121,353
2021-06-12,169334,213
2021-06-13,169452,118
2021-06-14,169702,250
2021-06-15,169998,296
2021-06-16,170297,299
2021-06-17,170546,249
2021-06-18,170876,330
2021-06-19,171011,135
2021-06-20,171088,77
2021-06-21,171268,180
2021-06-22,171514,246
2021-06-23,171787,273
2021-06-24,171997,210
2021-06-25,172269,272
2021-06-26,172389,120
2021-06-27,172471,82
2021-06-28,172666,195
2021-06-29,172855,189
2021-06-30,173117,262
2021-07-01,173351,234
2021-07-02,173611,260
2021-07-03,173737,126
2021-07-04,173752,15
2021-07-05,173901,149
2021-07-06,174098,197
2021-07-07,174343,245
2021-07-08,174530,187
2021-07-09,174758,228
2021-07-10,174888,130
2021-07-11,174947,59
2021-07-12,175099,152
2021-07-13,175264,165
2021-07-14,175434,170
2021-07-15,175613,179
2021-07-16,175917,304
2021-07-17,176085,168
2021-07-18,176185,100
2021-07-19,176418,233
2021-07-20,176667,249
2021-07-21,176988,321
2021-07-22,177271,283
2021-07-23,177575,304
2021-07-24,177820,245
2021-07-25,177966,146
2021-07-26,178233,267
2021-07-27,178534,301
2021-07-28,178825,291
2021-07-29,179074,249
2021-07-30,179553,479
2021-07-31,179777,224
2021-08-01,179918,141
2021-08-02,180180,262
2021-08-03,180464,284
2021-08-04,180769,305
2021-08-05,181076,307
2021-08-06,181483,407
2021-08-07,181755,272
2021-08-08,181910,155
2021-08-09,182218,308
2021-08-10,182467,249
2021-08-11,182736,269
2021-08-12,183111,375
2021-08-13,183616,505
2021-08-14,183938,322
2021-08-15,184117,179
2021-08-16,184487,370
2021-08-17,184881,394
2021-08-18,185270,389
2021-08-19,185652,382
2021-08-20,186160,508
2021-08-21,186418,258
2021-08-22,186576,158
2021-08-23,186893,317
2021-08-24,187229,336
2021-08-25,187651,422
2021-08-26,188009,358
2021-08-27,188511,502
2021-08-28,188758,247
2021-08-29,188937,179
2021-08-30,189261,324
2021-08-31,189566,305
2021-09-01,189924,358
2021-09-02,190184,260
2021-09-03,190625,441
2021-09-04,190861,236
2021-09-05,191009,148
2021-09-06,191068,59
2021-09-07,191363,295
2021-09-08,191674,311
2021-09-09,191935,261
2021-09-10,192432,497
2021-09-11,192628,196
2021-09-12,192778,150
2021-09-13,193035,257
2021-09-14,193283,248
2021-09-15,193495,212
2021-09-16,193748,253
2021-09-17,194113,365
2021-09-18,194287,174
2021-09-19,194386,99
2021-09-20,194585,199
2021-09-21,194798,213
2021-09-22,195059,261
2021-09-23,195307,248
2021-09-24,195689,382
2021-09-25,195901,212
2021-09-26,195984,83
2021-09-27,196238,254
2021-09-28,196453,215
2021-09-29,196713,260
2021-09-30,196976,263
2021-10-01,197285,309
2021-10-02,197427,142
2021-10-03,197484,57
2021-10-04,197695,211
2021-10-05,197915,220
2021-10-06,198146,231
2021-10-07,198318,172
2021-10-08,198583,265
2021-10-09,198703,120
2021-10-10,198775,72
2021-10-11,198974,199
2021-10-12,199124,150
2021-10-13,199328,204
2021-10-14,199551,223
2021-10-15,199797,246
2021-10-16,199903,106
2021-10-17,199990,87
2021-10-18,200178,188
2021-10-19,200365,187
2021-10-20,200573,208
2021-10-21,200774,201
2021-10-22,201569,795
2021-10-23,202026,457
2021-10-24,202329,303
2021-10-25,203352,1023
2021-10-26,204356,1004
2021-10-27,205471,1115
