date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,927,866,660,486,246,5
1/1/2022,35326,20268,19689,22210,37084,26100
1/10/2021,1267,1207,952,719,529,9
1/11/2021,1329,1297,1016,756,874,9
1/12/2021,1391,1370,1092,811,1198,10
1/13/2021,1479,1444,1169,877,1537,10
1/14/2021,1497,1466,1197,901,1625,10
1/15/2021,1527,1482,1217,929,1715,10
1/16/2021,1531,1483,1221,930,1720,10
1/17/2021,1533,1486,1222,931,1724,10
1/18/2021,1541,1493,1232,935,1743,10
1/19/2021,1587,1518,1267,963,1869,16
1/2/2021,929,867,660,488,248,5
1/2/2022,35340,20277,19696,22229,37105,26109
1/20/2021,1601,1526,1276,974,1903,17
1/21/2021,1721,1712,1454,1076,2426,20
1/22/2021,1830,1809,1540,1155,3100,20
1/23/2021,1859,1848,1565,1186,3136,21
1/24/2021,1860,1850,1568,1189,3147,21
1/25/2021,1893,1924,1631,1240,3306,21
1/26/2021,2021,2065,1771,1378,3464,29
1/27/2021,2162,2217,1891,1477,3681,29
1/28/2021,2314,2369,2074,1697,4389,30
1/29/2021,2469,2499,2240,1839,5481,32
1/3/2021,931,867,661,488,248,5
1/3/2022,35375,20283,19704,22260,37179,26166
1/30/2021,2507,2531,2277,1911,6342,32
1/31/2021,2508,2532,2277,1912,6359,32
1/4/2021,986,922,703,519,289,5
1/4/2022,35423,20304,19722,22310,37305,26263
1/5/2021,1072,1018,769,565,325,6
1/5/2022,35488,20322,19744,22361,37399,26431
1/6/2021,1185,1132,865,634,395,9
1/6/2022,35542,20345,19764,22405,37461,26520
1/7/2021,1227,1174,923,672,427,9
1/7/2022,35592,20369,19785,22446,37503,26594
1/8/2021,1260,1203,948,713,518,9
1/8/2022,35611,20383,19795,22455,37512,26649
1/9/2021,1262,1204,952,717,523,9
10/1/2021,30830,17951,17875,19898,32462,15519
10/10/2021,31247,18137,17987,19972,32542,15714
10/11/2021,31295,18169,18005,19992,32550,15745
10/12/2021,31327,18193,18014,19996,32556,15774
10/13/2021,31364,18210,18027,20002,32562,15794
10/14/2021,31432,18232,18057,20019,32574,15823
10/15/2021,31495,18256,18075,20036,32584,15845
10/16/2021,31523,18268,18085,20048,32588,15858
10/17/2021,31537,18275,18089,20050,32588,15866
10/18/2021,31586,18310,18107,20065,32600,15914
10/19/2021,31622,18328,18119,20086,32616,15941
10/2/2021,30850,17960,17886,19904,32467,15543
10/20/2021,31649,18339,18131,20101,32624,15965
10/21/2021,31699,18366,18151,20119,32643,15981
10/22/2021,31799,18410,18176,20136,32675,16024
10/23/2021,31854,18431,18185,20151,32692,16051
10/24/2021,31869,18449,18197,20159,32700,16068
10/25/2021,31936,18477,18215,20172,32740,16098
10/26/2021,31993,18514,18228,20198,32787,16112
10/27/2021,32037,18539,18261,20215,32836,16129
10/28/2021,32095,18576,18289,20248,32880,16155
10/29/2021,32194,18610,18305,20271,32917,16175
10/3/2021,30859,17963,17892,19906,32469,15552
10/30/2021,32248,18627,18312,20277,32927,16189
10/31/2021,32258,18630,18318,20280,32930,16192
10/4/2021,30901,17983,17911,19917,32478,15576
10/5/2021,31052,18022,17929,19930,32495,15607
10/6/2021,31103,18061,17945,19940,32509,15643
10/7/2021,31145,18073,17960,19950,32515,15671
10/8/2021,31193,18107,17972,19960,32529,15695
10/9/2021,31231,18126,17978,19965,32536,15707
11/1/2021,32320,18657,18339,20303,32975,16265
11/10/2021,32780,18898,18533,20534,33344,19182
11/11/2021,32824,18917,18548,20555,33365,19343
11/12/2021,32890,18950,18571,20584,33411,19622
11/13/2021,32945,18980,18584,20600,33418,20200
11/14/2021,32967,19003,18596,20615,33428,20254
11/15/2021,33062,19057,18631,20641,33491,20613
11/16/2021,33113,19093,18662,20678,33550,20786
11/17/2021,33181,19136,18689,20713,33621,21044
11/18/2021,33286,19191,18731,20749,33683,21288
11/19/2021,33392,19249,18770,20780,33726,21501
11/2/2021,32374,18688,18361,20318,33027,16298
11/20/2021,33427,19265,18786,20799,33739,21586
11/21/2021,33450,19270,18798,20806,33747,21644
11/22/2021,33518,19299,18824,20840,33794,21844
11/23/2021,33713,19345,18863,20878,33856,22146
11/24/2021,33809,19381,18892,20917,33910,22391
11/25/2021,33810,19381,18892,20917,33910,22392
11/26/2021,33842,19399,18910,20939,33938,22497
11/27/2021,33863,19416,18932,20959,33960,22566
11/28/2021,33875,19430,18945,20975,33975,22586
11/29/2021,33927,19467,18972,21008,34050,22753
11/3/2021,32438,18710,18378,20343,33071,16424
11/30/2021,33996,19507,19023,21070,34138,22940
11/4/2021,32512,18742,18402,20377,33126,16546
11/5/2021,32557,18765,18430,20405,33157,16808
11/6/2021,32586,18780,18443,20423,33169,16936
11/7/2021,32606,18785,18452,20435,33181,17009
11/8/2021,32669,18825,18480,20480,33250,17250
11/9/2021,32726,18870,18501,20513,33297,17480
12/1/2020,1,1,2,,3,
12/1/2021,34075,19543,19050,21103,34228,23167
12/10/2020,1,2,4,,4,
