date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,288,384,439,500,362,7
1/1/2022,8786,6770,9265,18056,44763,3941
1/10/2021,435,553,648,750,843,11
1/11/2021,452,567,679,788,941,11
1/12/2021,472,590,708,836,1106,11
1/13/2021,490,621,747,883,1276,12
1/14/2021,524,650,797,951,1480,13
1/15/2021,550,694,834,1019,1715,13
1/16/2021,561,711,850,1057,1986,14
1/17/2021,562,714,850,1059,2011,14
1/18/2021,580,734,878,1095,2250,14
1/19/2021,598,753,910,1150,2439,15
1/2/2021,294,394,448,511,375,7
1/2/2022,8799,6776,9270,18071,44771,3948
1/20/2021,631,782,935,1217,2716,15
1/21/2021,648,807,962,1259,2897,15
1/22/2021,676,830,990,1306,3143,15
1/23/2021,689,840,999,1324,3749,15
1/24/2021,689,846,1008,1330,4276,15
1/25/2021,695,853,1019,1351,4538,16
1/26/2021,710,861,1027,1377,4898,16
1/27/2021,734,880,1054,1427,5316,16
1/28/2021,752,904,1086,1474,5848,16
1/29/2021,767,913,1100,1503,6232,16
1/3/2021,296,395,457,518,382,7
1/3/2022,8815,6785,9286,18102,44812,3966
1/30/2021,772,918,1112,1522,6535,16
1/31/2021,775,919,1119,1534,7010,16
1/4/2021,314,424,489,563,448,8
1/4/2022,8838,6795,9302,18128,44836,3981
1/5/2021,329,447,511,591,492,8
1/5/2022,8863,6808,9313,18153,44869,3992
1/6/2021,367,481,551,654,566,9
1/6/2022,8876,6817,9324,18178,44896,4009
1/7/2021,393,509,595,689,683,11
1/7/2022,8892,6836,9341,18201,44916,4054
1/8/2021,424,542,634,731,792,11
1/8/2022,8899,6841,9345,18209,44922,4062
1/9/2021,430,551,643,744,810,11
10/1/2021,7445,6006,8300,16511,41329,2872
10/10/2021,7571,6069,8375,16606,41446,2916
10/11/2021,7583,6080,8385,16622,41463,2921
10/12/2021,7604,6091,8398,16634,41482,2925
10/13/2021,7615,6102,8409,16642,41505,2930
10/14/2021,7630,6105,8424,16654,41532,2938
10/15/2021,7662,6124,8441,16664,41555,2953
10/16/2021,7677,6134,8452,16666,41560,2961
10/17/2021,7685,6135,8454,16670,41564,2964
10/18/2021,7715,6143,8469,16684,41580,2965
10/19/2021,7732,6157,8477,16699,41604,2978
10/2/2021,7454,6017,8308,16520,41345,2873
10/20/2021,7741,6166,8486,16706,41622,2980
10/21/2021,7763,6173,8495,16717,41637,2983
10/22/2021,7782,6192,8521,16729,41684,2991
10/23/2021,7791,6197,8527,16736,41732,2994
10/24/2021,7794,6199,8528,16742,41746,2999
10/25/2021,7807,6205,8541,16765,41832,2999
10/26/2021,7823,6212,8549,16777,41894,3003
10/27/2021,7833,6218,8565,16797,41970,3008
10/28/2021,7848,6223,8574,16823,42040,3013
10/29/2021,7865,6231,8583,16854,42092,3021
10/3/2021,7460,6019,8308,16520,41348,2875
10/30/2021,7873,6234,8593,16865,42119,3024
10/31/2021,7879,6235,8601,16869,42128,3024
10/4/2021,7478,6023,8321,16536,41364,2879
10/5/2021,7497,6034,8328,16550,41385,2886
10/6/2021,7520,6044,8331,16568,41402,2888
10/7/2021,7542,6051,8343,16582,41417,2890
10/8/2021,7560,6062,8359,16599,41437,2911
10/9/2021,7570,6068,8367,16605,41444,2915
11/1/2021,7883,6238,8606,16887,42182,3032
11/10/2021,7983,6301,8682,17017,42624,3186
11/11/2021,8007,6317,8704,17038,42701,3208
11/12/2021,8031,6332,8725,17074,42739,3234
11/13/2021,8044,6337,8732,17088,42762,3250
11/14/2021,8051,6341,8736,17093,42786,3256
11/15/2021,8071,6345,8756,17112,42857,3268
11/16/2021,8094,6355,8773,17124,42906,3284
11/17/2021,8119,6370,8788,17154,42964,3297
11/18/2021,8149,6387,8801,17182,43026,3314
11/19/2021,8179,6409,8828,17214,43088,3361
11/2/2021,7893,6243,8617,16901,42230,3033
11/20/2021,8191,6413,8835,17231,43117,3397
11/21/2021,8203,6423,8842,17248,43146,3416
11/22/2021,8233,6434,8852,17276,43199,3426
11/23/2021,8256,6437,8873,17307,43238,3445
11/24/2021,8268,6446,8883,17325,43262,3459
11/25/2021,8268,6447,8883,17325,43262,3459
11/26/2021,8292,6455,8894,17346,43289,3476
11/27/2021,8297,6465,8906,17361,43309,3485
11/28/2021,8306,6471,8910,17374,43326,3493
11/29/2021,8335,6493,8922,17398,43375,3501
11/3/2021,7911,6248,8621,16914,42276,3036
11/30/2021,8360,6505,8933,17419,43429,3513
11/4/2021,7921,6259,8629,16927,42351,3044
11/5/2021,7934,6266,8640,16940,42413,3058
11/6/2021,7941,6275,8649,16954,42438,3124
11/7/2021,7944,6276,8652,16959,42447,3141
11/8/2021,7956,6290,8660,16970,42523,3151
11/9/2021,7975,6295,8672,16996,42574,3163
12/1/2020,,,,,1,
12/1/2021,8392,6521,8951,17443,43489,3526
12/10/2020,,,,,1,
12/10/2021,8526,6610,9066,17675,43976,3651
12/11/2020,,,,,1,
12/11/2021,8535,6623,9074,17694,44022,3658
12/12/2020,,,,1,1,
12/12/2021,8542,6627,9080,17696,44058,3673
12/13/2020,,,,1,1,
12/13/2021,8554,6634,9093,17714,44112,3677
12/14/2020,,,,1,1,
12/14/2021,8563,6639,9099,17724,44166,3683
12/15/2020,,,,1,1,
12/15/2021,8572,6642,9106,17749,44232,3691
12/16/2020,,,1,2,1,
12/16/2021,8583,6646,9115,17765,44285,3710
12/17/2020,,,1,2,1,
12/17/2021,8594,6653,9130,17792,44339,3731
12/18/2020,,1,1,3,1,
12/18/2021,8602,6655,9137,17804,44359,3744
12/19/2020,,1,1,3,1,
12/19/2021,8608,6663,9144,17812,44375,3751
12/2/2020,,,,,1,
12/2/2021,8408,6536,8967,17476,43542,3539
12/20/2020,,1,1,3,1,
12/20/2021,8634,6669,9167,17848,44445,3758
12/21/2020,1,1,5,7,4,
12/21/2021,8655,6680,9176,17882,44509,3781
12/22/2020,5,12,24,25,13,
12/22/2021,8668,6694,9188,17911,44555,3796
12/23/2020,32,53,77,80,47,
12/23/2021,8681,6706,9202,17929,44598,3822
12/24/2020,64,88,106,102,63,
12/24/2021,8687,6708,9207,17938,44612,3824
12/25/2020,64,88,106,102,63,
12/25/2021,8687,6708,9207,17938,44612,3824
12/26/2020,92,129,140,145,81,1
12/26/2021,8692,6712,9213,17946,44619,3832
12/27/2020,97,139,154,155,102,2
12/27/2021,8709,6721,9226,17979,44654,3853
12/28/2020,140,197,213,220,144,3
12/28/2021,8721,6737,9238,17999,44696,3877
12/29/2020,198,269,309,314,203,4
12/29/2021,8744,6750,9249,18023,44736,3889
12/3/2020,,,,,1,
12/3/2021,8428,6548,8987,17509,43602,3562
12/30/2020,242,330,376,412,269,6
12/30/2021,8770,6764,9256,18043,44752,3917
12/31/2020,285,381,429,488,321,6
12/31/2021,8785,6768,9265,18052,44762,3940
12/4/2020,,,,,1,
12/4/2021,8441,6551,8995,17532,43625,3570
12/5/2020,,,,,1,
12/5/2021,8446,6556,9000,17539,43655,3578
12/6/2020,,,,,1,
12/6/2021,8458,6569,9011,17563,43741,3581
12/7/2020,,,,,1,
12/7/2021,8474,6577,9025,17585,43803,3585
12/8/2020,,,,,1,
12/8/2021,8486,6585,9038,17611,43855,3592
12/9/2020,,,,,1,
12/9/2021,8513,6596,9052,17642,43918,3614
2/1/2021,793,939,1138,1587,7426,17
2/10/2021,892,1041,1259,1817,10672,23
2/11/2021,896,1046,1272,1832,10899,24
2/12/2021,921,1075,1295,1874,11275,26
2/13/2021,922,1086,1300,1891,11500,26
2/14/2021,923,1087,1300,1898,11525,26
2/15/2021,933,1094,1315,1910,11664,27
2/16/2021,938,1099,1324,1931,11916,27
2/17/2021,951,1104,1330,1944,12182,27
2/18/2021,959,1118,1338,1957,12347,27
2/19/2021,962,1121,1340,1963,12434,27
2/2/2021,802,953,1157,1608,7834,17
2/20/2021,962,1121,1341,1969,12457,27
2/21/2021,962,1121,1341,1969,12480,27
2/22/2021,966,1122,1345,1977,12574,27
2/23/2021,968,1122,1346,1983,12651,27
2/24/2021,970,1127,1357,2004,12916,27
2/25/2021,975,1131,1369,2023,13236,27
2/26/2021,978,1137,1381,2042,13553,27
2/27/2021,986,1152,1391,2054,13769,27
2/28/2021,991,1155,1400,2066,14086,27
2/3/2021,834,974,1188,1662,8605,20
2/4/2021,846,988,1207,1697,9026,20
2/5/2021,860,1000,1223,1719,9382,21
2/6/2021,865,1002,1225,1723,9586,21
2/7/2021,865,1010,1228,1734,9694,21
2/8/2021,865,1013,1231,1749,9857,22
2/9/2021,875,1026,1246,1770,9994,22
3/1/2021,1000,1162,1413,2080,14502,28
3/10/2021,1148,1319,1638,3007,19825,31
3/11/2021,1160,1331,1652,3194,20687,31
3/12/2021,1184,1351,1673,3334,21442,32
3/13/2021,1193,1368,1692,3476,21793,33
3/14/2021,1197,1377,1699,3535,22064,33
3/15/2021,1211,1387,1711,3647,22488,34
3/16/2021,1222,1391,1725,3768,23080,34
3/17/2021,1243,1406,1768,3959,24287,34
3/18/2021,1263,1429,1802,4107,25036,34
3/19/2021,1287,1450,1825,4350,25665,35
3/2/2021,1010,1172,1420,2093,14981,28
3/20/2021,1314,1477,1864,4623,26314,35
3/21/2021,1322,1480,1879,4776,26511,36
3/22/2021,1342,1504,1908,5111,27056,38
3/23/2021,1372,1526,1955,5465,27542,39
3/24/2021,1392,1553,2005,5964,28088,41
3/25/2021,1417,1587,2059,6385,28586,42
3/26/2021,1509,1676,2227,6745,29031,55
3/27/2021,1580,1731,2342,6997,29258,66
3/28/2021,1635,1769,2411,7116,29471,71
3/29/2021,1739,1856,2583,7472,29840,94
3/3/2021,1035,1189,1462,2178,15802,30
3/30/2021,1832,1942,2749,7785,30211,96
3/31/2021,1958,2053,2944,8116,30748,105
3/4/2021,1044,1196,1477,2229,16485,30
3/5/2021,1084,1247,1529,2397,17180,30
3/6/2021,1106,1286,1584,2502,17594,30
3/7/2021,1111,1286,1589,2588,17853,30
3/8/2021,1114,1293,1596,2714,18266,30
3/9/2021,1119,1303,1607,2840,18898,31
4/1/2021,2056,2137,3096,8402,31165,115
4/10/2021,2702,2654,3911,9939,33251,205
4/11/2021,2722,2677,3948,10021,33357,221
4/12/2021,2918,2869,4198,10327,33698,238
4/13/2021,2965,2912,4279,10451,33866,255
4/14/2021,3035,2946,4362,10570,34025,270
4/15/2021,3217,3110,4496,10704,34175,277
4/16/2021,3272,3154,4567,10815,34311,296
4/17/2021,3300,3184,4602,10867,34394,306
4/18/2021,3311,3193,4617,10891,34425,311
4/19/2021,3363,3218,4649,10991,34561,316
4/2/2021,2138,2225,3203,8603,31458,127
4/20/2021,3393,3259,4689,11081,34709,320
4/21/2021,3434,3300,4728,11173,34843,326
4/22/2021,3496,3341,4795,11298,34987,331
4/23/2021,3573,3383,4845,11413,35104,351
4/24/2021,3601,3412,4884,11456,35168,358
4/25/2021,3614,3417,4892,11473,35187,358
4/26/2021,3657,3444,4938,11538,35275,367
4/27/2021,3700,3466,4987,11614,35395,371
4/28/2021,3735,3482,5027,11699,35509,377
4/29/2021,3777,3511,5061,11782,35636,383
4/3/2021,2201,2266,3262,8717,31575,133
4/30/2021,3810,3551,5103,11882,35776,397
4/4/2021,2231,2282,3295,8761,31604,137
4/5/2021,2295,2339,3400,8958,31859,139
4/6/2021,2374,2378,3506,9157,32158,152
4/7/2021,2501,2480,3626,9396,32502,163
4/8/2021,2570,2546,3743,9591,32789,174
4/9/2021,2657,2624,3866,9812,33114,198
5/1/2021,3835,3569,5130,11929,35812,404
5/10/2021,4064,3748,5404,12380,36471,442
5/11/2021,4087,3777,5426,12437,36549,447
5/12/2021,4112,3799,5449,12477,36627,451
5/13/2021,4148,3822,5482,12530,36695,461
5/14/2021,4186,3849,5530,12589,36786,481
5/15/2021,4221,3870,5557,12647,36843,520
5/16/2021,4234,3878,5573,12664,36864,538
5/17/2021,4300,3957,5654,12769,36959,567
5/18/2021,4349,3985,5703,12828,37065,584
5/19/2021,4394,4009,5738,12889,37146,627
5/2/2021,3840,3577,5145,11939,35824,404
5/20/2021,4449,4049,5776,12956,37222,669
5/21/2021,4492,4067,5811,13021,37287,732
5/22/2021,4529,4081,5842,13054,37314,763
5/23/2021,4549,4088,5853,13075,37323,772
5/24/2021,4582,4102,5885,13129,37376,809
5/25/2021,4620,4117,5915,13175,37449,836
5/26/2021,4647,4137,5938,13222,37511,844
5/27/2021,4671,4147,5961,13263,37557,858
5/28/2021,4698,4170,5991,13309,37612,887
5/29/2021,4709,4179,6004,13328,37626,899
5/3/2021,3872,3599,5175,12002,35901,408
5/30/2021,4713,4187,6010,13336,37629,904
5/31/2021,4726,4192,6010,13347,37636,906
5/4/2021,3899,3625,5211,12068,36009,412
5/5/2021,3933,3643,5246,12126,36124,418
5/6/2021,3967,3676,5294,12201,36232,422
5/7/2021,3994,3701,5338,12266,36306,427
5/8/2021,4027,3722,5361,12323,36372,436
5/9/2021,4033,3727,5376,12334,36383,437
6/1/2021,4757,4213,6041,13386,37700,924
6/10/2021,4933,4326,6195,13641,37999,1136
6/11/2021,4949,4344,6220,13678,38042,1158
6/12/2021,4967,4349,6234,13699,38056,1169
6/13/2021,4972,4354,6239,13708,38063,1174
6/14/2021,4992,4362,6255,13740,38090,1185
6/15/2021,5022,4372,6264,13759,38120,1208
6/16/2021,5040,4383,6276,13789,38150,1225
6/17/2021,5056,4393,6294,13815,38174,1233
6/18/2021,5090,4407,6312,13841,38207,1253
6/19/2021,5104,4412,6320,13857,38216,1268
6/2/2021,4776,4225,6067,13422,37732,951
6/20/2021,5110,4417,6327,13862,38219,1273
6/21/2021,5131,4421,6337,13889,38253,1283
6/22/2021,5147,4431,6351,13918,38285,1291
6/23/2021,5173,4442,6370,13937,38315,1302
6/24/2021,5194,4456,6385,13958,38355,1314
6/25/2021,5222,4476,6414,13990,38390,1326
6/26/2021,5240,4487,6422,14011,38404,1340
6/27/2021,5245,4492,6428,14018,38413,1349
6/28/2021,5262,4505,6446,14035,38439,1370
6/29/2021,5284,4514,6461,14065,38460,1382
6/3/2021,4793,4235,6084,13453,37772,959
6/30/2021,5300,4522,6476,14094,38497,1408
6/4/2021,4814,4254,6104,13489,37820,972
6/5/2021,4827,4264,6115,13504,37843,983
6/6/2021,4836,4265,6120,13513,37847,990
6/7/2021,4874,4280,6139,13549,37887,1022
6/8/2021,4883,4295,6152,13568,37919,1048
6/9/2021,4906,4308,6175,13606,37966,1116
7/1/2021,5319,4535,6493,14114,38534,1429
7/10/2021,5496,4652,6639,14305,38752,1552
7/11/2021,5502,4656,6644,14309,38767,1554
7/12/2021,5524,4677,6664,14330,38812,1580
7/13/2021,5542,4695,6679,14362,38836,1595
7/14/2021,5575,4702,6697,14395,38871,1607
7/15/2021,5595,4714,6707,14410,38898,1622
7/16/2021,5626,4743,6730,14458,38939,1654
7/17/2021,5645,4756,6761,14486,38958,1676
7/18/2021,5656,4765,6776,14499,38966,1681
7/19/2021,5676,4786,6806,14547,39011,1696
7/2/2021,5359,4558,6518,14140,38571,1456
7/20/2021,5698,4806,6830,14585,39051,1720
7/21/2021,5730,4818,6857,14624,39116,1744
7/22/2021,5763,4839,6891,14667,39158,1761
7/23/2021,5787,4872,6940,14739,39211,1806
7/24/2021,5818,4890,6967,14772,39241,1823
7/25/2021,5825,4906,6978,14792,39254,1828
7/26/2021,5854,4934,7010,14829,39309,1851
7/27/2021,5878,4967,7045,14885,39366,1871
7/28/2021,5915,4986,7076,14920,39426,1886
7/29/2021,5935,5007,7103,14959,39483,1915
7/3/2021,5371,4563,6530,14158,38586,1462
7/30/2021,5978,5048,7145,15013,39550,1968
7/31/2021,6008,5075,7176,15046,39570,1994
7/4/2021,5371,4565,6535,14161,38591,1462
7/5/2021,5392,4570,6548,14183,38613,1470
7/6/2021,5409,4583,6570,14205,38641,1483
7/7/2021,5432,4596,6584,14223,38667,1505
7/8/2021,5451,4614,6600,14250,38702,1517
7/9/2021,5477,4641,6624,14282,38733,1536
8/1/2021,6025,5097,7186,15053,39575,1999
8/10/2021,6336,5296,7459,15421,40059,2190
8/11/2021,6363,5313,7485,15454,40108,2209
8/12/2021,6397,5335,7522,15496,40154,2222
8/13/2021,6438,5361,7558,15553,40202,2295
8/14/2021,6469,5375,7581,15577,40235,2312
8/15/2021,6491,5386,7603,15588,40246,2320
8/16/2021,6520,5420,7629,15627,40291,2331
8/17/2021,6561,5445,7657,15666,40351,2345
8/18/2021,6591,5459,7680,15690,40381,2364
8/19/2021,6617,5481,7703,15712,40416,2379
8/2/2021,6072,5120,7213,15099,39640,2018
8/20/2021,6668,5510,7729,15760,40467,2417
8/21/2021,6686,5517,7753,15779,40486,2430
8/22/2021,6712,5533,7759,15791,40497,2442
8/23/2021,6743,5552,7782,15819,40529,2472
8/24/2021,6769,5565,7805,15847,40567,2484
8/25/2021,6805,5581,7829,15871,40614,2500
8/26/2021,6821,5607,7849,15912,40639,2515
8/27/2021,6843,5626,7867,15952,40677,2538
8/28/2021,6857,5641,7884,15967,40689,2550
8/29/2021,6869,5650,7896,15972,40693,2556
8/3/2021,6099,5143,7243,15139,39719,2031
