date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,196,48
2020-12-22,242,46
2020-12-23,373,131
2020-12-24,434,61
2020-12-26,444,10
2020-12-27,447,3
2020-12-28,602,155
2020-12-29,755,153
2020-12-30,874,119
2020-12-31,960,86
2021-01-01,972,12
2021-01-02,975,3
2021-01-04,1117,142
2021-01-05,1232,115
2021-01-06,1354,122
2021-01-07,1596,242
2021-01-08,1868,272
2021-01-09,1870,2
2021-01-11,2008,138
2021-01-12,2175,167
2021-01-13,2386,211
2021-01-14,2682,296
2021-01-15,3297,615
2021-01-16,3356,59
2021-01-17,3359,3
2021-01-18,3513,154
2021-01-19,3809,296
2021-01-20,4097,288
2021-01-21,4358,261
2021-01-22,4640,282
2021-01-23,4884,244
2021-01-24,4887,3
2021-01-25,5069,182
2021-01-26,5245,176
2021-01-27,5530,285
2021-01-28,5831,301
2021-01-29,6241,410
2021-01-30,6342,101
2021-01-31,6343,1
2021-02-01,6537,194
2021-02-02,6741,204
2021-02-03,7011,270
2021-02-04,7287,276
2021-02-05,7636,349
2021-02-06,7903,267
2021-02-07,7904,1
2021-02-08,8119,215
2021-02-09,8334,215
2021-02-10,8605,271
2021-02-11,9011,406
2021-02-12,9746,735
2021-02-13,9970,224
2021-02-14,9971,1
2021-02-15,10149,178
2021-02-16,10357,208
2021-02-17,10591,234
2021-02-18,11002,411
2021-02-19,11360,358
2021-02-20,11689,329
2021-02-21,11690,1
2021-02-22,11848,158
2021-02-23,12087,239
2021-02-24,12425,338
2021-02-25,12773,348
2021-02-26,13092,319
2021-02-27,13130,38
2021-02-28,13143,13
2021-03-01,13366,223
2021-03-02,13635,269
2021-03-03,13967,332
2021-03-04,14244,277
2021-03-05,14459,215
2021-03-06,14728,269
2021-03-07,14731,3
2021-03-08,14915,184
2021-03-09,15162,247
2021-03-10,15510,348
2021-03-11,15840,330
2021-03-12,16286,446
2021-03-13,16554,268
2021-03-14,16557,3
2021-03-15,16818,261
2021-03-16,17009,191
2021-03-17,17311,302
2021-03-18,17575,264
2021-03-19,17772,197
2021-03-20,17792,20
2021-03-21,17797,5
2021-03-22,17995,198
2021-03-23,18264,269
2021-03-24,18579,315
2021-03-25,18851,272
2021-03-26,19105,254
2021-03-27,19226,121
2021-03-28,19230,4
2021-03-29,19464,234
2021-03-30,19668,204
2021-03-31,20034,366
2021-04-01,20347,313
2021-04-02,20470,123
2021-04-03,20491,21
2021-04-04,20501,10
2021-04-05,20669,168
2021-04-06,20909,240
2021-04-07,21299,390
2021-04-08,21634,335
2021-04-09,21780,146
2021-04-10,21920,140
2021-04-11,21928,8
2021-04-12,22041,113
2021-04-13,22203,162
2021-04-14,22470,267
2021-04-15,22642,172
2021-04-16,22829,187
2021-04-17,22857,28
2021-04-18,22860,3
2021-04-19,22976,116
2021-04-20,23181,205
2021-04-21,23437,256
2021-04-22,23680,243
2021-04-23,23864,184
2021-04-24,23977,113
2021-04-25,23982,5
2021-04-26,24146,164
2021-04-27,24313,167
2021-04-28,24515,202
2021-04-29,24755,240
2021-04-30,24828,73
2021-05-01,24856,28
2021-05-02,24861,5
2021-05-03,24932,71
2021-05-04,25061,129
2021-05-05,25293,232
2021-05-06,25506,213
2021-05-07,25583,77
2021-05-08,25634,51
2021-05-09,25635,1
2021-05-10,25680,45
2021-05-11,25757,77
2021-05-12,25920,163
2021-05-13,26077,157
2021-05-14,26197,120
2021-05-15,26219,22
2021-05-16,26225,6
2021-05-17,26316,91
2021-05-18,26406,90
2021-05-19,26566,160
2021-05-20,26716,150
2021-05-21,26826,110
2021-05-22,26889,63
2021-05-23,26893,4
2021-05-24,26960,67
2021-05-25,27043,83
2021-05-26,27109,66
2021-05-27,27202,93
2021-05-28,27289,87
2021-05-29,27298,9
2021-05-30,27302,4
2021-05-31,27310,8
2021-06-01,27394,84
2021-06-02,27476,82
2021-06-03,27549,73
2021-06-04,27640,91
2021-06-05,27657,17
2021-06-06,27667,10
2021-06-07,27703,36
2021-06-08,27758,55
2021-06-09,27793,35
2021-06-10,27927,134
2021-06-11,27970,43
2021-06-12,28005,35
2021-06-13,28008,3
2021-06-14,28087,79
2021-06-15,28142,55
2021-06-16,28189,47
2021-06-17,28250,61
2021-06-18,28325,75
2021-06-19,28343,18
2021-06-20,28350,7
2021-06-21,28392,42
2021-06-22,28438,46
2021-06-23,28470,32
2021-06-24,28517,47
2021-06-25,28583,66
2021-06-26,28597,14
2021-06-27,28599,2
2021-06-28,28658,59
2021-06-29,28708,50
2021-06-30,28782,74
2021-07-01,28831,49
2021-07-02,28873,42
2021-07-03,28896,23
2021-07-05,28924,28
2021-07-06,28959,35
2021-07-07,29016,57
2021-07-08,29094,78
2021-07-09,29151,57
2021-07-10,29176,25
2021-07-11,29182,6
2021-07-12,29228,46
2021-07-13,29273,45
2021-07-14,29333,60
2021-07-15,29395,62
2021-07-16,29457,62
2021-07-17,29473,16
2021-07-18,29481,8
2021-07-19,29550,69
2021-07-20,29620,70
2021-07-21,29697,77
2021-07-22,29802,105
2021-07-23,29918,116
2021-07-24,29963,45
2021-07-25,29969,6
2021-07-26,30098,129
2021-07-27,30199,101
2021-07-28,30286,87
2021-07-29,30384,98
2021-07-30,30482,98
2021-07-31,30522,40
2021-08-01,30535,13
2021-08-02,30609,74
2021-08-03,30666,57
2021-08-04,30803,137
2021-08-05,30906,103
2021-08-06,31013,107
2021-08-07,31039,26
2021-08-08,31050,11
2021-08-09,31144,94
2021-08-10,31206,62
2021-08-11,31306,100
2021-08-12,31453,147
2021-08-13,31612,159
2021-08-14,31635,23
2021-08-15,31645,10
2021-08-16,31752,107
2021-08-17,31885,133
2021-08-18,32009,124
2021-08-19,32190,181
2021-08-20,32411,221
2021-08-21,32608,197
2021-08-22,32623,15
2021-08-23,32814,191
2021-08-24,32959,145
2021-08-25,33145,186
2021-08-26,33356,211
2021-08-27,33601,245
2021-08-28,33646,45
2021-08-29,33709,63
2021-08-30,33884,175
2021-08-31,33990,106
2021-09-01,34103,113
2021-09-02,34239,136
2021-09-03,34404,165
2021-09-04,34439,35
2021-09-05,34448,9
2021-09-06,34462,14
2021-09-07,34541,79
2021-09-08,34651,110
2021-09-09,34795,144
2021-09-10,34963,168
2021-09-11,35027,64
2021-09-12,35046,19
2021-09-13,35143,97
2021-09-14,35249,106
2021-09-15,35334,85
2021-09-16,35453,119
2021-09-17,35595,142
2021-09-18,35664,69
2021-09-19,35670,6
2021-09-20,35765,95
2021-09-21,35825,60
2021-09-22,35927,102
2021-09-23,36074,147
2021-09-24,36179,105
2021-09-25,36206,27
2021-09-26,36211,5
2021-09-27,36269,58
2021-09-28,36326,57
2021-09-29,36412,86
2021-09-30,36534,122
2021-10-01,36615,81
2021-10-02,36637,22
2021-10-03,36645,8
2021-10-04,36695,50
2021-10-05,36754,59
2021-10-06,36804,50
2021-10-07,36896,92
2021-10-08,36966,70
2021-10-09,36996,30
2021-10-10,37009,13
2021-10-11,37067,58
2021-10-12,37129,62
2021-10-13,37194,65
2021-10-14,37275,81
2021-10-15,37346,71
2021-10-16,37385,39
2021-10-17,37391,6
2021-10-18,37433,42
2021-10-19,37469,36
2021-10-20,37516,47
2021-10-21,37599,83
2021-10-22,37674,75
2021-10-23,37717,43
2021-10-24,37729,12
2021-10-25,37799,70
2021-10-26,37877,78
2021-10-27,37951,74
2021-10-28,38123,172
2021-10-29,38233,110
2021-10-30,38361,128
2021-10-31,38373,12
2021-11-01,38502,129
2021-11-02,38578,76
2021-11-03,38706,128
2021-11-04,38882,176
2021-11-05,39046,164
2021-11-06,39072,26
2021-11-07,39087,15
2021-11-08,39220,133
2021-11-09,39335,115
2021-11-10,39426,91
2021-11-11,39532,106
2021-11-12,39671,139
2021-11-13,39773,102
2021-11-14,39781,8
2021-11-15,39915,134
2021-11-16,40020,105
2021-11-17,40125,105
2021-11-18,40378,253
2021-11-19,40568,190
2021-11-20,40608,40
2021-11-21,40636,28
2021-11-22,40820,184
2021-11-23,40904,84
2021-11-24,40995,91
2021-11-26,41052,57
2021-11-27,41077,25
2021-11-28,41086,9
2021-11-29,41246,160
2021-11-30,41440,194
2021-12-01,41622,182
2021-12-02,41852,230
2021-12-03,42146,294
2021-12-04,42255,109
2021-12-05,42270,15
2021-12-06,42447,177
2021-12-07,42573,126
2021-12-08,42648,75
2021-12-09,42853,205
2021-12-10,43042,189
2021-12-11,43069,27
2021-12-12,43089,20
2021-12-13,43236,147
2021-12-14,43337,101
2021-12-15,43413,76
2021-12-16,43685,272
2021-12-17,43850,165
2021-12-18,43877,27
2021-12-19,43904,27
2021-12-20,44091,187
2021-12-21,44206,115
2021-12-22,44359,153
2021-12-23,44426,67
2021-12-24,44454,28
2021-12-25,44456,2
2021-12-26,44470,14
2021-12-27,44656,186
2021-12-28,44816,160
2021-12-29,44931,115
2021-12-30,45087,156
2021-12-31,45197,110
2022-01-01,45201,4
2022-01-02,45205,4
2022-01-03,45435,230
2022-01-04,45530,95
2022-01-05,45622,92
2022-01-06,45835,213
2022-01-07,45994,159
2022-01-08,46089,95
