date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,180,163,194,246,5
1/1/2022,4220,3078,2889,3339,5364,2603
1/10/2021,273,296,304,317,533,6
1/11/2021,280,308,312,331,581,6
1/12/2021,290,315,326,359,647,8
1/13/2021,301,324,338,376,745,8
1/14/2021,316,356,364,423,870,9
1/15/2021,425,470,473,547,1003,25
1/16/2021,428,470,474,547,1058,25
1/17/2021,429,470,474,547,1060,25
1/18/2021,441,475,488,561,1139,25
1/19/2021,448,490,496,581,1191,26
1/2/2021,179,180,163,195,247,5
1/2/2022,4220,3078,2891,3339,5364,2604
1/20/2021,472,501,512,600,1273,26
1/21/2021,487,509,521,624,1407,27
1/22/2021,555,565,556,665,1473,31
1/23/2021,561,576,566,672,1682,31
1/24/2021,562,576,568,672,1682,31
1/25/2021,575,587,583,690,1728,32
1/26/2021,584,593,587,703,1799,32
1/27/2021,610,607,610,720,1910,34
1/28/2021,634,636,648,749,1995,34
1/29/2021,679,668,666,783,2216,41
1/3/2021,179,180,163,195,247,5
1/3/2022,4225,3081,2891,3340,5366,2614
1/30/2021,714,692,689,790,2222,44
1/31/2021,714,692,689,791,2222,44
1/4/2021,198,214,197,214,283,5
1/4/2022,4226,3083,2891,3342,5367,2628
1/5/2021,210,228,213,230,337,5
1/5/2022,4231,3084,2892,3344,5367,2641
1/6/2021,228,252,230,251,375,6
1/6/2022,4242,3088,2893,3346,5371,2657
1/7/2021,251,266,252,269,469,6
1/7/2022,4248,3092,2894,3346,5374,2698
1/8/2021,273,296,304,317,532,6
1/8/2022,4251,3092,2895,3349,5375,2698
1/9/2021,273,296,304,317,533,6
10/1/2021,3750,2820,2695,3185,5188,1647
10/10/2021,3797,2852,2716,3195,5203,1670
10/11/2021,3804,2859,2718,3195,5204,1672
10/12/2021,3807,2865,2722,3196,5206,1675
10/13/2021,3812,2865,2726,3200,5207,1679
10/14/2021,3822,2871,2731,3200,5207,1681
10/15/2021,3834,2877,2736,3203,5209,1682
10/16/2021,3840,2878,2737,3204,5210,1684
10/17/2021,3842,2879,2737,3204,5210,1684
10/18/2021,3849,2888,2741,3204,5211,1686
10/19/2021,3854,2890,2744,3205,5212,1688
10/2/2021,3750,2821,2695,3185,5189,1647
10/20/2021,3858,2892,2744,3206,5212,1692
10/21/2021,3864,2898,2745,3208,5214,1698
10/22/2021,3871,2901,2747,3212,5216,1708
10/23/2021,3875,2902,2747,3213,5216,1713
10/24/2021,3876,2902,2747,3215,5216,1715
10/25/2021,3884,2904,2748,3218,5218,1716
10/26/2021,3891,2906,2751,3218,5221,1719
10/27/2021,3896,2908,2751,3218,5223,1720
10/28/2021,3907,2923,2758,3221,5225,1732
10/29/2021,3914,2925,2762,3224,5228,1738
10/3/2021,3750,2823,2695,3185,5189,1647
10/30/2021,3919,2925,2764,3225,5229,1740
10/31/2021,3920,2925,2764,3225,5229,1740
