date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,169,155,200,247,284,3
1/1/2022,4753,3104,3299,4295,6250,8371
1/10/2021,236,235,319,422,889,10
1/11/2021,248,250,334,447,1405,11
1/12/2021,259,265,356,484,1681,11
1/13/2021,270,289,394,536,1881,13
1/14/2021,309,325,422,609,2233,16
1/15/2021,329,345,455,651,2418,21
1/16/2021,329,345,456,654,2432,21
1/17/2021,329,345,457,654,2432,21
1/18/2021,336,352,469,664,2458,21
1/19/2021,355,372,487,704,2550,22
1/2/2021,174,158,201,248,285,3
1/2/2022,4755,3105,3299,4295,6250,8379
1/20/2021,484,445,611,951,2693,61
1/21/2021,598,540,742,1146,2875,113
1/22/2021,655,601,811,1253,3001,125
1/23/2021,657,602,812,1255,3020,127
1/24/2021,657,602,812,1256,3022,127
1/25/2021,664,616,820,1270,3086,127
1/26/2021,677,628,836,1296,3180,133
1/27/2021,720,665,886,1373,3288,149
1/28/2021,828,757,1046,1580,3450,155
1/29/2021,874,807,1099,1656,3512,162
1/3/2021,174,158,201,248,285,3
1/3/2022,4766,3111,3302,4296,6251,8416
1/30/2021,876,807,1099,1658,3513,169
1/31/2021,878,808,1099,1688,3522,173
1/4/2021,182,162,212,262,349,3
1/4/2022,4774,3119,3308,4298,6252,8446
1/5/2021,190,178,232,286,428,6
1/5/2022,4786,3121,3311,4300,6255,8487
1/6/2021,201,198,256,322,634,10
1/6/2022,4787,3124,3314,4305,6257,8521
1/7/2021,212,220,290,387,805,10
1/7/2022,4792,3128,3318,4310,6265,8588
1/8/2021,236,235,319,421,875,10
1/8/2022,4796,3130,3318,4311,6266,8588
1/9/2021,236,235,319,422,888,10
10/1/2021,4198,2701,2933,3841,5791,5386
10/10/2021,4241,2733,2969,3886,5842,5409
10/11/2021,4242,2737,2970,3886,5850,5410
10/12/2021,4249,2743,2971,3888,5852,5413
10/13/2021,4250,2744,2974,3891,5858,5416
10/14/2021,4253,2747,2976,3894,5865,5420
10/15/2021,4256,2748,2978,3899,5867,5422
10/16/2021,4259,2749,2978,3901,5868,5422
10/17/2021,4260,2750,2978,3901,5868,5423
10/18/2021,4263,2755,2985,3906,5873,5430
10/19/2021,4270,2758,2988,3909,5882,5432
10/2/2021,4199,2703,2935,3844,5795,5387
10/20/2021,4276,2764,2988,3917,5893,5434
10/21/2021,4279,2769,2994,3922,5894,5437
10/22/2021,4283,2773,2995,3925,5899,5443
10/23/2021,4285,2775,3002,3933,5913,5444
10/24/2021,4286,2777,3002,3934,5917,5445
10/25/2021,4291,2779,3008,3940,5925,5450
10/26/2021,4302,2780,3013,3945,5933,5455
10/27/2021,4309,2790,3017,3954,5936,5467
10/28/2021,4316,2793,3021,3963,5944,5470
10/29/2021,4321,2796,3024,3971,5949,5471
10/3/2021,4201,2704,2938,3846,5796,5387
10/30/2021,4321,2798,3024,3973,5951,5472
10/31/2021,4327,2800,3026,3975,5954,5472
10/4/2021,4208,2708,2939,3851,5802,5396
