date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11596,13102,12262,9908,6175,100
1/1/2022,547792,378654,388670,406930,652848,310494
1/10/2021,19758,20135,19156,16103,12059,199
1/11/2021,20988,21241,20383,17084,13928,231
1/12/2021,22955,23220,22391,18776,18773,310
1/13/2021,24952,25337,24612,20452,24334,370
1/14/2021,26878,27456,26893,22367,30374,405
1/15/2021,29065,29456,29025,24163,35293,458
1/16/2021,30421,30639,30303,25340,38484,486
1/17/2021,31381,31535,31259,26308,41628,509
1/18/2021,32426,32471,32415,27440,46863,535
1/19/2021,33697,33683,33739,28749,53181,596
1/2/2021,13115,14478,13514,10990,6943,119
1/2/2022,548134,378814,388829,407068,652969,310832
1/20/2021,34979,34961,35368,30295,60226,632
1/21/2021,36450,36453,37233,32177,68484,677
1/22/2021,39308,39090,40184,35216,76456,761
1/23/2021,41899,41146,42678,37704,81328,829
1/24/2021,43161,42321,43955,39113,86466,867
1/25/2021,44463,43480,45388,40709,94009,910
1/26/2021,46124,44938,47123,42613,104945,959
1/27/2021,47594,46254,48631,44280,115375,991
1/28/2021,48805,47337,49859,45704,126276,1019
1/29/2021,50833,48999,51587,47540,137066,1081
1/3/2021,13846,15055,14027,11432,7190,134
1/3/2022,548878,379167,389168,407424,653281,311933
1/30/2021,52564,50408,53182,49115,142110,1136
1/31/2021,53178,50954,53822,49800,145778,1160
1/4/2021,14872,15983,14984,12236,8082,142
1/4/2022,549677,379531,389481,407748,653590,312953
1/5/2021,15816,16829,15849,13048,8875,158
1/5/2022,550502,379928,389803,408094,653940,314129
1/6/2021,16981,17794,16816,13984,9641,166
1/6/2022,551283,380289,390156,408382,654219,315223
1/7/2021,17889,18606,17642,14775,10407,176
1/7/2022,552010,380614,390495,408670,654428,316685
1/8/2021,18699,19281,18304,15344,10907,180
1/8/2022,552182,380704,390577,408736,654466,317372
1/9/2021,19385,19828,18847,15803,11730,195
10/1/2021,492893,349458,362556,383532,623514,215067
10/10/2021,498465,352410,364950,385334,625957,217808
10/11/2021,499284,352840,365299,385628,626379,218203
10/12/2021,499689,353040,365485,385768,626572,218430
10/13/2021,500287,353360,365768,385987,626923,218712
10/14/2021,500979,353700,366083,386229,627268,218991
10/15/2021,501853,354150,366476,386505,627552,219330
10/16/2021,502467,354392,366693,386681,627700,219575
10/17/2021,502894,354573,366824,386771,627795,219728
10/18/2021,503605,354956,367148,387034,628167,220012
10/19/2021,504224,355315,367390,387257,628477,220299
10/2/2021,493544,349777,362835,383726,623714,215412
10/20/2021,504874,355670,367635,387486,628782,220633
