date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,794,788,675,648,6
1/1/2022,38154,29412,30174,36683,83155,22048
1/10/2021,998,1414,1509,1379,3019,13
1/10/2022,38632,29682,30410,37010,83611,23106
1/11/2021,1034,1473,1577,1442,3215,17
1/11/2022,38688,29699,30444,37042,83662,23228
1/12/2021,1109,1565,1679,1534,3522,17
1/12/2022,38753,29730,30474,37069,83700,23364
1/13/2021,1196,1663,1798,1692,3936,17
1/13/2022,38823,29760,30513,37113,83750,23468
1/14/2021,1275,1812,1914,1827,4450,18
1/14/2022,38912,29802,30548,37150,83795,23616
1/15/2021,1376,1950,2067,1960,4849,19
1/15/2022,38967,29826,30565,37173,83809,23749
1/16/2021,1431,2028,2155,2049,5466,20
1/16/2022,38986,29838,30573,37181,83817,23788
1/17/2021,1448,2054,2182,2081,5521,21
1/17/2022,39030,29862,30587,37197,83858,23880
1/18/2021,1507,2159,2252,2175,5735,22
1/18/2022,39099,29885,30611,37211,83886,23979
1/19/2021,1570,2222,2326,2255,6249,24
1/19/2022,39147,29910,30641,37232,83912,24053
1/2/2021,598,884,891,769,736,7
1/2/2022,38176,29424,30183,36703,83190,22074
1/20/2021,1631,2328,2421,2368,7062,28
1/20/2022,39198,29945,30666,37267,83945,24146
1/21/2021,1717,2441,2560,2526,7821,31
1/21/2022,39231,29970,30693,37297,83969,24238
1/22/2021,1842,2575,2708,2707,8612,33
1/22/2022,39260,29989,30708,37312,83978,24328
1/23/2021,1918,2710,2854,2854,9962,35
1/23/2022,39279,30003,30712,37324,83986,24359
1/24/2021,1943,2738,2893,2879,10105,36
1/24/2022,39311,30034,30735,37348,84010,24420
1/25/2021,2010,2798,2963,2993,10710,38
1/25/2022,39357,30051,30755,37363,84026,24521
1/26/2021,2068,2860,3053,3097,11269,39
1/26/2022,39400,30076,30768,37383,84054,24619
1/27/2021,2169,2959,3190,3270,11982,40
1/27/2022,39453,30101,30796,37410,84076,24689
1/28/2021,2241,3059,3299,3411,12991,40
1/28/2022,39505,30130,30810,37428,84094,24753
1/29/2021,2332,3155,3429,3572,13967,46
1/29/2022,39531,30142,30826,37440,84100,24858
1/3/2021,618,920,925,789,767,8
1/3/2022,38225,29453,30217,36760,83258,22176
1/30/2021,2390,3227,3529,3695,15903,48
1/30/2022,39548,30148,30841,37447,84113,24890
1/31/2021,2418,3239,3551,3715,16044,49
1/31/2022,39593,30164,30852,37472,84128,24943
1/4/2021,678,1001,999,877,1014,8
