date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,24,23,36,
1/1/2022,838,715,663,701,1037,471
1/10/2021,22,24,36,36,88,1
1/10/2022,845,717,665,703,1038,476
1/11/2021,22,24,36,36,88,1
1/11/2022,848,719,665,703,1039,476
1/12/2021,25,30,41,42,105,1
1/12/2022,848,719,666,703,1039,478
1/13/2021,27,35,43,45,133,1
1/13/2022,850,719,666,703,1039,480
1/14/2021,34,43,57,69,143,1
1/14/2022,851,720,668,705,1040,484
1/15/2021,37,44,60,72,148,1
1/15/2022,852,720,668,705,1040,484
1/16/2021,37,44,60,72,149,1
1/16/2022,852,720,668,705,1040,484
1/17/2021,37,44,60,72,149,1
1/17/2022,852,720,668,705,1040,485
1/18/2021,40,45,61,76,156,1
1/18/2022,853,720,668,705,1040,485
1/19/2021,44,46,63,76,173,1
1/19/2022,853,720,668,706,1040,485
1/2/2021,14,19,24,23,36,
1/2/2022,838,715,663,701,1037,471
1/20/2021,45,49,65,79,190,1
1/20/2022,853,720,668,706,1040,485
1/21/2021,62,67,97,104,331,1
1/21/2022,853,720,668,706,1040,486
1/22/2021,75,89,119,132,422,1
1/22/2022,853,720,668,706,1040,487
1/23/2021,121,142,157,197,571,1
1/23/2022,853,720,668,706,1040,487
1/24/2021,123,143,159,199,571,1
1/24/2022,856,722,668,706,1041,488
1/25/2021,132,155,170,206,575,1
1/25/2022,858,722,668,706,1041,488
1/26/2021,133,155,170,206,576,1
1/26/2022,859,722,668,706,1041,490
1/27/2021,149,168,180,222,589,1
1/27/2022,860,722,668,706,1041,491
1/28/2021,196,208,225,275,628,4
1/28/2022,860,722,672,706,1041,493
1/29/2021,222,234,247,297,646,4
1/29/2022,860,722,672,706,1041,493
1/3/2021,14,19,24,23,36,
1/3/2022,838,715,663,702,1037,473
1/30/2021,222,235,247,297,647,4
1/30/2022,860,722,672,706,1041,493
1/31/2021,222,235,247,297,647,4
1/31/2022,860,722,672,706,1041,493
1/4/2021,14,19,24,23,36,1
1/4/2022,841,715,663,703,1037,474
1/5/2021,18,19,26,24,51,1
1/5/2022,843,717,663,703,1038,475
1/6/2021,19,20,28,28,58,1
1/6/2022,843,717,663,703,1038,475
1/7/2021,21,23,33,34,80,1
1/7/2022,843,717,664,703,1038,475
1/8/2021,22,24,36,36,88,1
1/8/2022,843,717,664,703,1038,475
1/9/2021,22,24,36,36,88,1
1/9/2022,843,717,665,703,1038,475
10/1/2021,749,672,626,680,1015,273
10/10/2021,760,677,626,682,1017,277
10/11/2021,762,677,626,682,1017,277
10/12/2021,765,678,626,682,1017,277
10/13/2021,767,678,626,682,1018,277
10/14/2021,771,679,627,682,1018,278
10/15/2021,774,680,627,682,1018,280
10/16/2021,775,680,627,682,1018,280
10/17/2021,775,680,627,682,1018,280
10/18/2021,777,681,630,682,1019,280
10/19/2021,777,682,630,683,1019,280
10/2/2021,749,672,626,680,1016,273
