date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,415,439,671,463,6
1/1/2022,13085,9240,12021,22596,63034,6397
1/10/2021,569,706,811,1166,1034,10
1/10/2022,13253,9336,12100,22737,63245,6552
1/11/2021,579,715,821,1185,1069,11
1/11/2022,13274,9346,12105,22750,63269,6572
1/12/2021,598,739,852,1232,1170,11
1/12/2022,13290,9356,12111,22763,63292,6586
1/13/2021,642,792,941,1341,1392,12
1/13/2022,13307,9371,12121,22783,63306,6609
1/14/2021,677,836,995,1416,1521,14
1/14/2022,13326,9385,12135,22806,63330,6665
1/15/2021,692,847,1008,1439,1576,14
1/15/2022,13338,9391,12143,22812,63336,6677
1/16/2021,715,882,1055,1497,1742,16
1/16/2022,13351,9395,12145,22813,63344,6684
1/17/2021,717,884,1058,1503,1758,17
1/17/2022,13367,9399,12151,22821,63359,6701
1/18/2021,723,886,1071,1526,1902,18
1/18/2022,13380,9409,12158,22829,63370,6718
1/19/2021,759,937,1125,1607,2081,18
1/19/2022,13394,9415,12165,22842,63390,6742
1/2/2021,334,448,462,704,478,6
1/2/2022,13096,9246,12031,22605,63039,6407
1/20/2021,801,987,1196,1702,2392,18
1/20/2022,13410,9425,12170,22853,63408,6765
1/21/2021,921,1148,1375,1939,3107,18
1/21/2022,13423,9433,12180,22868,63426,6799
1/22/2021,1059,1283,1545,2202,4074,19
1/22/2022,13428,9440,12182,22875,63428,6806
1/23/2021,1097,1341,1601,2313,5276,22
1/23/2022,13431,9444,12185,22877,63432,6817
1/24/2021,1114,1358,1623,2387,6486,23
1/24/2022,13445,9451,12194,22885,63438,6823
1/25/2021,1138,1382,1654,2475,7233,23
1/25/2022,13456,9458,12200,22894,63453,6838
1/26/2021,1149,1395,1684,2525,7703,23
1/26/2022,13470,9462,12207,22904,63462,6845
1/27/2021,1220,1451,1755,2717,9063,24
1/27/2022,13478,9465,12211,22917,63473,6866
1/28/2021,1271,1526,1863,2927,10555,30
1/28/2022,13494,9468,12223,22932,63484,6892
1/29/2021,1355,1588,1966,3106,11896,34
1/29/2022,13497,9474,12227,22934,63486,6898
1/3/2021,334,450,462,706,480,6
1/3/2022,13121,9255,12041,22622,63070,6418
1/30/2021,1402,1616,2022,3197,12556,34
1/30/2022,13500,9475,12229,22935,63491,6901
1/31/2021,1439,1643,2070,3286,13288,36
1/31/2022,13505,9486,12234,22943,63506,6911
1/4/2021,343,454,473,723,487,6
1/4/2022,13137,9261,12046,22642,63099,6435
1/5/2021,351,464,488,742,513,6
1/5/2022,13164,9273,12058,22661,63132,6455
1/6/2021,359,471,502,770,552,7
1/6/2022,13189,9285,12067,22671,63161,6483
1/7/2021,441,571,647,914,757,8
1/7/2022,13219,9308,12081,22694,63201,6513
1/8/2021,534,676,774,1124,980,10
1/8/2022,13234,9314,12088,22707,63215,6526
1/9/2021,568,705,810,1166,1031,10
1/9/2022,13244,9318,12096,22716,63221,6534
10/1/2021,11534,8322,10928,20798,58770,4546
10/10/2021,11689,8395,11015,20888,58943,4583
10/11/2021,11705,8405,11019,20905,58976,4589
10/12/2021,11719,8410,11026,20915,58989,4604
10/13/2021,11736,8417,11032,20928,59001,4619
10/14/2021,11750,8430,11041,20943,59030,4622
10/15/2021,11774,8438,11049,20955,59051,4631
10/16/2021,11790,8444,11053,20960,59061,4637
10/17/2021,11806,8452,11062,20965,59067,4640
10/18/2021,11826,8460,11068,20971,59081,4647
10/19/2021,11851,8471,11074,20979,59092,4657
10/2/2021,11559,8328,10938,20810,58785,4553
10/20/2021,11869,8478,11081,20990,59119,4659
10/21/2021,11886,8491,11093,21007,59134,4664
10/22/2021,11900,8499,11106,21028,59203,4669
10/23/2021,11903,8501,11115,21039,59251,4669
10/24/2021,11908,8507,11117,21044,59279,4672
10/25/2021,11925,8512,11127,21062,59368,4677
10/26/2021,11931,8527,11139,21075,59465,4681
10/27/2021,11945,8534,11151,21092,59561,4686
10/28/2021,11965,8542,11161,21113,59660,4692
10/29/2021,11987,8551,11175,21127,59761,4699
10/3/2021,11568,8331,10941,20810,58792,4556
10/30/2021,12002,8554,11183,21135,59798,4699
10/31/2021,12006,8559,11187,21141,59829,4700
10/4/2021,11585,8339,10958,20822,58814,4559
10/5/2021,11606,8350,10966,20837,58847,4563
10/6/2021,11621,8362,10975,20846,58875,4564
10/7/2021,11639,8374,10987,20860,58898,4566
10/8/2021,11661,8384,11002,20882,58927,4579
10/9/2021,11676,8391,11012,20885,58936,4583
11/1/2021,12020,8569,11194,21159,59911,4706
