date,Maricopa_cume,Maricopa
2020-12-01,209,
2020-12-02,228,19
2020-12-03,240,12
2020-12-04,246,6
2020-12-05,248,2
2020-12-07,258,10
2020-12-08,268,10
2020-12-09,277,9
2020-12-10,294,17
2020-12-11,302,8
2020-12-12,310,8
2020-12-13,320,10
2020-12-14,336,16
2020-12-15,378,42
2020-12-16,441,63
2020-12-17,1713,1272
2020-12-18,3404,1691
2020-12-19,5078,1674
2020-12-20,6100,1022
2020-12-21,9336,3236
2020-12-22,13491,4155
2020-12-23,18299,4808
2020-12-24,19874,1575
2020-12-25,19880,6
2020-12-26,24914,5034
2020-12-27,27177,2263
2020-12-28,32417,5240
2020-12-29,40282,7865
2020-12-30,48960,8678
2020-12-31,53046,4086
2021-01-01,54833,1787
2021-01-02,60999,6166
2021-01-03,63601,2602
2021-01-04,68356,4755
2021-01-05,72750,4394
2021-01-06,77734,4984
2021-01-07,83146,5412
2021-01-08,87787,4641
2021-01-09,92470,4683
2021-01-10,95117,2647
2021-01-11,104823,9706
2021-01-12,120931,16108
2021-01-13,138371,17440
2021-01-14,155232,16861
2021-01-15,170737,15505
2021-01-16,182352,11615
2021-01-17,190794,8442
2021-01-18,203672,12878
2021-01-19,221439,17767
2021-01-20,240493,19054
2021-01-21,260565,20072
2021-01-22,282903,22338
2021-01-23,302006,19103
2021-01-24,314437,12431
2021-01-25,330858,16421
2021-01-26,353265,22407
2021-01-27,373867,20602
2021-01-28,393024,19157
2021-01-29,414761,21737
2021-01-30,430482,15721
2021-01-31,438649,8167
2021-02-01,457672,19023
2021-02-02,480226,22554
2021-02-03,502606,22380
2021-02-04,528127,25521
2021-02-05,551159,23032
2021-02-06,575439,24280
2021-02-07,588423,12984
2021-02-08,612396,23973
2021-02-09,640087,27691
2021-02-10,666585,26498
2021-02-11,693370,26785
2021-02-12,729392,36022
2021-02-13,757875,28483
2021-02-14,771302,13427
2021-02-15,791182,19880
2021-02-16,819180,27998
2021-02-17,848053,28873
2021-02-18,876688,28635
2021-02-19,905652,28964
2021-02-20,931420,25768
2021-02-21,944751,13331
2021-02-22,963992,19241
2021-02-23,993143,29151
2021-02-24,1024568,31425
2021-02-25,1054706,30138
2021-02-26,1091749,37043
2021-02-27,1122556,30807
2021-02-28,1140258,17702
2021-03-01,1168002,27744
2021-03-02,1196164,28162
2021-03-03,1226369,30205
2021-03-04,1257591,31222
2021-03-05,1290044,32453
2021-03-06,1317616,27572
2021-03-07,1335341,17725
2021-03-08,1365328,29987
2021-03-09,1397418,32090
2021-03-10,1433083,35665
2021-03-11,1470209,37126
2021-03-12,1511932,41723
2021-03-13,1543614,31682
2021-03-14,1563708,20094
2021-03-15,1592256,28548
2021-03-16,1623618,31362
2021-03-17,1660097,36479
2021-03-18,1696641,36544
2021-03-19,1731485,34844
2021-03-20,1763652,32167
2021-03-21,1786040,22388
2021-03-22,1812665,26625
2021-03-23,1839888,27223
2021-03-24,1876450,36562
2021-03-25,1917953,41503
2021-03-26,1958801,40848
2021-03-27,1994686,35885
2021-03-28,2022269,27583
2021-03-29,2061710,39441
2021-03-30,2102347,40637
2021-03-31,2147777,45430
2021-04-01,2196923,49146
2021-04-02,2239653,42730
2021-04-03,2271854,32201
2021-04-04,2284432,12578
2021-04-05,2319639,35207
2021-04-06,2358989,39350
2021-04-07,2403545,44556
2021-04-08,2449328,45783
2021-04-09,2490791,41463
2021-04-10,2523011,32220
2021-04-11,2545542,22531
2021-04-12,2576932,31390
2021-04-13,2607786,30854
2021-04-14,2642479,34693
2021-04-15,2679823,37344
2021-04-16,2716604,36781
2021-04-17,2745133,28529
2021-04-18,2766576,21443
2021-04-19,2799435,32859
2021-04-20,2833121,33686
2021-04-21,2871081,37960
2021-04-22,2909271,38190
2021-04-23,2943321,34050
2021-04-24,2967823,24502
2021-04-25,2985547,17724
2021-04-26,3012498,26951
2021-04-27,3039879,27381
2021-04-28,3067946,28067
2021-04-29,3093932,25986
2021-04-30,3120180,26248
2021-05-01,3139187,19007
2021-05-02,3154851,15664
2021-05-03,3171683,16832
2021-05-04,3195864,24181
2021-05-05,3215092,19228
2021-05-06,3238144,23052
2021-05-07,3262204,24060
2021-05-08,3281130,18926
2021-05-09,3290686,9556
2021-05-10,3306902,16216
2021-05-11,3323989,17087
2021-05-12,3342518,18529
2021-05-13,3367183,24665
2021-05-14,3391782,24599
2021-05-15,3411815,20033
2021-05-16,3423883,12068
2021-05-17,3443644,19761
2021-05-18,3461157,17513
2021-05-19,3484739,23582
2021-05-20,3504145,19406
2021-05-21,3525857,21712
2021-05-22,3543508,17651
2021-05-23,3551223,7715
2021-05-24,3565658,14435
2021-05-25,3578628,12970
2021-05-26,3592962,14334
2021-05-27,3606099,13137
2021-05-28,3620729,14630
2021-05-29,3630191,9462
2021-05-30,3635524,5333
2021-05-31,3638496,2972
2021-06-01,3651946,13450
2021-06-02,3663745,11799
2021-06-03,3678234,14489
2021-06-04,3694466,16232
2021-06-05,3708229,13763
2021-06-06,3714985,6756
2021-06-07,3727111,12126
2021-06-08,3738706,11595
2021-06-09,3750256,11550
2021-06-10,3763354,13098
2021-06-11,3779804,16450
2021-06-12,3791358,11554
2021-06-13,3797119,5761
2021-06-14,3807848,10729
2021-06-15,3818145,10297
2021-06-16,3828390,10245
2021-06-17,3837974,9584
2021-06-18,3849912,11938
2021-06-19,3857355,7443
2021-06-20,3861339,3984
2021-06-21,3868377,7038
2021-06-22,3876312,7935
2021-06-23,3884650,8338
2021-06-24,3892378,7728
2021-06-25,3902181,9803
2021-06-26,3909066,6885
2021-06-27,3913241,4175
2021-06-28,3920671,7430
2021-06-29,3927805,7134
2021-06-30,3934954,7149
2021-07-01,3942189,7235
2021-07-02,3950427,8238
2021-07-03,3955648,5221
2021-07-04,3956522,874
2021-07-05,3962833,6311
2021-07-06,3969428,6595
2021-07-07,3976068,6640
2021-07-08,3982528,6460
2021-07-09,3992711,10183
2021-07-10,3999967,7256
2021-07-11,4003631,3664
2021-07-12,4010455,6824
2021-07-13,4016455,6000
2021-07-14,4022562,6107
2021-07-15,4028653,6091
2021-07-16,4036958,8305
2021-07-17,4042520,5562
2021-07-18,4046173,3653
2021-07-19,4054119,7946
2021-07-20,4061216,7097
2021-07-21,4069084,7868
2021-07-22,4077107,8023
2021-07-23,4087163,10056
2021-07-24,4094345,7182
2021-07-25,4099041,4696
2021-07-26,4107818,8777
2021-07-27,4116298,8480
2021-07-28,4124898,8600
2021-07-29,4133562,8664
2021-07-30,4146288,12726
2021-07-31,4155056,8768
2021-08-01,4160690,5634
2021-08-02,4170104,9414
2021-08-03,4178419,8315
2021-08-04,4187171,8752
2021-08-05,4195700,8529
2021-08-06,4207626,11926
2021-08-07,4216573,8947
2021-08-08,4221961,5388
2021-08-09,4231385,9424
2021-08-10,4240086,8701
2021-08-11,4248912,8826
2021-08-12,4258206,9294
2021-08-13,4270167,11961
2021-08-14,4279704,9537
2021-08-15,4285605,5901
2021-08-16,4296254,10649
2021-08-17,4306299,10045
2021-08-18,4316331,10032
2021-08-19,4326100,9769
2021-08-20,4339160,13060
2021-08-21,4348398,9238
2021-08-22,4353984,5586
2021-08-23,4364528,10544
2021-08-24,4374323,9795
