date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2021-02-08 00:00:00,43,10,0.2325581395348837,,,
2021-02-07 00:00:00,23,3,0.1304347826086957,,,
2021-02-06 00:00:00,57,6,0.1052631578947368,,,
2021-02-05 00:00:00,81,7,0.0864197530864198,1.0,1.0,1
2021-02-04 00:00:00,96,14,0.1458333333333334,5.0,2.0,0.4
2021-02-03 00:00:00,109,7,0.0642201834862385,7.0,2.0,0.2857142857142857
2021-02-02 00:00:00,128,15,0.1171875,5.0,2.0,0.4
2021-02-01 00:00:00,108,21,0.1944444444444445,8.0,0.0,0
2021-01-31 00:00:00,34,8,0.2352941176470588,,,
2021-01-30 00:00:00,42,6,0.1428571428571429,,,
2021-01-29 00:00:00,114,20,0.1754385964912281,7.0,2.0,0.2857142857142857
2021-01-28 00:00:00,150,35,0.2333333333333334,5.0,2.0,0.4
2021-01-27 00:00:00,72,22,0.3055555555555556,5.0,2.0,0.4
2021-01-26 00:00:00,48,8,0.1666666666666667,,,
2021-01-25 00:00:00,99,21,0.2121212121212121,2.0,1.0,0.5
2021-01-24 00:00:00,66,11,0.1666666666666667,,,
2021-01-23 00:00:00,117,22,0.188034188034188,,,
2021-01-22 00:00:00,195,27,0.1384615384615385,7.0,0.0,0
2021-01-21 00:00:00,158,25,0.1582278481012658,6.0,3.0,0.5
2021-01-20 00:00:00,107,29,0.2710280373831776,5.0,2.0,0.4
2021-01-19 00:00:00,134,26,0.1940298507462687,4.0,3.0,0.75
2021-01-18 00:00:00,121,20,0.1652892561983471,8.0,4.0,0.5
2021-01-17 00:00:00,36,8,0.2222222222222222,2.0,0.0,0
2021-01-16 00:00:00,201,37,0.1840796019900498,1.0,0.0,0
2021-01-15 00:00:00,124,24,0.1935483870967742,5.0,4.0,0.8
2021-01-14 00:00:00,211,35,0.1658767772511848,5.0,4.0,0.8
2021-01-13 00:00:00,121,29,0.2396694214876033,23.0,6.0,0.2608695652173913
2021-01-12 00:00:00,119,26,0.2184873949579832,6.0,4.0,0.6666666666666666
2021-01-11 00:00:00,187,42,0.2245989304812834,4.0,3.0,0.75
2021-01-10 00:00:00,52,8,0.1538461538461539,,,
2021-01-09 00:00:00,57,12,0.2105263157894737,3.0,2.0,0.6666666666666666
2021-01-08 00:00:00,217,49,0.2258064516129032,1.0,1.0,1
2021-01-07 00:00:00,149,25,0.1677852348993289,12.0,4.0,0.3333333333333333
2021-01-06 00:00:00,203,49,0.2413793103448276,5.0,0.0,0
2021-01-05 00:00:00,168,35,0.2083333333333334,5.0,2.0,0.4
2021-01-04 00:00:00,165,31,0.1878787878787879,7.0,2.0,0.2857142857142857
2021-01-03 00:00:00,58,14,0.2413793103448276,1.0,0.0,0
2021-01-02 00:00:00,70,20,0.2857142857142857,1.0,1.0,1
2021-01-01 00:00:00,120,29,0.2416666666666667,,,
2020-12-31 00:00:00,90,22,0.2444444444444445,3.0,0.0,0
2020-12-30 00:00:00,94,29,0.3085106382978724,1.0,0.0,0
2020-12-29 00:00:00,88,20,0.2272727272727273,5.0,0.0,0
2020-12-28 00:00:00,183,39,0.2131147540983607,3.0,1.0,0.3333333333333333
2020-12-27 00:00:00,51,13,0.2549019607843137,3.0,0.0,0
2020-12-26 00:00:00,60,7,0.1166666666666667,,,
2020-12-25 00:00:00,15,3,0.2,,,
2020-12-24 00:00:00,52,13,0.25,1.0,0.0,0
2020-12-23 00:00:00,132,28,0.2121212121212121,5.0,2.0,0.4
2020-12-22 00:00:00,127,32,0.2519685039370079,3.0,1.0,0.3333333333333333
2020-12-21 00:00:00,149,34,0.2281879194630873,2.0,0.0,0
2020-12-20 00:00:00,46,9,0.1956521739130435,1.0,1.0,1
2020-12-19 00:00:00,58,15,0.2586206896551725,1.0,0.0,0
2020-12-18 00:00:00,129,14,0.1085271317829457,3.0,0.0,0
2020-12-17 00:00:00,152,26,0.1710526315789474,11.0,1.0,0.0909090909090909
2020-12-16 00:00:00,129,24,0.186046511627907,4.0,1.0,0.25
2020-12-15 00:00:00,110,6,0.0545454545454545,3.0,0.0,0
2020-12-14 00:00:00,231,28,0.1212121212121212,1.0,0.0,0
2020-12-13 00:00:00,50,8,0.16,,,
2020-12-12 00:00:00,43,5,0.1162790697674419,,,
2020-12-11 00:00:00,93,21,0.2258064516129032,3.0,0.0,0
2020-12-10 00:00:00,324,32,0.0987654320987654,3.0,1.0,0.3333333333333333
2020-12-09 00:00:00,130,13,0.1,,,
2020-12-08 00:00:00,154,25,0.1623376623376623,8.0,1.0,0.125
2020-12-07 00:00:00,296,32,0.1081081081081081,26.0,3.0,0.1153846153846154
2020-12-06 00:00:00,42,8,0.1904761904761905,,,
2020-12-05 00:00:00,38,8,0.2105263157894737,,,
2020-12-04 00:00:00,189,35,0.1851851851851852,4.0,1.0,0.25
2020-12-03 00:00:00,135,19,0.1407407407407408,10.0,0.0,0
2020-12-02 00:00:00,132,15,0.1136363636363636,10.0,0.0,0
2020-12-01 00:00:00,121,29,0.2396694214876033,15.0,0.0,0
2020-11-30 00:00:00,129,16,0.124031007751938,15.0,0.0,0
2020-11-29 00:00:00,52,12,0.2307692307692308,3.0,0.0,0
2020-11-28 00:00:00,51,12,0.2352941176470588,6.0,1.0,0.1666666666666667
2020-11-27 00:00:00,64,16,0.25,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,13,0,0,1.0,0.0,0
2020-11-25 00:00:00,92,16,0.1739130434782609,13.0,1.0,0.0769230769230769
2020-11-24 00:00:00,100,16,0.16,13.0,1.0,0.0769230769230769
2020-11-23 00:00:00,156,14,0.0897435897435898,9.0,1.0,0.1111111111111111
2020-11-22 00:00:00,48,8,0.1666666666666667,3.0,0.0,0
2020-11-21 00:00:00,46,6,0.1304347826086957,3.0,0.0,0
2020-11-20 00:00:00,390,13,0.0333333333333333,8.0,0.0,0
2020-11-19 00:00:00,151,9,0.0596026490066225,8.0,1.0,0.125
2020-11-18 00:00:00,160,15,0.09375,13.0,2.0,0.1538461538461539
2020-11-17 00:00:00,136,11,0.0808823529411765,8.0,1.0,0.125
2020-11-16 00:00:00,208,21,0.1009615384615385,5.0,0.0,0
2020-11-15 00:00:00,43,4,0.0930232558139535,7.0,2.0,0.2857142857142857
2020-11-14 00:00:00,68,6,0.0882352941176471,5.0,0.0,0
2020-11-13 00:00:00,125,11,0.088,13.0,0.0,0
2020-11-12 00:00:00,87,9,0.103448275862069,10.0,0.0,0
2020-11-11 00:00:00,70,20,0.2857142857142857,33.0,0.0,0
2020-11-10 00:00:00,89,14,0.1573033707865169,43.0,1.0,0.0232558139534884
2020-11-09 00:00:00,131,18,0.1374045801526718,10.0,0.0,0
2020-11-08 00:00:00,60,4,0.0666666666666667,7.0,0.0,0
2020-11-07 00:00:00,50,12,0.24,7.0,0.0,0
2020-11-06 00:00:00,69,14,0.2028985507246377,14.0,1.0,0.0714285714285714
