date,cases
2021-02-09 00:00:00,6
2021-02-08 00:00:00,318
2021-02-07 00:00:00,615
2021-02-06 00:00:00,1300
2021-02-05 00:00:00,2159
2021-02-04 00:00:00,2490
2021-02-03 00:00:00,2928
2021-02-02 00:00:00,3276
2021-02-01 00:00:00,3744
2021-01-31 00:00:00,1904
2021-01-30 00:00:00,2531
2021-01-29 00:00:00,3497
2021-01-28 00:00:00,4235
2021-01-27 00:00:00,4895
2021-01-26 00:00:00,4901
2021-01-25 00:00:00,5389
2021-01-24 00:00:00,2959
2021-01-23 00:00:00,3982
2021-01-22 00:00:00,5694
2021-01-21 00:00:00,6281
2021-01-20 00:00:00,6747
2021-01-19 00:00:00,7579
2021-01-18 00:00:00,6155
2021-01-17 00:00:00,4110
2021-01-16 00:00:00,4537
2021-01-15 00:00:00,6955
2021-01-14 00:00:00,7317
2021-01-13 00:00:00,8076
2021-01-12 00:00:00,8476
2021-01-11 00:00:00,9781
2021-01-10 00:00:00,5156
2021-01-09 00:00:00,6356
2021-01-08 00:00:00,8610
2021-01-07 00:00:00,9818
2021-01-06 00:00:00,10735
2021-01-05 00:00:00,11543
2021-01-04 00:00:00,12123
2021-01-03 00:00:00,6589
2021-01-02 00:00:00,6864
2021-01-01 00:00:00,4149
2020-12-31 00:00:00,8828
2020-12-30 00:00:00,11003
2020-12-29 00:00:00,11197
2020-12-28 00:00:00,11650
2020-12-27 00:00:00,6517
2020-12-26 00:00:00,4891
2020-12-25 00:00:00,1335
2020-12-24 00:00:00,5201
2020-12-23 00:00:00,8083
2020-12-22 00:00:00,8673
2020-12-21 00:00:00,9159
2020-12-20 00:00:00,4104
2020-12-19 00:00:00,5443
2020-12-18 00:00:00,7582
2020-12-17 00:00:00,8122
2020-12-16 00:00:00,7789
2020-12-15 00:00:00,6887
2020-12-14 00:00:00,9022
2020-12-13 00:00:00,3936
2020-12-12 00:00:00,4818
2020-12-11 00:00:00,7142
2020-12-10 00:00:00,7019
2020-12-09 00:00:00,7741
2020-12-08 00:00:00,8192
2020-12-07 00:00:00,8043
2020-12-06 00:00:00,2974
2020-12-05 00:00:00,4210
2020-12-04 00:00:00,5827
2020-12-03 00:00:00,7585
2020-12-02 00:00:00,7777
2020-12-01 00:00:00,7617
2020-11-30 00:00:00,7996
2020-11-29 00:00:00,3871
2020-11-28 00:00:00,3754
2020-11-27 00:00:00,4008
2020-11-26 00:00:00,1662
2020-11-25 00:00:00,5197
2020-11-24 00:00:00,5795
2020-11-23 00:00:00,6014
2020-11-22 00:00:00,2596
2020-11-21 00:00:00,3271
2020-11-20 00:00:00,4512
2020-11-19 00:00:00,4847
2020-11-18 00:00:00,4819
2020-11-17 00:00:00,4538
2020-11-16 00:00:00,4388
2020-11-15 00:00:00,1870
2020-11-14 00:00:00,2337
2020-11-13 00:00:00,3145
2020-11-12 00:00:00,3450
2020-11-11 00:00:00,2599
2020-11-10 00:00:00,3096
2020-11-09 00:00:00,3010
