date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-02-08 00:00:00,108.0,12.0,0.1111111111111111,9.0,2.0,0.2222222222222222
2021-02-07 00:00:00,52.0,4.0,0.0769230769230769,,,
2021-02-06 00:00:00,105.0,12.0,0.1142857142857143,,,
2021-02-05 00:00:00,306.0,42.0,0.1372549019607843,23.0,11.0,0.4782608695652174
2021-02-04 00:00:00,626.0,51.0,0.0814696485623003,28.0,17.0,0.6071428571428572
2021-02-03 00:00:00,719.0,106.0,0.1474269819193324,32.0,22.0,0.6875
2021-02-02 00:00:00,971.0,64.0,0.0659114315139032,31.0,18.0,0.5806451612903226
2021-02-01 00:00:00,464.0,73.0,0.1573275862068966,21.0,10.0,0.4761904761904762
2021-01-31 00:00:00,158.0,24.0,0.1518987341772152,,,
2021-01-30 00:00:00,384.0,37.0,0.0963541666666667,3.0,2.0,0.6666666666666666
2021-01-29 00:00:00,390.0,69.0,0.1769230769230769,12.0,9.0,0.75
2021-01-28 00:00:00,492.0,67.0,0.1361788617886179,26.0,16.0,0.6153846153846154
2021-01-27 00:00:00,473.0,82.0,0.1733615221987315,25.0,13.0,0.52
2021-01-26 00:00:00,472.0,104.0,0.2203389830508475,25.0,14.0,0.5600000000000002
2021-01-25 00:00:00,538.0,122.0,0.2267657992565056,19.0,9.0,0.4736842105263158
2021-01-24 00:00:00,134.0,20.0,0.1492537313432836,1.0,0.0,0
2021-01-23 00:00:00,115.0,34.0,0.2956521739130435,3.0,0.0,0
2021-01-22 00:00:00,507.0,118.0,0.232741617357002,27.0,19.0,0.7037037037037038
2021-01-21 00:00:00,529.0,117.0,0.22117202268431,20.0,13.0,0.65
2021-01-20 00:00:00,510.0,109.0,0.2137254901960784,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,866.0,221.0,0.2551963048498846,25.0,16.0,0.64
2021-01-18 00:00:00,410.0,101.0,0.2463414634146342,17.0,9.0,0.5294117647058824
2021-01-17 00:00:00,156.0,37.0,0.2371794871794872,3.0,1.0,0.3333333333333333
2021-01-16 00:00:00,181.0,43.0,0.2375690607734807,20.0,5.0,0.25
2021-01-15 00:00:00,852.0,192.0,0.2253521126760564,44.0,17.0,0.3863636363636364
2021-01-14 00:00:00,1044.0,199.0,0.1906130268199234,52.0,17.0,0.326923076923077
2021-01-13 00:00:00,822.0,218.0,0.2652068126520682,49.0,27.0,0.5510204081632654
2021-01-12 00:00:00,749.0,200.0,0.267022696929239,32.0,19.0,0.59375
2021-01-11 00:00:00,989.0,269.0,0.2719919110212336,26.0,15.0,0.576923076923077
2021-01-10 00:00:00,257.0,74.0,0.2879377431906615,2.0,2.0,1
2021-01-09 00:00:00,239.0,86.0,0.3598326359832636,1.0,1.0,1
2021-01-08 00:00:00,816.0,169.0,0.2071078431372549,24.0,9.0,0.375
2021-01-07 00:00:00,857.0,211.0,0.2462077012835473,20.0,7.0,0.35
2021-01-06 00:00:00,709.0,221.0,0.3117066290550071,29.0,15.0,0.517241379310345
2021-01-05 00:00:00,941.0,264.0,0.2805526036131775,27.0,12.0,0.4444444444444444
2021-01-04 00:00:00,1121.0,363.0,0.3238180196253345,19.0,9.0,0.4736842105263158
2021-01-03 00:00:00,205.0,78.0,0.3804878048780488,1.0,0.0,0
2021-01-02 00:00:00,231.0,82.0,0.354978354978355,1.0,1.0,1
2021-01-01 00:00:00,189.0,48.0,0.253968253968254,1.0,0.0,0
2020-12-31 00:00:00,600.0,150.0,0.25,10.0,5.0,0.5
2020-12-30 00:00:00,692.0,216.0,0.3121387283236995,18.0,8.0,0.4444444444444444
2020-12-29 00:00:00,826.0,269.0,0.3256658595641647,24.0,16.0,0.6666666666666666
2020-12-28 00:00:00,1027.0,411.0,0.4001947419668939,16.0,6.0,0.375
2020-12-27 00:00:00,282.0,77.0,0.273049645390071,2.0,2.0,1
2020-12-26 00:00:00,169.0,71.0,0.4201183431952663,1.0,1.0,1
2020-12-25 00:00:00,74.0,31.0,0.4189189189189189,,,
2020-12-24 00:00:00,429.0,114.0,0.2657342657342658,5.0,4.0,0.8
2020-12-23 00:00:00,965.0,260.0,0.2694300518134715,16.0,7.0,0.4375
2020-12-22 00:00:00,1062.0,251.0,0.236346516007533,28.0,12.0,0.4285714285714286
2020-12-21 00:00:00,1122.0,374.0,0.3333333333333333,23.0,6.0,0.2608695652173913
2020-12-20 00:00:00,204.0,82.0,0.4019607843137255,1.0,1.0,1
2020-12-19 00:00:00,260.0,77.0,0.2961538461538462,2.0,0.0,0
2020-12-18 00:00:00,1074.0,311.0,0.2895716945996276,19.0,6.0,0.3157894736842105
2020-12-17 00:00:00,1111.0,327.0,0.2943294329432944,21.0,10.0,0.4761904761904762
2020-12-16 00:00:00,942.0,294.0,0.3121019108280255,21.0,7.0,0.3333333333333333
2020-12-15 00:00:00,991.0,254.0,0.2563067608476287,17.0,4.0,0.2352941176470588
2020-12-14 00:00:00,1020.0,283.0,0.2774509803921569,23.0,9.0,0.391304347826087
2020-12-13 00:00:00,218.0,56.0,0.2568807339449542,1.0,1.0,1
2020-12-12 00:00:00,319.0,91.0,0.2852664576802508,42.0,1.0,0.0238095238095238
2020-12-11 00:00:00,822.0,339.0,0.4124087591240876,45.0,14.0,0.3111111111111111
2020-12-10 00:00:00,951.0,280.0,0.2944269190325973,64.0,16.0,0.25
2020-12-09 00:00:00,955.0,248.0,0.2596858638743456,65.0,14.0,0.2153846153846154
2020-12-08 00:00:00,955.0,232.0,0.2429319371727749,36.0,6.0,0.1666666666666667
2020-12-07 00:00:00,1055.0,292.0,0.2767772511848342,27.0,14.0,0.5185185185185186
2020-12-06 00:00:00,213.0,74.0,0.3474178403755869,3.0,1.0,0.3333333333333333
2020-12-05 00:00:00,721.0,152.0,0.2108183079056865,1.0,1.0,1
2020-12-04 00:00:00,902.0,259.0,0.287139689578714,40.0,11.0,0.275
2020-12-03 00:00:00,795.0,224.0,0.2817610062893082,21.0,11.0,0.5238095238095238
2020-12-02 00:00:00,824.0,256.0,0.3106796116504854,19.0,6.0,0.3157894736842105
2020-12-01 00:00:00,948.0,296.0,0.3122362869198313,22.0,8.0,0.3636363636363637
2020-11-30 00:00:00,862.0,292.0,0.3387470997679815,24.0,13.0,0.5416666666666666
2020-11-29 00:00:00,175.0,62.0,0.3542857142857143,2.0,2.0,1
2020-11-28 00:00:00,167.0,60.0,0.3592814371257485,,,
2020-11-27 00:00:00,464.0,130.0,0.2801724137931035,1.0,0.0,0
2020-11-26 00:00:00,61.0,24.0,0.3934426229508197,1.0,1.0,1
2020-11-25 00:00:00,1003.0,225.0,0.2243270189431705,14.0,2.0,0.1428571428571429
2020-11-24 00:00:00,1082.0,319.0,0.2948243992606285,22.0,10.0,0.4545454545454546
2020-11-23 00:00:00,807.0,231.0,0.2862453531598513,21.0,7.0,0.3333333333333333
2020-11-22 00:00:00,228.0,58.0,0.2543859649122807,2.0,0.0,0
2020-11-21 00:00:00,177.0,38.0,0.2146892655367232,3.0,2.0,0.6666666666666666
2020-11-20 00:00:00,782.0,181.0,0.231457800511509,31.0,15.0,0.4838709677419356
2020-11-19 00:00:00,718.0,151.0,0.2103064066852368,23.0,8.0,0.3478260869565218
2020-11-18 00:00:00,745.0,172.0,0.2308724832214765,43.0,5.0,0.1162790697674419
2020-11-17 00:00:00,811.0,176.0,0.2170160295930949,82.0,9.0,0.1097560975609756
2020-11-16 00:00:00,702.0,207.0,0.2948717948717949,20.0,8.0,0.4
2020-11-15 00:00:00,147.0,38.0,0.2585034013605443,2.0,1.0,0.5
2020-11-14 00:00:00,122.0,27.0,0.2213114754098361,1.0,0.0,0
2020-11-13 00:00:00,602.0,146.0,0.2425249169435216,14.0,4.0,0.2857142857142857
2020-11-12 00:00:00,597.0,134.0,0.2244556113902848,17.0,5.0,0.2941176470588236
2020-11-11 00:00:00,379.0,76.0,0.2005277044854881,11.0,3.0,0.2727272727272727
2020-11-10 00:00:00,665.0,139.0,0.2090225563909775,14.0,4.0,0.2857142857142857
2020-11-09 00:00:00,714.0,141.0,0.1974789915966387,19.0,11.0,0.5789473684210528
2020-11-08 00:00:00,128.0,39.0,0.3046875,,,
2020-11-07 00:00:00,88.0,19.0,0.2159090909090909,1.0,0.0,0
2020-11-06 00:00:00,618.0,114.0,0.1844660194174757,12.0,2.0,0.1666666666666667
2020-11-05 00:00:00,446.0,74.0,0.1659192825112108,16.0,1.0,0.0625
2020-11-04 00:00:00,487.0,98.0,0.2012320328542095,10.0,3.0,0.3
2020-11-03 00:00:00,423.0,66.0,0.1560283687943263,13.0,3.0,0.2307692307692308
2020-11-02 00:00:00,420.0,64.0,0.1523809523809524,13.0,8.0,0.6153846153846154
2020-11-01 00:00:00,78.0,12.0,0.1538461538461539,3.0,0.0,0
2020-10-31 00:00:00,102.0,13.0,0.1274509803921569,2.0,1.0,0.5
2020-10-30 00:00:00,360.0,51.0,0.1416666666666667,19.0,4.0,0.2105263157894737
2020-10-29 00:00:00,403.0,59.0,0.1464019851116625,15.0,6.0,0.4
2020-10-28 00:00:00,294.0,49.0,0.1666666666666667,5.0,1.0,0.2
2020-10-27 00:00:00,293.0,41.0,0.1399317406143345,9.0,4.0,0.4444444444444444
2020-10-26 00:00:00,293.0,39.0,0.1331058020477816,19.0,5.0,0.2631578947368421
2020-10-25 00:00:00,71.0,11.0,0.1549295774647887,,,
2020-10-24 00:00:00,261.0,14.0,0.053639846743295,2.0,0.0,0
2020-10-23 00:00:00,411.0,40.0,0.097323600973236,19.0,5.0,0.2631578947368421
2020-10-22 00:00:00,335.0,54.0,0.1611940298507463,9.0,1.0,0.1111111111111111
2020-10-21 00:00:00,368.0,43.0,0.1168478260869565,13.0,4.0,0.3076923076923077
2020-10-20 00:00:00,344.0,35.0,0.1017441860465116,18.0,9.0,0.5
2020-10-19 00:00:00,297.0,53.0,0.1784511784511785,10.0,3.0,0.3
2020-10-18 00:00:00,76.0,10.0,0.1315789473684211,,,
2020-10-17 00:00:00,480.0,18.0,0.0375,30.0,2.0,0.0666666666666667
2020-10-16 00:00:00,245.0,29.0,0.1183673469387755,49.0,6.0,0.1224489795918367
2020-10-15 00:00:00,446.0,46.0,0.1031390134529148,61.0,6.0,0.0983606557377049
2020-10-14 00:00:00,270.0,25.0,0.0925925925925926,26.0,9.0,0.3461538461538462
2020-10-13 00:00:00,280.0,21.0,0.075,33.0,7.0,0.2121212121212121
2020-10-12 00:00:00,254.0,33.0,0.1299212598425197,12.0,2.0,0.1666666666666667
2020-10-11 00:00:00,75.0,11.0,0.1466666666666667,1.0,0.0,0
2020-10-10 00:00:00,57.0,10.0,0.1754385964912281,5.0,1.0,0.2
2020-10-09 00:00:00,284.0,33.0,0.1161971830985916,9.0,3.0,0.3333333333333333
2020-10-08 00:00:00,256.0,18.0,0.0703125,10.0,4.0,0.4
2020-10-07 00:00:00,218.0,36.0,0.1651376146788991,11.0,1.0,0.0909090909090909
2020-10-06 00:00:00,257.0,19.0,0.0739299610894942,9.0,3.0,0.3333333333333333
2020-10-05 00:00:00,260.0,20.0,0.0769230769230769,8.0,1.0,0.125
2020-10-04 00:00:00,50.0,4.0,0.08,1.0,0.0,0
2020-10-03 00:00:00,48.0,8.0,0.1666666666666667,3.0,0.0,0
2020-10-02 00:00:00,196.0,18.0,0.0918367346938776,23.0,5.0,0.2173913043478261
2020-10-01 00:00:00,214.0,14.0,0.0654205607476636,17.0,6.0,0.3529411764705883
2020-09-30 00:00:00,183.0,14.0,0.0765027322404372,8.0,3.0,0.375
2020-09-29 00:00:00,265.0,20.0,0.0754716981132076,13.0,3.0,0.2307692307692308
2020-09-28 00:00:00,244.0,35.0,0.1434426229508197,18.0,5.0,0.2777777777777778
2020-09-27 00:00:00,35.0,5.0,0.1428571428571429,1.0,1.0,1
2020-09-26 00:00:00,37.0,1.0,0.027027027027027,1.0,0.0,0
2020-09-25 00:00:00,170.0,18.0,0.1058823529411765,48.0,7.0,0.1458333333333334
2020-09-24 00:00:00,258.0,11.0,0.0426356589147287,15.0,5.0,0.3333333333333333
2020-09-23 00:00:00,179.0,11.0,0.0614525139664805,7.0,2.0,0.2857142857142857
2020-09-22 00:00:00,217.0,15.0,0.0691244239631337,22.0,4.0,0.1818181818181818
2020-09-21 00:00:00,233.0,14.0,0.0600858369098713,10.0,1.0,0.1
2020-09-20 00:00:00,50.0,5.0,0.1,1.0,0.0,0
2020-09-19 00:00:00,12.0,1.0,0.0833333333333333,1.0,0.0,0
2020-09-18 00:00:00,252.0,17.0,0.0674603174603175,7.0,0.0,0
2020-09-17 00:00:00,274.0,20.0,0.072992700729927,13.0,4.0,0.3076923076923077
2020-09-16 00:00:00,187.0,19.0,0.1016042780748663,14.0,3.0,0.2142857142857143
2020-09-15 00:00:00,407.0,18.0,0.0442260442260442,16.0,4.0,0.25
2020-09-14 00:00:00,192.0,18.0,0.09375,5.0,1.0,0.2
2020-09-13 00:00:00,30.0,5.0,0.1666666666666667,,,
2020-09-12 00:00:00,35.0,4.0,0.1142857142857143,,,
2020-09-11 00:00:00,317.0,18.0,0.0567823343848581,17.0,2.0,0.1176470588235294
2020-09-10 00:00:00,281.0,11.0,0.0391459074733096,14.0,5.0,0.3571428571428572
2020-09-09 00:00:00,183.0,9.0,0.0491803278688525,14.0,5.0,0.3571428571428572
2020-09-08 00:00:00,282.0,19.0,0.0673758865248227,18.0,6.0,0.3333333333333333
2020-09-07 00:00:00,35.0,3.0,0.0857142857142857,2.0,0.0,0
2020-09-06 00:00:00,30.0,3.0,0.1,1.0,0.0,0
2020-09-05 00:00:00,51.0,0.0,0,14.0,1.0,0.0714285714285714
2020-09-04 00:00:00,159.0,6.0,0.0377358490566038,22.0,8.0,0.3636363636363637
2020-09-03 00:00:00,202.0,16.0,0.0792079207920792,17.0,5.0,0.2941176470588236
2020-09-02 00:00:00,140.0,14.0,0.1,15.0,4.0,0.2666666666666667
2020-09-01 00:00:00,249.0,11.0,0.0441767068273092,15.0,5.0,0.3333333333333333
2020-08-31 00:00:00,169.0,21.0,0.1242603550295858,13.0,3.0,0.2307692307692308
2020-08-30 00:00:00,61.0,5.0,0.0819672131147541,1.0,0.0,0
2020-08-29 00:00:00,42.0,2.0,0.0476190476190476,3.0,0.0,0
2020-08-28 00:00:00,180.0,22.0,0.1222222222222222,16.0,3.0,0.1875
2020-08-27 00:00:00,205.0,18.0,0.0878048780487805,22.0,11.0,0.5
2020-08-26 00:00:00,271.0,37.0,0.1365313653136532,19.0,5.0,0.2631578947368421
2020-08-25 00:00:00,179.0,22.0,0.1229050279329609,57.0,5.0,0.087719298245614
2020-08-24 00:00:00,296.0,30.0,0.1013513513513514,15.0,7.0,0.4666666666666668
2020-08-23 00:00:00,57.0,7.0,0.1228070175438597,5.0,0.0,0
2020-08-22 00:00:00,36.0,1.0,0.0277777777777778,2.0,1.0,0.5
2020-08-21 00:00:00,223.0,15.0,0.0672645739910314,45.0,26.0,0.5777777777777778
2020-08-20 00:00:00,314.0,19.0,0.0605095541401274,30.0,10.0,0.3333333333333333
2020-08-19 00:00:00,320.0,19.0,0.059375,27.0,7.0,0.2592592592592593
2020-08-18 00:00:00,1831.0,31.0,0.0169306389950847,29.0,11.0,0.3793103448275862
2020-08-17 00:00:00,1578.0,45.0,0.0285171102661597,24.0,6.0,0.25
2020-08-16 00:00:00,39.0,5.0,0.1282051282051282,4.0,1.0,0.25
2020-08-15 00:00:00,228.0,6.0,0.0263157894736842,,,
2020-08-14 00:00:00,464.0,24.0,0.0517241379310345,75.0,23.0,0.3066666666666667
2020-08-13 00:00:00,447.0,23.0,0.0514541387024609,87.0,16.0,0.1839080459770115
2020-08-12 00:00:00,476.0,30.0,0.0630252100840336,120.0,23.0,0.1916666666666667
2020-08-11 00:00:00,512.0,59.0,0.115234375,283.0,56.0,0.1978798586572438
2020-08-10 00:00:00,364.0,46.0,0.1263736263736264,34.0,10.0,0.2941176470588236
2020-08-09 00:00:00,38.0,6.0,0.1578947368421053,5.0,2.0,0.4
2020-08-08 00:00:00,38.0,6.0,0.1578947368421053,4.0,2.0,0.5
2020-08-07 00:00:00,273.0,57.0,0.2087912087912088,20.0,7.0,0.35
2020-08-06 00:00:00,256.0,26.0,0.1015625,25.0,10.0,0.4
2020-08-05 00:00:00,263.0,37.0,0.1406844106463879,28.0,9.0,0.3214285714285715
2020-08-04 00:00:00,317.0,52.0,0.1640378548895899,30.0,9.0,0.3
2020-08-03 00:00:00,382.0,70.0,0.1832460732984293,22.0,8.0,0.3636363636363637
2020-08-02 00:00:00,45.0,4.0,0.0888888888888889,3.0,0.0,0
2020-08-01 00:00:00,36.0,9.0,0.25,2.0,0.0,0
