Category,value
tests,753349
YUMA,12753
YAVAPAI,22115
SANTA CRUZ,2265
PINAL,45909
PIMA,66893
NAVAJO,6188
MOHAVE,16846
MARICOPA,540072
LA PAZ,1911
GREENLEE,304
GRAHAM,1633
GILA,7494
COCONINO,10138
COCHISE,6896
APACHE,1653
Unknown,692
65 years and older,183088
55 - 64 years,150195
45 - 54 years,135956
20 - 44 years,249887
Less than 20 years,33531
positive,0.220813991921407
