date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-08-10 00:00:00,57,6,0.1052631578947368,,,
2021-08-09 00:00:00,2909,397,0.1364730147817119,369,189,0.5121951219512196
2021-08-08 00:00:00,4399,663,0.1507160718345078,136,81,0.5955882352941176
2021-08-07 00:00:00,5425,758,0.1397235023041475,217,116,0.5345622119815668
2021-08-06 00:00:00,7546,1076,0.1425921017757753,586,279,0.4761092150170648
2021-08-05 00:00:00,7841,1114,0.1420737150873613,466,225,0.4828326180257512
2021-08-04 00:00:00,7381,1115,0.1510635415255386,513,250,0.4873294346978558
2021-08-03 00:00:00,7669,1086,0.1416090754987613,452,198,0.4380530973451328
2021-08-02 00:00:00,7409,1181,0.1594007288432987,482,249,0.516597510373444
2021-08-01 00:00:00,4044,664,0.1641938674579624,121,53,0.4380165289256198
2021-07-31 00:00:00,4402,685,0.1556110858700591,192,109,0.5677083333333334
2021-07-30 00:00:00,5959,962,0.161436482631314,443,203,0.4582392776523702
2021-07-29 00:00:00,6275,976,0.1555378486055777,459,217,0.4727668845315904
2021-07-28 00:00:00,6014,938,0.1559694047223146,386,173,0.4481865284974093
2021-07-27 00:00:00,5555,831,0.1495949594959496,374,181,0.483957219251337
2021-07-26 00:00:00,5280,789,0.1494318181818182,414,192,0.463768115942029
2021-07-25 00:00:00,2877,494,0.1717066388599236,111,54,0.4864864864864866
2021-07-24 00:00:00,3363,513,0.152542372881356,89,41,0.4606741573033708
2021-07-23 00:00:00,4646,654,0.1407662505380973,298,134,0.4496644295302014
2021-07-22 00:00:00,4714,677,0.1436147645311837,416,212,0.5096153846153846
2021-07-21 00:00:00,4768,641,0.1344379194630873,370,169,0.4567567567567568
2021-07-20 00:00:00,4597,588,0.1279095061996955,364,154,0.4230769230769231
2021-07-19 00:00:00,4803,630,0.1311680199875078,256,125,0.48828125
2021-07-18 00:00:00,2500,405,0.162,53,26,0.4905660377358492
2021-07-17 00:00:00,2776,358,0.1289625360230548,96,58,0.6041666666666666
2021-07-16 00:00:00,3829,463,0.1209193000783495,275,138,0.5018181818181818
2021-07-15 00:00:00,3828,444,0.115987460815047,284,140,0.4929577464788732
2021-07-14 00:00:00,3830,451,0.1177545691906005,299,114,0.3812709030100335
2021-07-13 00:00:00,4123,449,0.1089012854717439,371,161,0.4339622641509434
2021-07-12 00:00:00,4269,488,0.114312485359569,272,128,0.4705882352941176
2021-07-11 00:00:00,2102,272,0.1294005708848716,116,63,0.5431034482758622
2021-07-10 00:00:00,2357,270,0.1145523971149767,80,35,0.4375
2021-07-09 00:00:00,3457,318,0.0919872722013306,262,133,0.5076335877862596
2021-07-08 00:00:00,3592,344,0.0957683741648107,302,145,0.4801324503311258
