date,cases_MARICOPA
2020-09-12 00:00:00,57
2020-09-11 00:00:00,161
2020-09-10 00:00:00,217
2020-09-09 00:00:00,269
2020-09-08 00:00:00,266
2020-09-07 00:00:00,84
2020-09-06 00:00:00,86
2020-09-05 00:00:00,127
2020-09-04 00:00:00,248
2020-09-03 00:00:00,259
2020-09-02 00:00:00,328
2020-09-01 00:00:00,364
2020-08-31 00:00:00,466
2020-08-30 00:00:00,163
2020-08-29 00:00:00,175
2020-08-28 00:00:00,352
2020-08-27 00:00:00,404
2020-08-26 00:00:00,510
2020-08-25 00:00:00,297
2020-08-24 00:00:00,334
2020-08-23 00:00:00,153
2020-08-22 00:00:00,249
2020-08-21 00:00:00,262
2020-08-20 00:00:00,298
2020-08-19 00:00:00,298
2020-08-18 00:00:00,295
2020-08-17 00:00:00,317
2020-08-16 00:00:00,168
2020-08-15 00:00:00,307
2020-08-14 00:00:00,384
2020-08-13 00:00:00,358
2020-08-12 00:00:00,408
2020-08-11 00:00:00,436
2020-08-10 00:00:00,492
2020-08-09 00:00:00,254
2020-08-08 00:00:00,331
2020-08-07 00:00:00,466
2020-08-06 00:00:00,556
2020-08-05 00:00:00,579
2020-08-04 00:00:00,617
2020-08-03 00:00:00,690
2020-08-02 00:00:00,367
2020-08-01 00:00:00,467
2020-07-31 00:00:00,754
2020-07-30 00:00:00,709
2020-07-29 00:00:00,830
2020-07-28 00:00:00,1050
2020-07-27 00:00:00,1050
2020-07-26 00:00:00,576
2020-07-25 00:00:00,741
2020-07-24 00:00:00,1270
2020-07-23 00:00:00,1161
2020-07-22 00:00:00,1251
2020-07-21 00:00:00,1348
2020-07-20 00:00:00,1493
2020-07-19 00:00:00,707
2020-07-18 00:00:00,1192
2020-07-17 00:00:00,1923
2020-07-16 00:00:00,1798
2020-07-15 00:00:00,2233
2020-07-14 00:00:00,2446
2020-07-13 00:00:00,2405
2020-07-12 00:00:00,1189
2020-07-11 00:00:00,1672
2020-07-10 00:00:00,2758
2020-07-09 00:00:00,3078
2020-07-08 00:00:00,3279
2020-07-07 00:00:00,3394
2020-07-06 00:00:00,3520
2020-07-05 00:00:00,1450
2020-07-04 00:00:00,1255
2020-07-03 00:00:00,2542
2020-07-02 00:00:00,3503
2020-07-01 00:00:00,3691
2020-06-30 00:00:00,3811
2020-06-29 00:00:00,3874
2020-06-28 00:00:00,1723
2020-06-27 00:00:00,2402
2020-06-26 00:00:00,3505
2020-06-25 00:00:00,3427
2020-06-24 00:00:00,3308
2020-06-23 00:00:00,3073
2020-06-22 00:00:00,3036
2020-06-21 00:00:00,1352
2020-06-20 00:00:00,1852
2020-06-19 00:00:00,2677
2020-06-18 00:00:00,2378
2020-06-17 00:00:00,2267
2020-06-16 00:00:00,2185
2020-06-15 00:00:00,1958
2020-06-14 00:00:00,811
2020-06-13 00:00:00,971
2020-06-12 00:00:00,1426
2020-06-11 00:00:00,1378
2020-06-10 00:00:00,1284
2020-06-09 00:00:00,1115
2020-06-08 00:00:00,1174
2020-06-07 00:00:00,499
2020-06-06 00:00:00,572
2020-06-05 00:00:00,789
2020-06-04 00:00:00,813
2020-06-03 00:00:00,763
2020-06-02 00:00:00,665
