date,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA
2020-09-12 00:00:00,24,0,,
2020-09-11 00:00:00,182,0.0549450549450549,11.0,0.1818181818181818
2020-09-10 00:00:00,317,0.0410094637223975,15.0,0.3333333333333333
2020-09-09 00:00:00,217,0.0460829493087558,16.0,0.375
2020-09-08 00:00:00,342,0.0614035087719298,13.0,0.4615384615384616
2020-09-07 00:00:00,51,0.0588235294117647,2.0,0
2020-09-06 00:00:00,33,0.0909090909090909,1.0,0
2020-09-05 00:00:00,77,0,14.0,0.0714285714285714
2020-09-04 00:00:00,209,0.0287081339712919,23.0,0.391304347826087
2020-09-03 00:00:00,266,0.0676691729323308,18.0,0.2777777777777778
2020-09-02 00:00:00,174,0.103448275862069,15.0,0.2666666666666667
2020-09-01 00:00:00,282,0.0425531914893617,16.0,0.375
2020-08-31 00:00:00,221,0.1085972850678733,15.0,0.2
2020-08-30 00:00:00,77,0.0779220779220779,1.0,0
2020-08-29 00:00:00,55,0.0545454545454545,3.0,0
2020-08-28 00:00:00,231,0.0995670995670996,16.0,0.1875
2020-08-27 00:00:00,245,0.0857142857142857,26.0,0.5384615384615384
2020-08-26 00:00:00,325,0.1169230769230769,21.0,0.2380952380952381
2020-08-25 00:00:00,209,0.1052631578947368,52.0,0.0769230769230769
2020-08-24 00:00:00,361,0.0941828254847646,14.0,0.5
2020-08-23 00:00:00,63,0.1111111111111111,5.0,0
2020-08-22 00:00:00,50,0.04,2.0,0.5
2020-08-21 00:00:00,281,0.0711743772241993,47.0,0.5531914893617022
2020-08-20 00:00:00,333,0.0630630630630631,30.0,0.3333333333333333
2020-08-19 00:00:00,320,0.059375,28.0,0.2857142857142857
2020-08-18 00:00:00,1734,0.0178777393310265,23.0,0.5652173913043478
2020-08-17 00:00:00,2523,0.0186286167261197,26.0,0.2692307692307692
2020-08-16 00:00:00,50,0.1,4.0,0.25
2020-08-15 00:00:00,267,0.0224719101123596,,
2020-08-14 00:00:00,533,0.0487804878048781,83.0,0.3253012048192771
2020-08-13 00:00:00,498,0.0502008032128514,87.0,0.1839080459770115
2020-08-12 00:00:00,512,0.056640625,118.0,0.1949152542372882
2020-08-11 00:00:00,570,0.1052631578947368,274.0,0.2043795620437956
2020-08-10 00:00:00,442,0.1063348416289593,34.0,0.2941176470588236
2020-08-09 00:00:00,48,0.125,5.0,0.4
2020-08-08 00:00:00,52,0.1346153846153846,4.0,0.5
