date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4302,4499,3797,3573,2439,25
1/10/2021,6563,6494,5679,5516,5081,54
1/11/2021,6874,6773,5949,5798,5480,64
1/12/2021,7201,7036,6213,6061,6013,72
1/13/2021,7419,7272,6457,6312,6475,79
1/14/2021,7720,7580,6777,6610,6911,84
1/15/2021,8331,8157,7360,7171,8246,92
1/16/2021,8570,8353,7542,7338,8530,94
1/17/2021,8652,8412,7588,7395,8668,98
1/18/2021,8995,8716,7912,7684,10245,103
1/19/2021,9363,9002,8236,8009,11923,113
1/2/2021,4473,4623,3903,3687,2573,26
1/20/2021,9853,9546,8749,8493,14074,124
1/21/2021,10251,9989,9243,8975,17194,132
1/22/2021,10942,10677,9991,9719,20258,141
1/23/2021,11217,10912,10184,9920,22045,146
1/24/2021,11359,11042,10294,10028,22372,149
1/25/2021,12070,11683,11037,10784,25649,164
1/26/2021,12775,12263,11692,11436,28699,172
1/27/2021,13497,12856,12352,12157,31891,180
1/28/2021,14328,13495,13027,12886,35238,192
1/29/2021,15241,14222,13761,13642,38336,209
1/3/2021,4562,4712,3978,3744,2629,27
1/30/2021,15887,14655,14111,14040,41054,215
1/31/2021,16057,14765,14228,14177,41810,219
1/4/2021,4897,5035,4246,4027,2900,35
1/5/2021,5229,5361,4508,4320,3227,38
1/6/2021,5643,5698,4931,4687,3577,44
1/7/2021,5942,5937,5137,4967,4002,48
1/8/2021,6213,6227,5422,5252,4266,51
1/9/2021,6465,6399,5591,5437,5004,54
10/1/2021,130578,83500,82904,99941,201174,57217
10/10/2021,131987,84246,83418,100393,201698,57924
10/11/2021,132179,84362,83493,100455,201778,58036
10/12/2021,132296,84416,83524,100475,201820,58090
10/13/2021,132435,84500,83581,100524,201881,58170
10/14/2021,132644,84604,83646,100588,201962,58258
10/15/2021,132881,84709,83763,100662,202029,58353
10/16/2021,132991,84767,83799,100702,202064,58392
10/17/2021,133073,84803,83825,100714,202081,58432
10/18/2021,133259,84909,83892,100776,202139,58497
10/19/2021,133391,84991,83965,100837,202215,58570
10/2/2021,130685,83556,82953,99974,201208,57287
10/20/2021,133541,85056,84035,100897,202272,58645
10/21/2021,133692,85139,84127,100955,202322,58719
10/22/2021,133882,85246,84206,101034,202455,58798
10/23/2021,133987,85296,84243,101082,202545,58853
10/24/2021,134042,85321,84260,101105,202602,58895
10/25/2021,134215,85400,84319,101168,202808,58957
10/26/2021,134381,85528,84416,101266,203020,59122
10/27/2021,134590,85667,84517,101353,203225,59369
10/28/2021,134758,85746,84585,101434,203435,59424
10/29/2021,134956,85854,84668,101533,203613,59503
10/3/2021,130765,83592,82977,99990,201234,57326
10/30/2021,135033,85896,84692,101568,203716,59538
10/31/2021,135079,85921,84713,101584,203760,59555
10/4/2021,130990,83693,83059,100041,201322,57417
10/5/2021,131192,83786,83120,100111,201409,57495
10/6/2021,131405,83915,83191,100168,201481,57588
10/7/2021,131547,84013,83246,100233,201532,57672
10/8/2021,131811,84131,83334,100306,201602,57788
10/9/2021,131912,84198,83387,100360,201649,57880
11/1/2021,135272,86037,84807,101682,203971,59623
11/10/2021,136763,86851,85400,102322,205359,65077
11/11/2021,136909,86921,85478,102403,205555,65996
11/12/2021,137100,87018,85566,102487,205725,66961
11/13/2021,137190,87098,85624,102546,205798,68407
11/14/2021,137275,87168,85668,102584,205855,69413
11/15/2021,137495,87298,85782,102683,206005,70516
11/16/2021,137792,87465,85947,102804,206216,71608
11/17/2021,137974,87581,86022,102888,206439,72479
11/18/2021,138187,87695,86103,102980,206621,73164
11/19/2021,138424,87840,86198,103106,206782,74137
11/2/2021,135468,86147,84882,101756,204164,59721
11/20/2021,138547,87941,86276,103183,206845,75048
11/21/2021,138646,88003,86321,103237,206902,75379
11/22/2021,138835,88105,86408,103374,207075,75909
11/23/2021,139058,88225,86515,103492,207250,76631
11/24/2021,139253,88365,86625,103615,207411,77472
11/25/2021,139261,88368,86626,103616,207411,77473
11/26/2021,139398,88448,86690,103693,207502,77888
11/27/2021,139504,88541,86754,103764,207568,78343
11/28/2021,139597,88598,86808,103827,207623,78554
11/29/2021,139762,88693,86905,103922,207778,78969
11/3/2021,135635,86243,84946,101825,204295,59883
11/30/2021,139943,88801,87000,104035,207940,79512
11/4/2021,135793,86321,85015,101891,204458,60026
11/5/2021,136004,86423,85101,101994,204618,60264
11/6/2021,136106,86484,85134,102043,204730,60917
11/7/2021,136193,86538,85173,102084,204787,61837
11/8/2021,136417,86653,85268,102180,204994,63009
11/9/2021,136593,86741,85344,102256,205222,64052
12/1/2020,15,11,17,13,22,
12/1/2021,140165,88951,87098,104161,208100,79978
12/10/2020,18,15,27,19,34,
12/10/2021,141685,89971,87910,105169,209288,84313
12/11/2020,18,17,30,21,36,
12/11/2021,141777,90036,87961,105241,209345,84658
12/12/2020,18,17,31,23,39,
12/12/2021,141868,90117,88012,105293,209395,85010
12/13/2020,19,17,31,25,39,
12/13/2021,142025,90205,88079,105403,209509,85403
12/14/2020,19,20,34,25,40,
12/14/2021,142195,90272,88158,105490,209623,85763
12/15/2020,22,25,39,32,47,
12/15/2021,142379,90371,88240,105600,209761,86115
12/16/2020,24,28,41,33,49,
12/16/2021,142604,90489,88347,105746,209957,86568
12/17/2020,267,336,352,292,135,
12/17/2021,142803,90581,88470,105855,210089,87170
12/18/2020,573,700,649,564,255,1
12/18/2021,142944,90678,88542,105940,210148,87651
12/19/2020,776,907,792,670,319,1
12/19/2021,143090,90784,88615,106006,210201,87976
12/2/2020,16,11,20,13,22,
12/2/2021,140352,89063,87205,104296,208237,80422
12/20/2020,778,909,797,675,328,1
12/20/2021,143328,90916,88728,106133,210342,88557
12/21/2020,1184,1284,1084,958,462,3
12/21/2021,143562,91056,88832,106246,210472,89153
12/22/2020,1577,1673,1425,1245,600,5
12/22/2021,143794,91192,88937,106384,210621,89623
12/23/2020,2069,2158,1820,1561,779,5
12/23/2021,143886,91249,88986,106438,210668,89868
12/24/2020,2324,2441,2020,1777,871,7
12/25/2020,2325,2442,2020,1779,874,7
12/26/2020,2525,2651,2166,1934,951,8
12/27/2020,2571,2697,2195,1966,968,8
