date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20769,23006,21182,18510,13379,179
1/10/2021,34269,35270,33435,30380,31026,399
1/11/2021,36188,37085,35418,32078,35405,454
1/12/2021,38951,39775,38237,34632,43280,549
1/13/2021,41693,42709,41387,37394,52307,628
1/14/2021,44437,45770,44645,40448,61948,688
1/15/2021,47896,49029,48068,43608,71411,784
1/16/2021,49672,50597,49750,45228,76845,821
1/17/2021,50767,51612,50829,46316,80354,851
1/18/2021,52411,53129,52581,48064,88416,887
1/19/2021,54450,55003,54639,50271,98591,975
1/2/2021,22649,24720,22747,19936,14506,204
1/20/2021,56977,57562,57692,53490,111080,1085
1/21/2021,59772,60511,61191,57140,127060,1221
1/22/2021,64234,64673,65810,62071,142968,1355
1/23/2021,67484,67424,68886,65260,153591,1491
1/24/2021,68987,68810,70400,66947,161296,1539
1/25/2021,71341,70962,72994,69898,175044,1608
1/26/2021,74237,73475,75888,73131,192450,1701
1/27/2021,77354,76125,78863,76563,211499,1791
1/28/2021,80447,78782,81925,80319,232952,1916
1/29/2021,84300,81948,85334,84112,253088,2091
1/3/2021,23529,25463,23409,20486,14888,221
1/30/2021,87082,84079,87675,86567,264570,2252
1/31/2021,87992,84807,88541,87609,270643,2288
1/4/2021,25232,27117,25037,22008,16922,241
1/5/2021,27001,28794,26634,23603,19149,269
1/6/2021,29179,30729,28695,25670,22355,326
1/7/2021,30970,32386,30475,27489,25793,357
1/8/2021,32674,33981,32152,29177,28316,375
1/9/2021,33748,34827,33000,29972,30520,394
10/1/2021,817932,559206,576984,659169,1185115,366327
10/10/2021,827541,564276,581078,662480,1190058,370936
10/11/2021,828878,565042,581654,662987,1190882,371606
10/12/2021,829641,565412,581956,663224,1191285,372031
10/13/2021,830692,565976,582440,663612,1191934,372520
10/14/2021,832019,566629,583022,664108,1192689,373031
10/15/2021,833572,567385,583701,664631,1193307,373612
10/16/2021,834548,567807,584067,664934,1193581,374879
10/17/2021,835269,568103,584289,665093,1193752,375138
10/18/2021,836534,568818,584862,665589,1194484,375625
10/19/2021,837621,569436,585323,666063,1195141,376150
10/2/2021,818910,559694,577435,659516,1185512,366866
10/20/2021,838688,569990,585768,666506,1195786,376669
10/21/2021,839814,570600,586304,666957,1196415,377109
10/22/2021,841242,571439,586994,667574,1197708,377724
10/23/2021,842081,571906,587426,667973,1198494,378111
10/24/2021,842546,572190,587653,668225,1199007,378349
10/25/2021,843769,572866,588253,668840,1200657,378815
10/26/2021,844988,573582,588869,669433,1202246,379427
10/27/2021,846277,574313,589568,670129,1203842,380144
10/28/2021,847582,575023,590155,670808,1205377,380608
10/29/2021,848866,575809,590839,671504,1206661,381163
10/3/2021,819428,559936,577613,659668,1185723,367112
10/30/2021,849556,576187,591150,671838,1207188,381458
10/31/2021,849929,576394,591343,672010,1207553,381578
10/4/2021,820819,560607,578218,660097,1186585,367739
10/5/2021,822299,561330,578757,660562,1187490,368347
10/6/2021,823701,562104,579355,661005,1188192,368988
10/7/2021,824698,562710,579826,661438,1188769,369527
10/8/2021,826009,563443,580393,661909,1189387,370216
10/9/2021,826980,563974,580827,662267,1189763,370704
11/1/2021,851086,577023,591903,672609,1208885,382040
11/10/2021,861642,582727,596937,677740,1218963,415586
11/11/2021,862847,583351,597538,678347,1220244,420572
11/12/2021,864268,584175,598249,679025,1221448,426182
11/13/2021,865235,584788,598726,679532,1222062,433911
11/14/2021,865908,585190,599092,679868,1222519,436518
11/15/2021,867344,586022,599837,680647,1223925,440647
11/16/2021,868827,586850,600596,681438,1225459,444617
11/17/2021,870138,587613,601226,682232,1227025,449459
11/18/2021,871651,588391,601902,683030,1228498,453511
11/19/2021,873321,589389,602723,683893,1229727,458271
11/2/2021,852406,577719,592506,673211,1210214,382542
11/20/2021,874380,590081,603330,684461,1230300,464738
11/21/2021,875145,590471,603717,684882,1230694,466429
11/22/2021,876554,591268,604462,685879,1231930,469475
11/23/2021,878317,592125,605301,686866,1233189,473030
11/24/2021,879735,592990,606040,687720,1234248,477115
11/25/2021,879756,592997,606042,687724,1234269,477126
11/26/2021,880854,593648,606617,688436,1234958,479306
11/27/2021,881601,594125,607017,688922,1235433,480850
11/28/2021,882251,594510,607362,689343,1235818,481712
11/29/2021,883495,595294,608063,690214,1237053,484562
11/3/2021,853527,578296,593026,673733,1211275,383376
11/30/2021,884918,596127,608877,691149,1238358,487757
11/4/2021,854636,578885,593559,674296,1212523,385595
11/5/2021,856163,579682,594331,675010,1213774,389205
11/6/2021,857092,580210,594786,675438,1214504,394724
11/7/2021,857778,580603,595096,675731,1214948,397310
11/8/2021,859134,581370,595727,676478,1216369,402281
11/9/2021,860464,582079,596355,677163,1217825,406868
12/1/2020,61,52,63,41,57,1
12/1/2021,886496,597076,609689,692245,1239850,490582
12/10/2020,83,75,93,76,102,3
12/10/2021,898063,603612,615877,700051,1250209,512884
12/11/2020,85,79,97,82,104,3
12/11/2021,898877,604151,616348,700551,1250720,515130
12/12/2020,87,79,101,87,109,3
12/12/2021,899493,604539,616702,700873,1251132,516248
12/13/2020,89,80,105,90,112,3
12/13/2021,900749,605178,617255,701705,1252354,518080
12/14/2020,91,86,108,92,123,3
12/14/2021,901842,605716,617825,702373,1253367,519917
12/15/2020,110,104,129,118,137,3
12/15/2021,903159,606402,618497,703178,1254597,521919
12/16/2020,220,267,310,254,202,3
12/16/2021,904626,607173,619187,704129,1256018,524052
12/17/2020,840,1111,1144,936,485,6
12/17/2021,905911,607840,619876,704899,1257152,526641
12/18/2020,1675,2140,2007,1617,812,7
12/18/2021,906767,608309,620329,705424,1257687,528702
12/19/2020,2269,2864,2596,2047,1028,13
12/19/2021,907647,608759,620697,705828,1258143,529770
12/2/2020,64,56,67,47,66,2
12/2/2021,887858,597891,610470,693299,1241219,492869
12/20/2020,2484,3136,2867,2275,1138,15
12/20/2021,909157,609543,621443,706776,1259472,532495
12/21/2020,3819,4567,4139,3275,1650,22
12/21/2021,910643,610306,622095,707680,1260763,535056
12/22/2020,5606,6623,5956,4734,2338,29
12/22/2021,912167,611087,622805,708569,1261931,537503
12/23/2020,7809,9192,8251,6581,3284,42
12/23/2021,912764,611409,623129,708933,1262380,538688
12/24/2020,8752,10174,9067,7325,3655,45
12/25/2020,8789,10210,9096,7350,3674,45
12/26/2020,10258,11945,10538,8637,4252,57
12/27/2020,10867,12595,11156,9141,4516,65
12/28/2020,12944,14789,13182,11005,5796,84
12/29/2020,15725,17738,15912,13526,8024,120
12/3/2020,70,58,75,53,70,2
12/3/2021,889334,598733,611278,694273,1242470,495918
12/30/2020,18812,21044,19160,16521,10424,150
12/31/2020,20479,22723,20822,18113,11954,168
12/4/2020,70,61,77,56,73,2
12/4/2021,890243,599287,611769,694867,1243012,498525
12/5/2020,72,61,77,56,75,2
12/5/2021,890943,599689,612122,695249,1243442,499570
12/6/2020,73,61,78,57,76,2
12/6/2021,892286,600437,612860,696207,1244810,501435
12/7/2020,76,64,83,63,81,3
12/7/2021,893769,601214,613605,697177,1246119,503861
12/8/2020,78,66,85,68,88,3
12/8/2021,895257,602005,614376,698116,1247499,507091
12/9/2020,80,69,90,69,97,3
12/9/2021,896669,602818,615141,699184,1249099,510024
2/1/2021,89981,86614,90477,90093,287299,2383
2/10/2021,109602,102627,108825,113810,452602,4066
2/11/2021,112328,104880,111150,116948,475456,4391
